Frame#,Time,C7_X,C7_Y,C7_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LELB_X,LELB_Y,LELB_Z,LFIN_X,LFIN_Y,LFIN_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTOE_X,LTOE_Y,LTOE_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RELB_X,RELB_Y,RELB_Z,RFIN_X,RFIN_Y,RFIN_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTOE_X,RTOE_Y,RTOE_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z
222,2.20797,-0.200798,1.41827,0.0438336,-0.114392,0.238657,0.186524,-0.264774,0.942049,0.230236,-0.153991,1.14399,0.382516,-0.367593,0.958475,0.255057,-0.0433823,0.254814,0.129222,-0.446606,0.46535,0.193397,-0.113055,0.957118,0.122257,-0.281471,1.41209,0.216671,-0.208481,0.0861144,0.151618,-0.273484,1.00025,0.241546,-0.272742,0.950588,0.29394,-0.0438058,0.107166,0.0128232,-0.223633,0.938736,-0.0852248,-0.31396,1.05817,-0.206028,-0.528022,1.22475,-0.0130487,0.0389716,0.0833883,0.0723567,-0.274592,0.437871,-0.0616405,-0.104678,0.9541,0.0584098,-0.268041,1.38218,-0.12919,-0.191755,0.057743,0.0800218,-0.428348,1.16905,-0.0386626,-0.489607,1.13011,-0.0469811,-0.386315,1.16277,0.0614352
223,2.21796,-0.201048,1.42562,0.0423637,-0.135437,0.22634,0.185307,-0.264395,0.95094,0.229341,-0.141119,1.15594,0.380892,-0.358038,0.967325,0.26298,-0.0628192,0.237141,0.12853,-0.452059,0.475412,0.191524,-0.113522,0.964923,0.121222,-0.27656,1.41965,0.216681,-0.241131,0.0823428,0.149054,-0.264917,1.01023,0.245651,-0.261519,0.960777,0.29814,-0.0275112,0.111325,0.0118836,-0.225839,0.943807,-0.0865456,-0.323482,1.06836,-0.205201,-0.53034,1.23762,-0.0066984,0.0568003,0.0905287,0.0714224,-0.259483,0.442383,-0.0607822,-0.105453,0.961393,0.0572937,-0.272372,1.39124,-0.128238,-0.171467,0.0577708,0.0802952,-0.43187,1.18113,-0.0354267,-0.493697,1.14265,-0.041654,-0.387057,1.17096,0.0661523
224,2.22795,-0.202285,1.43371,0.0413069,-0.157329,0.213565,0.183987,-0.264404,0.960282,0.228277,-0.128855,1.16796,0.378664,-0.348958,0.97663,0.270184,-0.0836892,0.218999,0.127801,-0.455944,0.484991,0.189991,-0.114431,0.973147,0.120045,-0.272024,1.42754,0.216579,-0.27421,0.0792603,0.145931,-0.25669,1.02035,0.249309,-0.250997,0.971202,0.30168,-0.0120282,0.116194,0.0106112,-0.228308,0.949471,-0.0878005,-0.332092,1.07894,-0.204543,-0.532406,1.24926,-0.000381777,0.0735807,0.0985671,0.0703859,-0.244954,0.448015,-0.059863,-0.106623,0.969097,0.0561101,-0.276628,1.40073,-0.127247,-0.151187,0.0575464,0.0805702,-0.434985,1.19258,-0.0322459,-0.497041,1.15415,-0.0362811,-0.387966,1.17939,0.0712947
225,2.23794,-0.203352,1.44189,0.0405152,-0.18006,0.200519,0.182648,-0.264858,0.969722,0.227037,-0.117292,1.17988,0.375796,-0.340488,0.98622,0.276669,-0.105841,0.200576,0.127095,-0.458262,0.493913,0.188941,-0.115687,0.981719,0.118765,-0.267875,1.43561,0.216337,-0.307543,0.0771193,0.142195,-0.248953,1.03043,0.252508,-0.241427,0.981845,0.304557,0.0027333,0.121553,0.00942492,-0.230957,0.955647,-0.0889607,-0.339692,1.0898,-0.204076,-0.534297,1.25961,0.00592295,0.0894705,0.107504,0.0692559,-0.23104,0.454543,-0.0589966,-0.108247,0.977197,0.0549229,-0.280932,1.41045,-0.126203,-0.130842,0.0572948,0.080489,-0.437829,1.20327,-0.0291394,-0.499835,1.16453,-0.0310388,-0.388607,1.18827,0.076533
226,2.24793,-0.203873,1.44969,0.0397878,-0.203615,0.187429,0.181332,-0.265808,0.978917,0.225621,-0.106509,1.19156,0.372366,-0.33264,0.995949,0.282505,-0.12913,0.18212,0.12641,-0.459055,0.501903,0.188369,-0.117042,0.990581,0.117499,-0.264074,1.44372,0.215968,-0.340687,0.0759643,0.137823,-0.242259,1.04043,0.254945,-0.232681,0.992479,0.306932,0.0167575,0.127522,0.00819193,-0.233698,0.962231,-0.0899935,-0.346263,1.10075,-0.203726,-0.536058,1.26864,0.0122553,0.104232,0.117119,0.0682222,-0.217777,0.461743,-0.058203,-0.110054,0.985599,0.0537515,-0.285326,1.42024,-0.125027,-0.110663,0.0570155,0.0799625,-0.440481,1.21283,-0.0257012,-0.502341,1.17378,-0.0261372,-0.388962,1.1977,0.0813846
227,2.25792,-0.20373,1.45707,0.0388929,-0.228014,0.174496,0.18011,-0.267264,0.987599,0.224043,-0.0965087,1.20281,0.368563,-0.325362,1.00565,0.287783,-0.15341,0.163891,0.125725,-0.458325,0.508768,0.188071,-0.118464,0.99963,0.116285,-0.260498,1.45168,0.215526,-0.373347,0.0760826,0.133012,-0.2364,1.0502,0.257028,-0.224623,1.00284,0.308964,0.0299565,0.133954,0.00687274,-0.236487,0.969101,-0.0908574,-0.351879,1.11158,-0.203446,-0.537746,1.27631,0.0186453,0.117786,0.127306,0.0672104,-0.205232,0.46936,-0.0574153,-0.111946,0.994129,0.0525869,-0.289648,1.42992,-0.12353,-0.090488,0.0562687,0.0792918,-0.442909,1.22151,-0.0225093,-0.504665,1.18191,-0.0216512,-0.389305,1.20754,0.0852804
228,2.26791,-0.203354,1.46392,0.0378431,-0.252835,0.162068,0.179019,-0.26919,0.99558,0.222335,-0.0872616,1.21344,0.364596,-0.318734,1.01515,0.292392,-0.178323,0.146234,0.125214,-0.456128,0.514368,0.187804,-0.120878,1.00852,0.114938,-0.257048,1.45936,0.215047,-0.405152,0.0777707,0.127945,-0.231186,1.0596,0.258776,-0.217197,1.01272,0.310664,0.0421845,0.140628,0.00556758,-0.239351,0.976085,-0.0915532,-0.35663,1.12207,-0.203186,-0.539445,1.28252,0.0250956,0.130136,0.138019,0.0661697,-0.193532,0.477176,-0.0565939,-0.114542,1.00271,0.0514806,-0.29386,1.4393,-0.121797,-0.0709943,0.0558418,0.078878,-0.445255,1.22895,-0.01907,-0.506829,1.18888,-0.0175913,-0.389918,1.21746,0.0878645
229,2.2779,-0.202802,1.4704,0.036713,-0.277907,0.150429,0.177766,-0.271512,1.00273,0.220541,-0.078871,1.22322,0.360419,-0.312861,1.0242,0.296342,-0.203543,0.129433,0.124817,-0.452696,0.518582,0.18745,-0.12364,1.01719,0.11363,-0.253911,1.46658,0.214518,-0.435536,0.081157,0.122615,-0.225577,1.06838,0.259753,-0.210557,1.022,0.311734,0.0534448,0.147396,0.00434227,-0.242104,0.982914,-0.0922597,-0.360704,1.132,-0.202895,-0.541204,1.28718,0.0315686,0.141215,0.149201,0.0650269,-0.182703,0.48498,-0.0557767,-0.117585,1.01104,0.0506361,-0.297682,1.44822,-0.119816,-0.0525178,0.0558851,0.0785846,-0.447576,1.23512,-0.0153922,-0.508887,1.19462,-0.0138975,-0.390909,1.22715,0.0893919
230,2.28789,-0.202464,1.47643,0.035637,-0.30238,0.140151,0.176154,-0.274128,1.00898,0.218719,-0.0713895,1.23194,0.35607,-0.307746,1.0326,0.299626,-0.228793,0.113897,0.124394,-0.448263,0.521363,0.187051,-0.127056,1.0251,0.112399,-0.251091,1.47318,0.213953,-0.463995,0.086258,0.117039,-0.220825,1.0765,0.260388,-0.204777,1.03049,0.312143,0.0637688,0.154213,0.00319087,-0.244613,0.989634,-0.0925699,-0.364305,1.14118,-0.202571,-0.543045,1.29023,0.0380253,0.151046,0.160841,0.0638699,-0.172758,0.4926,-0.0550046,-0.120843,1.01888,0.0501322,-0.301076,1.4565,-0.117674,-0.0348914,0.0563571,0.0782896,-0.449856,1.24006,-0.0116648,-0.510852,1.19908,-0.0105226,-0.391728,1.2364,0.0900795
231,2.29788,-0.202414,1.48197,0.0347383,-0.326043,0.131606,0.17439,-0.276916,1.01427,0.216933,-0.064734,1.23946,0.351713,-0.303335,1.04026,0.302243,-0.253789,0.100045,0.123824,-0.44309,0.522747,0.186667,-0.130102,1.03225,0.111254,-0.248515,1.47905,0.213318,-0.49023,0.0928749,0.111319,-0.21722,1.08389,0.260752,-0.199863,1.03799,0.312048,0.0733496,0.161111,0.00208185,-0.24717,0.995803,-0.092704,-0.367607,1.14944,-0.202255,-0.544945,1.29163,0.0444089,0.159838,0.172833,0.062692,-0.163871,0.499836,-0.0543579,-0.124243,1.02606,0.0497299,-0.30409,1.464,-0.115472,-0.0179811,0.0572615,0.0779869,-0.452069,1.24369,-0.00812383,-0.512722,1.20216,-0.00740312,-0.392389,1.24491,0.0902706
232,2.30787,-0.202547,1.48689,0.0341438,-0.348543,0.124987,0.172544,-0.279741,1.01859,0.21526,-0.0588822,1.24556,0.347494,-0.299904,1.04698,0.304235,-0.278033,0.0883784,0.123025,-0.437487,0.522845,0.186424,-0.133733,1.03795,0.110302,-0.246153,1.48405,0.212648,-0.513917,0.100395,0.105457,-0.214791,1.0904,0.260854,-0.195948,1.04431,0.311562,0.082397,0.168094,0.000954655,-0.250005,1.00117,-0.0928981,-0.370645,1.15657,-0.201874,-0.546733,1.29128,0.0506158,0.167757,0.185045,0.0614912,-0.15631,0.50641,-0.0539211,-0.127681,1.03237,0.0493013,-0.306737,1.47055,-0.113262,-0.0017342,0.0585801,0.0776455,-0.454205,1.24588,-0.00475872,-0.514482,1.20376,-0.00449782,-0.393503,1.25245,0.0903972
233,2.31786,-0.202654,1.49102,0.0338694,-0.369557,0.120303,0.170347,-0.282448,1.02192,0.213782,-0.0538583,1.2501,0.343647,-0.29759,1.05262,0.305597,-0.30073,0.0791701,0.121881,-0.431611,0.521915,0.186388,-0.136422,1.04279,0.109646,-0.243962,1.48806,0.211964,-0.534814,0.108412,0.0994925,-0.213497,1.09591,0.260681,-0.193113,1.04937,0.310739,0.0910877,0.175046,-0.000135896,-0.253078,1.00561,-0.092916,-0.373395,1.16245,-0.201437,-0.548397,1.28916,0.0565875,0.174878,0.197415,0.0603589,-0.150267,0.512029,-0.0537795,-0.131053,1.03783,0.0488754,-0.309044,1.47608,-0.111079,0.0140474,0.0602671,0.0772108,-0.456248,1.24658,-0.00151832,-0.516077,1.20379,-0.00179709,-0.394714,1.25888,0.0905522
234,2.32785,-0.20264,1.49422,0.033879,-0.388471,0.117287,0.167793,-0.284865,1.02425,0.212598,-0.0495882,1.25303,0.340265,-0.296459,1.0571,0.306258,-0.321332,0.0722515,0.12031,-0.425707,0.520333,0.186516,-0.138138,1.04693,0.109128,-0.241844,1.49101,0.211315,-0.552724,0.116708,0.0936084,-0.212603,1.10015,0.260092,-0.191463,1.05312,0.309597,0.0996961,0.18206,-0.00104925,-0.256252,1.00911,-0.0929209,-0.375854,1.16701,-0.201012,-0.549942,1.28526,0.0622191,0.181417,0.209622,0.0595334,-0.145815,0.516423,-0.053911,-0.134272,1.0426,0.0484074,-0.311015,1.48051,-0.109004,0.029184,0.0624737,0.0767572,-0.458181,1.24567,0.00154231,-0.517484,1.20215,0.000696703,-0.39571,1.26424,0.090851
235,2.33785,-0.202432,1.49641,0.0341112,-0.404736,0.115487,0.165133,-0.286862,1.02555,0.211814,-0.0461976,1.25406,0.337339,-0.29653,1.06044,0.306195,-0.339196,0.0671755,0.118421,-0.42007,0.518429,0.186629,-0.140394,1.04981,0.108652,-0.239708,1.4928,0.210748,-0.567404,0.124969,0.088107,-0.212576,1.10313,0.259257,-0.191072,1.05555,0.308142,0.108437,0.189198,-0.00176303,-0.259513,1.01151,-0.0926606,-0.377954,1.17022,-0.200636,-0.551376,1.27955,0.0674286,0.187575,0.221604,0.059172,-0.143098,0.519385,-0.0543252,-0.137355,1.04674,0.0478415,-0.312636,1.48376,-0.107126,0.0437894,0.0651402,0.0760414,-0.459964,1.24311,0.00442122,-0.518637,1.19877,0.00297461,-0.39655,1.26846,0.0913283
236,2.34784,-0.202071,1.49755,0.0345289,-0.41797,0.114391,0.162663,-0.288517,1.02571,0.211468,-0.0437896,1.25305,0.334862,-0.29786,1.06265,0.305511,-0.353883,0.0633213,0.116398,-0.415062,0.516322,0.186493,-0.142768,1.05148,0.108225,-0.237509,1.4934,0.210342,-0.578577,0.132673,0.083251,-0.213467,1.10477,0.25813,-0.192226,1.05657,0.306726,0.117205,0.196461,-0.00223968,-0.262739,1.01284,-0.0923514,-0.379579,1.1721,-0.200333,-0.552711,1.27198,0.0721791,0.193358,0.233323,0.0592758,-0.142134,0.520742,-0.055063,-0.140416,1.05002,0.0472386,-0.313811,1.48574,-0.105533,0.057601,0.0682439,0.0752036,-0.461558,1.2389,0.00707716,-0.519491,1.19363,0.00498436,-0.3975,1.27123,0.0919192
237,2.35783,-0.201643,1.49763,0.0350602,-0.427882,0.113541,0.160498,-0.290086,1.0246,0.211437,-0.0423305,1.25004,0.332875,-0.300424,1.06381,0.304257,-0.364896,0.0602399,0.114536,-0.411134,0.514082,0.185875,-0.144822,1.052,0.107895,-0.23532,1.49275,0.2102,-0.586095,0.1391,0.0790286,-0.215549,1.10496,0.25649,-0.194743,1.05619,0.305111,0.125646,0.203775,-0.00239761,-0.265821,1.01314,-0.0920712,-0.380666,1.17263,-0.200102,-0.553955,1.26251,0.076441,0.198552,0.244694,0.0597867,-0.142849,0.520395,-0.0560903,-0.14339,1.05224,0.0466169,-0.31452,1.48638,-0.104326,0.070492,0.0717752,0.0743594,-0.462886,1.23306,0.0094587,-0.519995,1.18672,0.00664989,-0.398289,1.27205,0.0928354
238,2.36782,-0.20112,1.49664,0.0356702,-0.43404,0.112298,0.158487,-0.291295,1.02229,0.211563,-0.0418875,1.24504,0.331377,-0.304155,1.0639,0.302445,-0.371851,0.0574199,0.112628,-0.408602,0.511877,0.184803,-0.146394,1.05133,0.10765,-0.233178,1.49072,0.210408,-0.590086,0.143297,0.0755115,-0.218534,1.1038,0.254723,-0.198552,1.05447,0.303237,0.133464,0.211036,-0.00218379,-0.268629,1.01239,-0.0918392,-0.381186,1.1718,-0.199918,-0.555111,1.25111,0.0801561,0.202777,0.255667,0.0606246,-0.145145,0.518481,-0.0575656,-0.146157,1.05336,0.0459643,-0.314804,1.4856,-0.103557,0.0822391,0.0753886,0.073363,-0.463949,1.22557,0.0116322,-0.520139,1.17807,0.00790527,-0.398851,1.27075,0.0939209
239,2.37781,-0.200518,1.49459,0.0363673,-0.436142,0.110082,0.156301,-0.291257,1.01904,0.211876,-0.0425447,1.2381,0.330304,-0.309035,1.06296,0.300083,-0.374495,0.0543424,0.110226,-0.407302,0.509716,0.183684,-0.147357,1.04942,0.10741,-0.231057,1.48714,0.211061,-0.590848,0.144554,0.072588,-0.222466,1.10142,0.252857,-0.203635,1.05145,0.301137,0.140441,0.218035,-0.00184645,-0.271068,1.01056,-0.0916386,-0.381137,1.1696,-0.199755,-0.556059,1.23782,0.0833181,0.205653,0.266181,0.061601,-0.148913,0.51512,-0.0593023,-0.14857,1.05325,0.0453317,-0.314749,1.48342,-0.103145,0.0925817,0.0780947,0.0721658,-0.464916,1.21631,0.0136205,-0.519928,1.16772,0.00869296,-0.399208,1.26746,0.0949884
240,2.3878,-0.199895,1.49152,0.0371294,-0.434324,0.106562,0.153787,-0.29027,1.0149,0.212378,-0.0443133,1.22937,0.329541,-0.315072,1.06111,0.297184,-0.372707,0.0511714,0.107193,-0.406799,0.507204,0.182932,-0.147727,1.04622,0.107044,-0.229041,1.48201,0.212217,-0.588676,0.142692,0.0703616,-0.227387,1.09794,0.250816,-0.209907,1.04724,0.298746,0.146485,0.224732,-0.00134549,-0.273134,1.00763,-0.0914675,-0.380487,1.16608,-0.199618,-0.556836,1.22265,0.0858187,0.206966,0.276128,0.0626333,-0.154087,0.510372,-0.0613041,-0.150384,1.0515,0.0447506,-0.314695,1.48007,-0.103032,0.101788,0.0784569,0.0706142,-0.465513,1.2054,0.0154239,-0.519332,1.15575,0.00895567,-0.399369,1.26251,0.0959577
241,2.39779,-0.199274,1.48741,0.0379563,-0.428949,0.101942,0.151159,-0.289072,1.00987,0.212993,-0.0471335,1.21898,0.329058,-0.322174,1.05852,0.293784,-0.36626,0.0494486,0.103986,-0.406882,0.50375,0.18254,-0.147511,1.04164,0.106477,-0.227195,1.47552,0.213788,-0.583535,0.137321,0.0685581,-0.233152,1.09339,0.248608,-0.217259,1.04192,0.296113,0.151428,0.231081,-0.000662363,-0.274792,1.00359,-0.0913464,-0.379194,1.1613,-0.199542,-0.557422,1.20568,0.0875638,0.206742,0.285391,0.063866,-0.160468,0.504312,-0.0635918,-0.151023,1.0477,0.0439745,-0.314988,1.47587,-0.103154,0.110407,0.077757,0.0686776,-0.465935,1.19312,0.0162195,-0.518262,1.1422,0.00863828,-0.399289,1.25638,0.0968323
242,2.40778,-0.198723,1.48225,0.0388365,-0.420024,0.0966469,0.148866,-0.287464,1.00412,0.213656,-0.0509852,1.20712,0.328798,-0.33015,1.05536,0.290073,-0.355142,0.0504972,0.101193,-0.407409,0.49914,0.182317,-0.146697,1.03571,0.105626,-0.225549,1.46785,0.215548,-0.575416,0.127433,0.0667405,-0.239766,1.08788,0.246132,-0.225768,1.03558,0.293449,0.154933,0.23683,-0.000158634,-0.27603,0.998504,-0.0912826,-0.377245,1.15533,-0.199565,-0.557765,1.18701,0.0884902,0.205092,0.293679,0.065524,-0.167902,0.497065,-0.0661447,-0.150457,1.04176,0.0428771,-0.315628,1.47082,-0.103281,0.119303,0.0772654,0.0663304,-0.465891,1.1793,0.0167105,-0.516657,1.12718,0.00767868,-0.398915,1.24948,0.0976478
243,2.41777,-0.198294,1.47604,0.0397536,-0.40765,0.0913966,0.147287,-0.285142,0.997848,0.214265,-0.0557801,1.19394,0.328653,-0.338898,1.05173,0.2861,-0.340703,0.0526948,0.0986637,-0.407908,0.493696,0.182135,-0.145468,1.02851,0.104423,-0.224164,1.45911,0.21739,-0.564988,0.112679,0.0650443,-0.247153,1.08161,0.243446,-0.235295,1.02852,0.290555,0.156971,0.242092,0.000137739,-0.276875,0.992357,-0.0912625,-0.374651,1.14831,-0.199707,-0.557727,1.16677,0.0885426,0.202298,0.300715,0.0675834,-0.176212,0.488792,-0.0689196,-0.149262,1.03424,0.0415054,-0.316391,1.46461,-0.103092,0.128073,0.0784975,0.0633771,-0.465332,1.16403,0.0168406,-0.514504,1.11076,0.00601079,-0.398329,1.24212,0.0984331
244,2.42776,-0.198031,1.4688,0.0407071,-0.39361,0.0878073,0.145879,-0.282228,0.991208,0.214757,-0.0614914,1.17951,0.328587,-0.348314,1.04773,0.281904,-0.324938,0.054964,0.096513,-0.408031,0.487839,0.181865,-0.14398,1.02019,0.102765,-0.223166,1.44957,0.219248,-0.55375,0.0949647,0.0638804,-0.255215,1.07474,0.240622,-0.245885,1.02103,0.287392,0.157638,0.247345,0.000278588,-0.277409,0.985156,-0.0913561,-0.371431,1.14042,-0.199986,-0.556926,1.14515,0.0875943,0.198534,0.306822,0.0697998,-0.18526,0.479666,-0.0718245,-0.147938,1.0255,0.0400195,-0.317106,1.45723,-0.102398,0.135031,0.0816113,0.0597852,-0.464272,1.14742,0.0163041,-0.511769,1.09307,0.00361998,-0.397639,1.23426,0.0991438
245,2.43775,-0.197965,1.46053,0.0416951,-0.3791,0.0864896,0.143429,-0.279166,0.984296,0.215197,-0.0681037,1.16399,0.32866,-0.358295,1.04342,0.277436,-0.308736,0.0568926,0.0948544,-0.408159,0.481585,0.18151,-0.142144,1.01097,0.100763,-0.222754,1.43967,0.221041,-0.542304,0.07868,0.0626304,-0.263966,1.06736,0.237592,-0.257097,1.01294,0.283764,0.156737,0.252837,0.000334008,-0.277719,0.976923,-0.0917192,-0.367625,1.13179,-0.200451,-0.555485,1.12243,0.0855022,0.193556,0.312381,0.0719533,-0.194979,0.46987,-0.0747078,-0.146492,1.01571,0.038357,-0.317727,1.44888,-0.101251,0.139315,0.0855001,0.0555536,-0.462655,1.1295,0.015118,-0.508393,1.07429,0.00045512,-0.396886,1.22556,0.099715
246,2.44774,-0.198046,1.45121,0.0427073,-0.363355,0.0868803,0.139848,-0.276154,0.977174,0.215842,-0.0755308,1.14754,0.328843,-0.36875,1.03887,0.272773,-0.291506,0.0579636,0.0933871,-0.409839,0.475232,0.181231,-0.139476,1.00124,0.0987118,-0.222942,1.42959,0.222724,-0.528316,0.068941,0.0598393,-0.273637,1.05951,0.234029,-0.268973,1.00463,0.279809,0.154087,0.258098,-5.89345e-05,-0.277833,0.967659,-0.0924539,-0.363192,1.12251,-0.201149,-0.553491,1.09896,0.0822985,0.187414,0.317401,0.0735344,-0.205365,0.459717,-0.0770457,-0.144583,1.00521,0.0364396,-0.318253,1.43984,-0.0998902,0.141054,0.0894659,0.0510747,-0.460403,1.11064,0.0132036,-0.504352,1.05463,-0.00350457,-0.396226,1.21598,0.0999728
247,2.45773,-0.198246,1.44087,0.0437459,-0.345251,0.0878682,0.13704,-0.272391,0.969934,0.216579,-0.0836728,1.13039,0.32892,-0.379554,1.03424,0.26812,-0.272823,0.0585846,0.0923716,-0.414931,0.470225,0.180481,-0.135562,0.991094,0.0969261,-0.223501,1.41912,0.224448,-0.510063,0.0671967,0.0577181,-0.283735,1.05167,0.230395,-0.281402,0.996189,0.27543,0.149181,0.262964,-0.000982012,-0.277627,0.957515,-0.0935604,-0.357986,1.11259,-0.202096,-0.55078,1.07519,0.0778817,0.17994,0.322025,0.0741134,-0.216534,0.449642,-0.0783388,-0.141802,0.994133,0.0343494,-0.318781,1.43055,-0.0987442,0.140404,0.0933671,0.0467681,-0.457418,1.09122,0.0104353,-0.499574,1.03442,-0.00831974,-0.395689,1.20542,0.0999403
248,2.46773,-0.198485,1.42985,0.0449659,-0.326593,0.0885104,0.13604,-0.267233,0.96268,0.217154,-0.0926564,1.11279,0.328951,-0.390642,1.02948,0.263385,-0.253853,0.0590918,0.0921888,-0.423003,0.467614,0.17904,-0.130589,0.980125,0.0950881,-0.224133,1.40836,0.226729,-0.490942,0.0671493,0.0575607,-0.294121,1.04398,0.226735,-0.294248,0.987421,0.270304,0.141756,0.267317,-0.00244717,-0.276841,0.946856,-0.0949871,-0.351814,1.1022,-0.203306,-0.547555,1.05148,0.0719008,0.171104,0.326378,0.0734047,-0.228874,0.440213,-0.0786369,-0.137975,0.982118,0.0320092,-0.319327,1.42139,-0.0983822,0.137323,0.0971275,0.042937,-0.453373,1.07143,0.00694964,-0.49388,1.01415,-0.0140787,-0.395162,1.19389,0.0997273
249,2.47772,-0.19876,1.41964,0.0467372,-0.308427,0.0886768,0.136154,-0.261165,0.955544,0.217569,-0.102659,1.09507,0.328851,-0.402019,1.02467,0.258526,-0.23497,0.0596163,0.0926352,-0.429858,0.465792,0.178208,-0.125133,0.968176,0.091968,-0.22448,1.3979,0.230254,-0.472541,0.0660166,0.0584069,-0.304536,1.0363,0.222467,-0.307504,0.978776,0.264685,0.13208,0.271029,-0.00432072,-0.2751,0.936262,-0.096737,-0.3444,1.09162,-0.204799,-0.543623,1.02836,0.064172,0.161262,0.330358,0.0715317,-0.242613,0.432198,-0.0786825,-0.133234,0.968782,0.0285892,-0.319771,1.41245,-0.0991095,0.131715,0.100625,0.0396368,-0.448265,1.05205,0.0026731,-0.48699,0.994393,-0.0208475,-0.394573,1.18161,0.0994012
250,2.48771,-0.19941,1.4126,0.0492933,-0.289742,0.0886337,0.136408,-0.254834,0.948786,0.217747,-0.113913,1.07769,0.328248,-0.413823,1.02011,0.253452,-0.215614,0.0600487,0.0930436,-0.432219,0.462404,0.179761,-0.119669,0.956354,0.0866567,-0.224397,1.38819,0.234817,-0.453475,0.0651002,0.0590207,-0.315527,1.02909,0.218156,-0.321149,0.970682,0.258614,0.120749,0.274187,-0.00647158,-0.272306,0.926573,-0.0985989,-0.335543,1.08127,-0.206596,-0.538829,1.00634,0.0547536,0.150911,0.333816,0.0689413,-0.257329,0.426132,-0.0790803,-0.128023,0.954994,0.0229216,-0.320175,1.40363,-0.100457,0.123507,0.103753,0.0368634,-0.442005,1.03369,-0.00241776,-0.478738,0.975715,-0.0286084,-0.393801,1.16918,0.0990724
251,2.4977,-0.201465,1.40871,0.0520028,-0.270604,0.0887226,0.136309,-0.24883,0.942653,0.21766,-0.126502,1.06136,0.327104,-0.42606,1.01624,0.247742,-0.196074,0.0604803,0.0930913,-0.429854,0.456762,0.183272,-0.114839,0.945899,0.0805843,-0.224666,1.37952,0.239103,-0.43402,0.0644033,0.0591573,-0.327183,1.023,0.21376,-0.335223,0.963591,0.252199,0.108159,0.276883,-0.00893199,-0.268909,0.918697,-0.100186,-0.325152,1.07199,-0.20873,-0.532929,0.985948,0.0440646,0.140249,0.336611,0.0658938,-0.272317,0.421344,-0.0797313,-0.122644,0.942994,0.0161721,-0.320949,1.39486,-0.101369,0.112574,0.106493,0.0343302,-0.434606,1.01685,-0.00840882,-0.469111,0.958617,-0.0372731,-0.392738,1.15751,0.0988212
252,2.50769,-0.204688,1.40595,0.0541217,-0.251292,0.0890812,0.135931,-0.243879,0.937015,0.217544,-0.140092,1.04708,0.326319,-0.438676,1.01377,0.241149,-0.176494,0.0610575,0.0928333,-0.423819,0.449562,0.187182,-0.111247,0.937713,0.07663,-0.226261,1.37238,0.241485,-0.414556,0.0637722,0.0590768,-0.339158,1.01826,0.209048,-0.34977,0.958087,0.245752,0.0945759,0.278984,-0.0117303,-0.26587,0.912786,-0.101398,-0.313276,1.06468,-0.2112,-0.525746,0.967689,0.032588,0.129185,0.338603,0.0624117,-0.287329,0.417014,-0.0803487,-0.117871,0.93389,0.0118554,-0.322184,1.3864,-0.101099,0.098968,0.108722,0.0316747,-0.426239,1.00216,-0.0152908,-0.458207,0.943615,-0.0465835,-0.391341,1.14754,0.0987024
253,2.51768,-0.207512,1.40266,0.055282,-0.231948,0.0896313,0.135511,-0.239885,0.931791,0.217412,-0.154261,1.03504,0.325559,-0.451403,1.01346,0.233926,-0.156979,0.0617328,0.0923891,-0.415384,0.441571,0.190227,-0.108325,0.93226,0.0753442,-0.22909,1.3666,0.241523,-0.395184,0.0631808,0.0589434,-0.351186,1.0151,0.204041,-0.364748,0.954656,0.239537,0.0802151,0.28029,-0.0148782,-0.263616,0.908436,-0.102254,-0.299999,1.05945,-0.213998,-0.517299,0.951971,0.0205901,0.117607,0.339553,0.0584871,-0.302269,0.413492,-0.0808734,-0.114301,0.927467,0.0110562,-0.323261,1.37871,-0.1003,0.0830183,0.11016,0.0287036,-0.417007,0.990077,-0.0229489,-0.4463,0.931078,-0.0562911,-0.389513,1.13966,0.0986051
