Frame#,Time,C7_X,C7_Y,C7_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LELB_X,LELB_Y,LELB_Z,LFIN_X,LFIN_Y,LFIN_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTOE_X,LTOE_Y,LTOE_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RELB_X,RELB_Y,RELB_Z,RFIN_X,RFIN_Y,RFIN_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTOE_X,RTOE_Y,RTOE_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z
11,0.0999079,-0.157723,1.41705,0.00696049,-0.349406,0.0893931,0.1273,-0.267515,0.960658,0.171614,-0.136779,1.04154,0.279001,-0.105289,0.709858,0.302466,-0.278507,0.0606709,0.0760318,-0.444325,0.473352,0.162985,-0.123466,0.951936,0.0480236,-0.194128,1.38502,0.192532,-0.519361,0.0642717,0.0684691,-0.150177,0.791081,0.252928,-0.0824881,0.803482,0.281677,0.11816,0.252678,-0.117933,-0.264766,0.931316,-0.145966,-0.337645,1.06557,-0.220944,-0.503084,0.763699,-0.164842,0.155548,0.309902,-0.0439575,-0.249122,0.436422,-0.16802,-0.124768,0.943775,-0.0156489,-0.271716,1.40937,-0.148056,0.114937,0.082156,-0.0796212,-0.451574,0.856971,-0.12668,-0.432613,0.827097,-0.191624,-0.370562,1.18697,0.0461951
12,0.109899,-0.157441,1.41952,0.0092721,-0.336564,0.0895439,0.127269,-0.26773,0.96295,0.172729,-0.145716,1.04239,0.281117,-0.123759,0.709882,0.303441,-0.26524,0.0612487,0.0763998,-0.436616,0.472465,0.163798,-0.122819,0.954204,0.0493779,-0.19638,1.38787,0.194541,-0.506408,0.0641307,0.0685688,-0.164687,0.792429,0.252811,-0.0974927,0.802842,0.283557,0.10647,0.259269,-0.114514,-0.263838,0.933612,-0.144589,-0.33071,1.06672,-0.220587,-0.487939,0.759122,-0.170776,0.142775,0.314514,-0.0384071,-0.262162,0.438994,-0.16784,-0.124013,0.946256,-0.0144624,-0.268883,1.41151,-0.147645,0.102724,0.0883058,-0.0806917,-0.439964,0.85345,-0.130857,-0.419488,0.825522,-0.19606,-0.370187,1.18947,0.0455994
13,0.11989,-0.156739,1.42226,0.0114358,-0.323611,0.0897929,0.127304,-0.267694,0.965405,0.173697,-0.15496,1.04373,0.283106,-0.142669,0.710768,0.304277,-0.252202,0.0613636,0.076454,-0.428414,0.47151,0.164406,-0.122148,0.957054,0.0507753,-0.198508,1.39105,0.196321,-0.493437,0.064028,0.0686829,-0.179331,0.79462,0.252419,-0.113072,0.802803,0.285266,0.0944765,0.265191,-0.110996,-0.262728,0.936609,-0.143362,-0.323468,1.06838,-0.220429,-0.472325,0.755483,-0.177341,0.131371,0.317777,-0.0330796,-0.274902,0.442406,-0.167371,-0.123082,0.949563,-0.01307,-0.265791,1.41393,-0.147244,0.0869706,0.0936855,-0.0813935,-0.427885,0.850613,-0.135351,-0.405717,0.82459,-0.200583,-0.369543,1.19221,0.0450303
14,0.12988,-0.155621,1.42525,0.0134616,-0.310727,0.0899481,0.127364,-0.267426,0.967988,0.174605,-0.164535,1.04555,0.285024,-0.162104,0.71244,0.304955,-0.23933,0.0613449,0.0763232,-0.419741,0.470545,0.164718,-0.121438,0.96044,0.0521846,-0.200489,1.39451,0.197899,-0.480453,0.0640148,0.0687657,-0.194474,0.797363,0.251939,-0.129247,0.80349,0.286692,0.0817915,0.269996,-0.107681,-0.261449,0.940426,-0.142449,-0.315873,1.07051,-0.220475,-0.456292,0.752792,-0.184484,0.120156,0.319562,-0.0284593,-0.287234,0.44651,-0.166779,-0.122328,0.953362,-0.0116157,-0.26245,1.41665,-0.146836,0.0691249,0.0981257,-0.0814108,-0.415358,0.848507,-0.140161,-0.391501,0.824161,-0.205266,-0.368609,1.19512,0.044445
15,0.139871,-0.154493,1.42833,0.0154227,-0.297664,0.0902026,0.127314,-0.266963,0.97065,0.175491,-0.174324,1.04784,0.286895,-0.182061,0.714882,0.305509,-0.226562,0.0612953,0.0760585,-0.410623,0.469781,0.164912,-0.12071,0.964268,0.0536388,-0.202282,1.39821,0.199284,-0.46739,0.0640079,0.0687856,-0.210035,0.800679,0.251369,-0.145883,0.804814,0.287998,0.0683775,0.273315,-0.104711,-0.260184,0.944567,-0.141401,-0.307903,1.07307,-0.220753,-0.439878,0.751151,-0.192009,0.108563,0.319694,-0.0243878,-0.299117,0.451205,-0.166074,-0.121415,0.957385,-0.0101199,-0.258991,1.41963,-0.146419,0.0500569,0.101374,-0.080904,-0.402382,0.847175,-0.145278,-0.376427,0.824442,-0.209844,-0.367223,1.19819,0.0438481
16,0.149862,-0.153542,1.43147,0.0173527,-0.284644,0.0903341,0.127225,-0.266284,0.973362,0.176386,-0.184275,1.05058,0.288509,-0.202443,0.718103,0.305922,-0.213585,0.0613826,0.0759958,-0.40079,0.469271,0.164939,-0.119932,0.968291,0.0550265,-0.203866,1.40209,0.200493,-0.454226,0.0638829,0.0688285,-0.225939,0.804632,0.25072,-0.16277,0.806714,0.28915,0.0541895,0.274666,-0.101677,-0.258942,0.948949,-0.140212,-0.299557,1.07596,-0.221253,-0.423191,0.750442,-0.199862,0.0966535,0.318593,-0.0209559,-0.310553,0.456435,-0.1653,-0.120519,0.961518,-0.00869823,-0.255415,1.4228,-0.145978,0.0300726,0.103155,-0.0799997,-0.38937,0.846529,-0.150606,-0.361012,0.825405,-0.214458,-0.365297,1.20142,0.0432295
17,0.159853,-0.152592,1.43473,0.0191964,-0.271603,0.0903941,0.127222,-0.265297,0.976084,0.177265,-0.194245,1.05372,0.290049,-0.223007,0.722182,0.306008,-0.200479,0.0616002,0.0760313,-0.390264,0.468932,0.164806,-0.119186,0.972326,0.0562737,-0.205266,1.40611,0.201555,-0.44105,0.0638197,0.0687885,-0.242059,0.809221,0.249986,-0.179848,0.809176,0.290127,0.0395912,0.27435,-0.0989664,-0.257445,0.953905,-0.139352,-0.290868,1.07911,-0.221972,-0.4063,0.750558,-0.20796,0.0843081,0.316209,-0.0180806,-0.321525,0.462159,-0.16448,-0.119639,0.965589,-0.00739877,-0.251891,1.42614,-0.14553,0.0094337,0.103912,-0.0787775,-0.376396,0.846505,-0.156087,-0.345401,0.82697,-0.219049,-0.363322,1.20478,0.0425576
18,0.169843,-0.151603,1.43809,0.0209214,-0.258499,0.0905584,0.127158,-0.263946,0.978798,0.178112,-0.204132,1.05722,0.291556,-0.243795,0.726911,0.305826,-0.187385,0.0618307,0.076012,-0.379309,0.468699,0.164629,-0.118403,0.976274,0.0573386,-0.206546,1.41021,0.202478,-0.427856,0.0638256,0.0687298,-0.258066,0.814354,0.248933,-0.197109,0.812135,0.29092,0.0245451,0.272582,-0.096501,-0.255818,0.958828,-0.138114,-0.28189,1.08249,-0.222929,-0.3893,0.751375,-0.216172,0.0715797,0.31244,-0.0157101,-0.332064,0.468253,-0.163527,-0.118478,0.969548,-0.00622437,-0.248479,1.42958,-0.145063,-0.0121079,0.103608,-0.0771394,-0.363396,0.847048,-0.161688,-0.329635,0.829013,-0.223571,-0.361252,1.20824,0.0417899
19,0.179834,-0.150607,1.44143,0.0225554,-0.24538,0.0907939,0.12702,-0.262679,0.981363,0.179017,-0.213921,1.06103,0.293014,-0.264657,0.732277,0.305299,-0.174169,0.0620534,0.0759231,-0.367783,0.468548,0.16423,-0.117525,0.980093,0.0581883,-0.20775,1.4143,0.203263,-0.414676,0.0638045,0.0687396,-0.27402,0.819989,0.247531,-0.214541,0.815505,0.291536,0.00918398,0.269599,-0.0945472,-0.254447,0.963847,-0.136739,-0.272649,1.08603,-0.224166,-0.372282,0.752778,-0.224402,0.058556,0.307158,-0.0139249,-0.342169,0.474565,-0.162406,-0.117304,0.973407,-0.00524438,-0.245104,1.43298,-0.144567,-0.0346586,0.102382,-0.0752483,-0.350374,0.848177,-0.167451,-0.31382,0.831484,-0.228064,-0.359272,1.21178,0.0409419
20,0.189825,-0.149568,1.44463,0.0240671,-0.232289,0.0910669,0.126852,-0.261634,0.98379,0.18008,-0.223652,1.06498,0.294263,-0.285519,0.738273,0.304385,-0.160995,0.0623314,0.0757922,-0.355775,0.468499,0.163614,-0.116619,0.983675,0.0588525,-0.208897,1.41832,0.20393,-0.401563,0.0638746,0.0686865,-0.290071,0.826119,0.246011,-0.232123,0.819357,0.291898,-0.00638775,0.265408,-0.0929624,-0.253955,0.968622,-0.135352,-0.263192,1.08966,-0.225684,-0.355301,0.754607,-0.232575,0.0451474,0.300499,-0.0124852,-0.351685,0.480968,-0.161288,-0.116144,0.977183,-0.00448951,-0.241776,1.43626,-0.144047,-0.0582305,0.100488,-0.0733003,-0.337489,0.849717,-0.173454,-0.298117,0.834221,-0.232353,-0.357464,1.21535,0.0400131
