Frame#,Time,C7_X,C7_Y,C7_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LELB_X,LELB_Y,LELB_Z,LFIN_X,LFIN_Y,LFIN_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTOE_X,LTOE_Y,LTOE_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RELB_X,RELB_Y,RELB_Z,RFIN_X,RFIN_Y,RFIN_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTOE_X,RTOE_Y,RTOE_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z
148,1.46862,-0.210966,1.45974,-0.0194758,-0.282008,0.091272,0.0833914,-0.32221,0.995658,0.150511,-0.311583,1.08577,0.254657,-0.42747,0.773767,0.25061,-0.210873,0.0614981,0.0357682,-0.373549,0.474637,0.115302,-0.179607,1.00306,0.026612,-0.263009,1.43682,0.158917,-0.450807,0.065183,0.0196741,-0.409529,0.860848,0.19449,-0.359177,0.843933,0.245268,-0.128368,0.240444,-0.124245,-0.294397,1.10113,-0.273054,-0.349551,0.756535,-0.29432,-0.0652371,0.269113,-0.0499516,-0.446534,0.503282,-0.177405,-0.18134,0.995682,-0.037668,-0.2927,1.44508,-0.185958,-0.210006,0.090148,-0.0917625,-0.351653,0.853778,-0.233956,-0.307305,0.84514,-0.290429,-0.415879,1.23125,-0.00151781
149,1.47861,-0.210405,1.46126,-0.0186601,-0.269032,0.0914244,0.0832514,-0.320697,0.996164,0.151099,-0.320748,1.08926,0.2553,-0.448932,0.782322,0.246802,-0.198321,0.0613015,0.0355072,-0.361637,0.474502,0.115464,-0.178586,1.00489,0.0265092,-0.263834,1.43925,0.159162,-0.437818,0.0651272,0.0196079,-0.425284,0.868453,0.19143,-0.377399,0.849415,0.243545,-0.147639,0.232169,-0.123979,-0.286557,1.10291,-0.273848,-0.334684,0.756999,-0.297725,-0.0826664,0.256139,-0.0493465,-0.454651,0.508999,-0.176859,-0.179265,0.997817,-0.0373813,-0.291034,1.44629,-0.185521,-0.238659,0.087337,-0.0930439,-0.340226,0.854455,-0.237342,-0.294747,0.846902,-0.292995,-0.414856,1.23297,-0.00238961
150,1.4886,-0.209842,1.46244,-0.0178611,-0.25618,0.0915171,0.0831587,-0.318989,0.996306,0.151661,-0.329613,1.09262,0.256054,-0.469867,0.791292,0.242727,-0.185367,0.0614023,0.0355406,-0.349925,0.474272,0.115771,-0.177551,1.00621,0.0262148,-0.264715,1.44127,0.15941,-0.424854,0.0650477,0.0195774,-0.440667,0.876112,0.188312,-0.395593,0.855023,0.241712,-0.167707,0.223299,-0.123691,-0.278815,1.10433,-0.274773,-0.320342,0.757345,-0.300975,-0.101124,0.242034,-0.0487682,-0.462171,0.514297,-0.176169,-0.178016,0.999164,-0.0376563,-0.289387,1.44699,-0.185051,-0.267982,0.0845585,-0.0940691,-0.329086,0.854886,-0.240842,-0.282477,0.848427,-0.295821,-0.41388,1.23426,-0.00302466
151,1.49859,-0.209326,1.46325,-0.0170233,-0.24342,0.0915558,0.0830826,-0.317558,0.995988,0.152023,-0.338214,1.09576,0.256899,-0.490399,0.800538,0.238477,-0.172353,0.0616286,0.0356136,-0.338352,0.473882,0.11609,-0.176335,1.00704,0.0257295,-0.265644,1.44284,0.159657,-0.411928,0.0649678,0.0195549,-0.455777,0.883866,0.185182,-0.413497,0.860802,0.23969,-0.188598,0.213859,-0.123373,-0.271189,1.10542,-0.275844,-0.306402,0.757572,-0.304133,-0.120702,0.227153,-0.0482757,-0.469046,0.519118,-0.175345,-0.175781,1.00027,-0.0378245,-0.287692,1.44719,-0.184561,-0.297766,0.0819181,-0.0952253,-0.318331,0.855183,-0.244559,-0.270403,0.849719,-0.298958,-0.412969,1.2351,-0.00336482
152,1.50858,-0.208904,1.46364,-0.016176,-0.230531,0.0917235,0.0831644,-0.315805,0.995429,0.152467,-0.346608,1.09853,0.25767,-0.510466,0.810011,0.234064,-0.159422,0.0618705,0.035615,-0.326904,0.473278,0.116414,-0.174898,1.00738,0.0250652,-0.26658,1.44393,0.159892,-0.399062,0.064867,0.019556,-0.470601,0.891681,0.182036,-0.430955,0.866714,0.237545,-0.210151,0.204001,-0.123258,-0.263714,1.10614,-0.277018,-0.293027,0.757636,-0.307384,-0.141417,0.212217,-0.0482172,-0.475232,0.523416,-0.174413,-0.173752,1.00074,-0.0382473,-0.286097,1.44696,-0.184169,-0.327904,0.0795425,-0.0967097,-0.308028,0.85518,-0.248147,-0.258737,0.850641,-0.301845,-0.412128,1.23544,-0.00345058
153,1.51858,-0.208504,1.46364,-0.0153504,-0.217663,0.0919287,0.0831081,-0.313784,0.994695,0.152963,-0.354846,1.1009,0.258334,-0.52994,0.819635,0.229477,-0.146561,0.0620416,0.0355069,-0.31562,0.472544,0.116784,-0.173434,1.00724,0.0243052,-0.267533,1.44452,0.160128,-0.386254,0.0647811,0.0195606,-0.485097,0.899505,0.178848,-0.447986,0.87268,0.235315,-0.232309,0.193933,-0.123369,-0.256452,1.10652,-0.278246,-0.280083,0.757537,-0.310676,-0.163126,0.197188,-0.0480834,-0.480727,0.527194,-0.173423,-0.172447,1.00051,-0.0390286,-0.284619,1.44632,-0.183885,-0.358161,0.0774151,-0.0984235,-0.298027,0.854822,-0.251651,-0.247497,0.851239,-0.304567,-0.411379,1.23521,-0.00327597
154,1.52857,-0.208108,1.46326,-0.0145898,-0.204847,0.0920887,0.0829416,-0.311704,0.99373,0.153362,-0.362908,1.1029,0.258973,-0.548742,0.829268,0.2247,-0.133573,0.0622537,0.0353596,-0.304465,0.471787,0.117195,-0.172175,1.00663,0.023483,-0.268517,1.44462,0.160373,-0.373462,0.0646687,0.0195745,-0.499164,0.907312,0.175674,-0.464619,0.878635,0.232827,-0.255149,0.183652,-0.123882,-0.249396,1.10655,-0.279484,-0.267784,0.757254,-0.313957,-0.185887,0.182101,-0.0480985,-0.485591,0.530391,-0.172391,-0.170833,0.999893,-0.0397462,-0.283196,1.44527,-0.183717,-0.388439,0.0757196,-0.100282,-0.288339,0.854237,-0.255204,-0.236676,0.851564,-0.307189,-0.410715,1.23439,-0.00289385
155,1.53856,-0.207738,1.46247,-0.0138992,-0.192036,0.0922447,0.0827401,-0.309698,0.992517,0.153642,-0.370678,1.10453,0.259709,-0.566758,0.838835,0.219756,-0.120354,0.0627357,0.0352967,-0.293445,0.471061,0.117547,-0.171059,1.00559,0.0226381,-0.269494,1.44424,0.160612,-0.360675,0.0645428,0.0196426,-0.512764,0.915084,0.172519,-0.480752,0.884512,0.230152,-0.278696,0.173137,-0.124897,-0.24255,1.10622,-0.280713,-0.255921,0.756854,-0.317416,-0.20962,0.167097,-0.0484122,-0.489889,0.532949,-0.171401,-0.169458,0.998835,-0.0404194,-0.281659,1.4438,-0.18363,-0.418718,0.0746295,-0.102272,-0.279108,0.853443,-0.258795,-0.2262,0.8516,-0.309683,-0.410132,1.23299,-0.00238755
156,1.54855,-0.207365,1.46129,-0.0132507,-0.179201,0.0924032,0.0825605,-0.307799,0.991074,0.153822,-0.378188,1.10581,0.260481,-0.583978,0.84846,0.214884,-0.107313,0.0631286,0.0352111,-0.282723,0.470314,0.117756,-0.169319,1.00428,0.0219736,-0.270445,1.44341,0.160836,-0.347821,0.0643431,0.0197501,-0.525872,0.922763,0.169385,-0.496303,0.890451,0.227476,-0.302543,0.163345,-0.126103,-0.235945,1.1056,-0.281911,-0.244587,0.756349,-0.321122,-0.234501,0.152155,-0.0491985,-0.493616,0.534833,-0.170474,-0.16823,0.997449,-0.0410145,-0.280008,1.44193,-0.183581,-0.448815,0.074151,-0.104363,-0.270292,0.852389,-0.26231,-0.216157,0.851335,-0.311986,-0.409543,1.23103,-0.00183305
157,1.55854,-0.206985,1.45976,-0.0126858,-0.166397,0.0925503,0.0824702,-0.306021,0.989407,0.15405,-0.385487,1.10675,0.261197,-0.600431,0.858078,0.210122,-0.0943826,0.0634985,0.0351593,-0.272649,0.469595,0.118037,-0.167594,1.00262,0.0214914,-0.271349,1.44214,0.161039,-0.334999,0.0641092,0.0198276,-0.538498,0.930291,0.166303,-0.511277,0.896343,0.224906,-0.326838,0.154085,-0.126927,-0.229624,1.10467,-0.283043,-0.233557,0.755806,-0.325176,-0.260247,0.13766,-0.0501492,-0.496585,0.536059,-0.169362,-0.166886,0.995858,-0.0413946,-0.278337,1.43971,-0.183583,-0.478571,0.0742836,-0.106472,-0.261597,0.850999,-0.265551,-0.206535,0.850787,-0.314154,-0.408886,1.22862,-0.00128307
158,1.56853,-0.206629,1.45794,-0.0122384,-0.153749,0.0926777,0.0823105,-0.304323,0.987566,0.154246,-0.392603,1.10737,0.261837,-0.616082,0.867563,0.205441,-0.081448,0.0638963,0.035178,-0.263158,0.468943,0.118397,-0.165987,1.00065,0.0211922,-0.272246,1.4405,0.161208,-0.322192,0.0637908,0.0198558,-0.550598,0.937604,0.163304,-0.525664,0.902091,0.222244,-0.35123,0.145291,-0.128144,-0.223577,1.10346,-0.284114,-0.223258,0.755088,-0.329088,-0.286402,0.124056,-0.0513217,-0.498867,0.536614,-0.168129,-0.165443,0.994006,-0.041576,-0.276804,1.43728,-0.183712,-0.50802,0.0750998,-0.108557,-0.253217,0.849366,-0.268682,-0.19736,0.850075,-0.316522,-0.408093,1.22587,-0.000780983
159,1.57852,-0.206311,1.4559,-0.0118754,-0.141076,0.0929313,0.0821641,-0.30284,0.985601,0.154258,-0.399521,1.10769,0.26237,-0.630885,0.876858,0.200858,-0.0686961,0.064086,0.0351011,-0.254076,0.468284,0.118781,-0.164506,0.998483,0.0210542,-0.273119,1.43853,0.161324,-0.30939,0.0634156,0.0198362,-0.562091,0.944636,0.160435,-0.539392,0.907653,0.219449,-0.375957,0.137125,-0.129774,-0.217832,1.10201,-0.285136,-0.213674,0.754248,-0.332914,-0.312903,0.111452,-0.0527824,-0.500301,0.536449,-0.166683,-0.164107,0.991817,-0.0417425,-0.275234,1.43463,-0.183915,-0.537132,0.0767002,-0.110582,-0.245264,0.847517,-0.271695,-0.188679,0.849121,-0.318733,-0.407241,1.22288,-0.000433916
160,1.58851,-0.205995,1.45369,-0.0116034,-0.12845,0.093185,0.0821025,-0.301638,0.983528,0.154175,-0.406207,1.10777,0.262765,-0.644801,0.885922,0.196411,-0.0558893,0.064455,0.0350932,-0.245303,0.467527,0.119131,-0.163205,0.99621,0.0209675,-0.273973,1.43628,0.161365,-0.296657,0.0631578,0.0199643,-0.572913,0.951315,0.157754,-0.552426,0.91305,0.216611,-0.401047,0.12981,-0.131533,-0.212481,1.10035,-0.286084,-0.204665,0.753339,-0.336773,-0.33978,0.0999253,-0.0544811,-0.500843,0.53555,-0.165066,-0.162836,0.989355,-0.0419398,-0.27359,1.43175,-0.184155,-0.565783,0.0791346,-0.112565,-0.237679,0.845504,-0.274521,-0.180462,0.848019,-0.32076,-0.406413,1.21979,-0.000336994
161,1.5985,-0.205713,1.45137,-0.0114237,-0.115843,0.0934913,0.0820716,-0.300659,0.981364,0.15408,-0.412657,1.10768,0.26299,-0.657828,0.894715,0.192145,-0.0429591,0.0650216,0.0351725,-0.236839,0.466696,0.119442,-0.16214,0.993869,0.0208188,-0.274799,1.43386,0.161315,-0.283944,0.0629861,0.0201499,-0.583127,0.957768,0.15517,-0.564701,0.918282,0.213815,-0.426266,0.123563,-0.133264,-0.20756,1.09853,-0.28697,-0.196153,0.752387,-0.34064,-0.366921,0.0895624,-0.056363,-0.500799,0.533938,-0.163598,-0.161664,0.986811,-0.0421658,-0.271945,1.42874,-0.184446,-0.59381,0.0826049,-0.114672,-0.230564,0.843378,-0.277217,-0.172672,0.846805,-0.322683,-0.405637,1.21666,-0.000593284
162,1.60849,-0.205517,1.44895,-0.0113446,-0.103238,0.0938788,0.082027,-0.299877,0.979102,0.153959,-0.418844,1.10747,0.262998,-0.669963,0.903183,0.188083,-0.030166,0.0654625,0.0351241,-0.228722,0.465817,0.119715,-0.161337,0.991538,0.0205638,-0.2756,1.43132,0.161143,-0.271201,0.0628736,0.0203106,-0.592593,0.963825,0.152529,-0.576212,0.923321,0.211125,-0.451433,0.118536,-0.135078,-0.203108,1.0966,-0.287819,-0.188079,0.751453,-0.34444,-0.394136,0.0804442,-0.0584382,-0.500133,0.531714,-0.162139,-0.160689,0.984318,-0.0424951,-0.270555,1.42576,-0.184886,-0.621226,0.0873931,-0.116548,-0.223992,0.841171,-0.280078,-0.165281,0.84547,-0.324559,-0.404957,1.21349,-0.00125408
163,1.61848,-0.205456,1.44648,-0.0113904,-0.0907151,0.0942478,0.0819377,-0.299332,0.976747,0.153814,-0.424757,1.10718,0.262772,-0.681189,0.911289,0.184234,-0.017422,0.065901,0.0350022,-0.220973,0.464865,0.119912,-0.160692,0.989321,0.0201888,-0.276388,1.42871,0.160847,-0.258439,0.0627868,0.0204327,-0.601517,0.969802,0.149578,-0.586942,0.928096,0.208587,-0.476193,0.114733,-0.136882,-0.199151,1.09457,-0.288619,-0.180491,0.75057,-0.348129,-0.421277,0.0725079,-0.0608559,-0.498687,0.528815,-0.160471,-0.159961,0.98191,-0.0429385,-0.26918,1.42272,-0.185361,-0.647706,0.0938286,-0.117975,-0.21794,0.838928,-0.283131,-0.158247,0.844029,-0.326376,-0.404379,1.21025,-0.0023614
164,1.62847,-0.205482,1.44396,-0.0115832,-0.0783316,0.0946588,0.0818488,-0.299063,0.974354,0.15347,-0.430312,1.10687,0.262324,-0.691518,0.918968,0.180628,-0.00513853,0.0660106,0.0348522,-0.21362,0.463861,0.120002,-0.160284,0.98724,0.0197107,-0.277192,1.42608,0.16039,-0.245721,0.0627292,0.0205716,-0.609813,0.97546,0.146775,-0.596895,0.932614,0.206061,-0.500271,0.112209,-0.138514,-0.195674,1.0925,-0.289373,-0.173597,0.749743,-0.351758,-0.448003,0.0656983,-0.0636878,-0.49667,0.525214,-0.158742,-0.159461,0.979562,-0.0434806,-0.267965,1.41973,-0.185898,-0.672782,0.102093,-0.1188,-0.212144,0.836639,-0.285659,-0.151813,0.842678,-0.328004,-0.403883,1.20696,-0.00376887
165,1.63846,-0.205546,1.4414,-0.0119458,-0.0660574,0.095173,0.0817994,-0.299003,0.97197,0.153058,-0.435472,1.10653,0.26167,-0.700969,0.926149,0.17728,0.00728309,0.0665162,0.0347895,-0.206753,0.462809,0.120041,-0.160079,0.98529,0.0191027,-0.277981,1.42345,0.159777,-0.233083,0.0626577,0.0207551,-0.617489,0.980571,0.144385,-0.606078,0.936866,0.203543,-0.523343,0.110873,-0.139918,-0.192655,1.09044,-0.290073,-0.16722,0.748972,-0.355202,-0.473697,0.0600728,-0.0661443,-0.494412,0.520997,-0.157203,-0.159172,0.977278,-0.0440892,-0.266985,1.41681,-0.186516,-0.696026,0.112049,-0.118846,-0.206263,0.834413,-0.287522,-0.146185,0.84132,-0.329326,-0.403328,1.20364,-0.0052915
166,1.64845,-0.205702,1.43882,-0.0124417,-0.053879,0.0958063,0.081813,-0.299082,0.969622,0.152626,-0.440229,1.10615,0.260804,-0.709531,0.93281,0.174195,0.0199782,0.0674567,0.0346794,-0.200453,0.461699,0.120107,-0.1603,0.98336,0.0184013,-0.27874,1.42084,0.159042,-0.220441,0.0625615,0.0209162,-0.624454,0.984903,0.142506,-0.614455,0.940819,0.201107,-0.545158,0.11065,-0.141113,-0.190104,1.08836,-0.29071,-0.161329,0.748177,-0.358442,-0.498116,0.0557496,-0.0682808,-0.491787,0.516425,-0.155901,-0.159084,0.975032,-0.0447109,-0.26627,1.41402,-0.187241,-0.717101,0.123115,-0.11801,-0.2012,0.832106,-0.289264,-0.141153,0.839918,-0.330529,-0.402746,1.20039,-0.00692509
167,1.65844,-0.205968,1.43626,-0.0130368,-0.0417826,0.0966792,0.0819154,-0.299262,0.967314,0.152147,-0.444533,1.10575,0.259742,-0.717203,0.938897,0.17137,0.0328081,0.0689815,0.0347323,-0.194677,0.460564,0.120225,-0.161013,0.981367,0.0176541,-0.279488,1.41827,0.158183,-0.207808,0.0624128,0.0210951,-0.630541,0.988694,0.140579,-0.622002,0.944421,0.198753,-0.565383,0.111386,-0.142179,-0.187962,1.08626,-0.291347,-0.155993,0.747337,-0.361442,-0.520909,0.0529154,-0.0704603,-0.488822,0.511935,-0.15503,-0.159192,0.972742,-0.0452673,-0.26584,1.41136,-0.188044,-0.73582,0.134608,-0.116205,-0.196861,0.829717,-0.290927,-0.136609,0.838521,-0.331809,-0.402151,1.19729,-0.00864528
168,1.66843,-0.206328,1.43375,-0.0137516,-0.0299339,0.0979668,0.0821848,-0.299532,0.965047,0.151606,-0.448345,1.10527,0.258545,-0.724014,0.944367,0.168804,0.0454668,0.0709439,0.034961,-0.189439,0.459406,0.120435,-0.161614,0.97937,0.0169319,-0.280215,1.41578,0.157207,-0.195185,0.062227,0.0212676,-0.636157,0.992351,0.138481,-0.628737,0.947611,0.196463,-0.583823,0.113171,-0.143108,-0.186196,1.08413,-0.291998,-0.151246,0.7464,-0.364126,-0.54162,0.0514198,-0.0726399,-0.485793,0.507641,-0.154361,-0.159524,0.970425,-0.0458122,-0.265522,1.40876,-0.188899,-0.752014,0.146352,-0.113382,-0.193246,0.827429,-0.292787,-0.132647,0.837035,-0.332955,-0.401646,1.19439,-0.0104191
169,1.67843,-0.206699,1.43131,-0.0145957,-0.0183829,0.0996065,0.0827349,-0.299887,0.96286,0.151021,-0.451662,1.10464,0.25722,-0.729995,0.949184,0.166482,0.0579092,0.0732479,0.0353656,-0.184727,0.458257,0.120746,-0.16221,0.977355,0.0162028,-0.280938,1.41341,0.156124,-0.182473,0.06209,0.0213861,-0.641354,0.995791,0.136398,-0.634651,0.950353,0.194235,-0.60027,0.115787,-0.143926,-0.184874,1.08205,-0.292666,-0.147018,0.745346,-0.366338,-0.559671,0.0509171,-0.0750456,-0.483092,0.503438,-0.153411,-0.16005,0.968196,-0.0464963,-0.265334,1.40622,-0.189852,-0.76546,0.157692,-0.109939,-0.190374,0.825337,-0.294769,-0.129371,0.835486,-0.334001,-0.401382,1.19177,-0.0122461
170,1.68842,-0.207151,1.42896,-0.0155591,-0.00702197,0.101472,0.0835518,-0.30029,0.960761,0.15037,-0.454488,1.10385,0.255797,-0.735144,0.953306,0.164386,0.0698794,0.0755995,0.0358261,-0.180593,0.457158,0.121152,-0.162919,0.975314,0.0154269,-0.281672,1.41118,0.154928,-0.169845,0.062042,0.0215349,-0.645805,0.998595,0.134465,-0.639743,0.952639,0.192073,-0.613999,0.118369,-0.144395,-0.183822,1.0799,-0.293399,-0.143308,0.744157,-0.368032,-0.574494,0.0508672,-0.0773125,-0.481156,0.499636,-0.152215,-0.160745,0.9661,-0.0473705,-0.265324,1.40377,-0.19093,-0.775843,0.167709,-0.106156,-0.188128,0.823143,-0.296374,-0.126707,0.833849,-0.334895,-0.401444,1.18944,-0.0139531
171,1.69841,-0.207757,1.42673,-0.0166925,0.00432919,0.103625,0.0845457,-0.300758,0.958743,0.14967,-0.456804,1.10288,0.254292,-0.739489,0.956696,0.162533,0.0815013,0.0783686,0.0364759,-0.177114,0.456082,0.121655,-0.163762,0.973195,0.014542,-0.282417,1.40911,0.153606,-0.157301,0.0619878,0.0217393,-0.64958,1.00078,0.132687,-0.644047,0.954442,0.189986,-0.624426,0.12018,-0.144434,-0.183013,1.07765,-0.294221,-0.140317,0.742755,-0.369416,-0.585658,0.0505743,-0.079132,-0.480431,0.496727,-0.151108,-0.161644,0.963817,-0.0483212,-0.265514,1.4014,-0.192143,-0.782785,0.175391,-0.102121,-0.186738,0.820836,-0.297996,-0.124617,0.832158,-0.335858,-0.401861,1.18742,-0.0153392
172,1.7084,-0.20848,1.42468,-0.0179983,0.0153913,0.105974,0.0857672,-0.301351,0.95681,0.148958,-0.458607,1.10177,0.252694,-0.74305,0.95933,0.160907,0.0930939,0.081982,0.0373373,-0.174295,0.454996,0.122203,-0.164646,0.971042,0.0135569,-0.283159,1.40724,0.15214,-0.144755,0.0619408,0.0219483,-0.652722,1.00247,0.131001,-0.64757,0.955753,0.187977,-0.630863,0.120586,-0.144,-0.182594,1.07544,-0.295045,-0.138044,0.741141,-0.370617,-0.592182,0.0493536,-0.0800323,-0.481315,0.494865,-0.150261,-0.163273,0.961259,-0.0495138,-0.265911,1.39914,-0.1935,-0.786202,0.179696,-0.0979101,-0.185674,0.818675,-0.299265,-0.123153,0.830363,-0.336637,-0.402683,1.18566,-0.0164175
173,1.71839,-0.209282,1.42282,-0.0194587,0.0260055,0.1087,0.0870566,-0.302063,0.954954,0.148202,-0.459903,1.10053,0.251013,-0.745835,0.961205,0.159485,0.104587,0.0862319,0.0383268,-0.172117,0.453844,0.122735,-0.165636,0.968933,0.0123938,-0.283955,1.40559,0.150542,-0.132151,0.0619476,0.0220978,-0.655224,1.00364,0.129408,-0.650286,0.956537,0.186046,-0.632998,0.119173,-0.143014,-0.182583,1.07333,-0.295904,-0.136553,0.739317,-0.371768,-0.594086,0.0467628,-0.0800926,-0.483963,0.494072,-0.149727,-0.165529,0.958834,-0.0509997,-0.266507,1.39699,-0.194997,-0.78647,0.179798,-0.0938352,-0.185271,0.816636,-0.300747,-0.122318,0.828495,-0.33725,-0.403791,1.18398,-0.0173676
174,1.72838,-0.210216,1.42114,-0.0210842,0.0361661,0.111776,0.088457,-0.302879,0.953156,0.14736,-0.460703,1.09918,0.249322,-0.747835,0.962311,0.158262,0.115791,0.0910757,0.0395164,-0.17061,0.452614,0.123174,-0.166779,0.96686,0.0111276,-0.284833,1.40416,0.148861,-0.119416,0.0619858,0.0222575,-0.657054,1.00433,0.12788,-0.652202,0.956779,0.184213,-0.631289,0.116024,-0.141588,-0.182969,1.07129,-0.296814,-0.135839,0.737306,-0.372802,-0.590862,0.0439564,-0.0791168,-0.487966,0.494161,-0.149349,-0.165948,0.957219,-0.0519997,-0.267321,1.395,-0.1966,-0.784013,0.175348,-0.0902261,-0.185495,0.814641,-0.302062,-0.122182,0.826598,-0.337924,-0.40502,1.18223,-0.0183534
175,1.73837,-0.21131,1.41962,-0.0228511,0.0460208,0.115055,0.0898367,-0.303826,0.951402,0.146429,-0.461031,1.09771,0.247617,-0.749067,0.962652,0.157202,0.126236,0.0960162,0.0406845,-0.169834,0.45129,0.123516,-0.168117,0.96481,0.00977461,-0.285832,1.40295,0.14712,-0.106556,0.0620572,0.0224682,-0.6582,1.00436,0.126522,-0.653335,0.956464,0.182506,-0.626468,0.111664,-0.139917,-0.183749,1.06931,-0.29781,-0.135829,0.735208,-0.373329,-0.58277,0.0423943,-0.077453,-0.492612,0.494504,-0.14895,-0.166621,0.955722,-0.0532394,-0.268338,1.39315,-0.198314,-0.780242,0.166738,-0.0865302,-0.186333,0.812674,-0.303096,-0.12275,0.824629,-0.338479,-0.406391,1.18062,-0.0193924
176,1.74836,-0.212523,1.41821,-0.024705,0.0557723,0.11859,0.0910073,-0.304993,0.949681,0.145419,-0.460877,1.09609,0.245923,-0.749592,0.962209,0.156301,0.136348,0.101565,0.041803,-0.169758,0.449864,0.123778,-0.169749,0.962798,0.0083549,-0.286967,1.4019,0.145289,-0.0936841,0.0620556,0.0226764,-0.65869,1.00376,0.125321,-0.653734,0.95557,0.180915,-0.619674,0.107121,-0.13798,-0.184952,1.06741,-0.298897,-0.136638,0.733019,-0.373448,-0.572507,0.0422739,-0.0758202,-0.497293,0.494655,-0.148489,-0.168709,0.954063,-0.054718,-0.269426,1.39141,-0.200068,-0.776212,0.15536,-0.0825715,-0.187794,0.810752,-0.303934,-0.123943,0.822645,-0.339065,-0.407856,1.17928,-0.0205052
177,1.75835,-0.213756,1.41689,-0.0266129,0.0648633,0.122497,0.0921753,-0.306428,0.948008,0.144365,-0.46028,1.09434,0.24429,-0.749399,0.960981,0.155551,0.146259,0.108075,0.0427188,-0.170262,0.448383,0.123995,-0.171656,0.96099,0.0068065,-0.288143,1.40092,0.143347,-0.080783,0.06208,0.0228642,-0.658775,1.00281,0.124214,-0.653393,0.954087,0.179422,-0.612495,0.104086,-0.13615,-0.186608,1.06559,-0.300053,-0.138298,0.730734,-0.373328,-0.562683,0.0430479,-0.0745232,-0.501531,0.494542,-0.148057,-0.171847,0.952503,-0.0563191,-0.27059,1.38979,-0.201839,-0.772457,0.14375,-0.0787178,-0.189885,0.808896,-0.304576,-0.125788,0.820614,-0.339649,-0.409441,1.17823,-0.0217756
178,1.76834,-0.214917,1.41565,-0.0285975,0.0731732,0.126864,0.0933113,-0.308133,0.946404,0.143335,-0.459235,1.09246,0.242738,-0.74851,0.958984,0.154933,0.155538,0.115367,0.0435147,-0.171406,0.446825,0.124243,-0.173835,0.959522,0.00509771,-0.289341,1.40007,0.141351,-0.0678929,0.0621668,0.0230679,-0.658213,1.00116,0.123298,-0.652302,0.952029,0.178045,-0.606607,0.102241,-0.134219,-0.188686,1.06381,-0.301261,-0.140769,0.728384,-0.373096,-0.553736,0.0446861,-0.0736763,-0.504871,0.494238,-0.14773,-0.174421,0.951513,-0.0580473,-0.27203,1.38839,-0.203772,-0.768428,0.133135,-0.0754915,-0.192585,0.807147,-0.304991,-0.128356,0.818528,-0.340046,-0.411186,1.17747,-0.0232471
179,1.77833,-0.215989,1.41459,-0.0307216,0.080739,0.131648,0.0942972,-0.310008,0.944937,0.142351,-0.457777,1.09048,0.24124,-0.746925,0.956248,0.154423,0.163795,0.123282,0.044053,-0.173375,0.445223,0.124511,-0.17623,0.958504,0.00326392,-0.290289,1.3993,0.139314,-0.0548848,0.0621299,0.023216,-0.656922,0.998839,0.122491,-0.650598,0.949485,0.176888,-0.601669,0.1004,-0.13325,-0.191088,1.06207,-0.302562,-0.144075,0.726,-0.372761,-0.545274,0.0470254,-0.073721,-0.507277,0.493878,-0.147673,-0.176359,0.951127,-0.0599228,-0.273553,1.38716,-0.205815,-0.763916,0.123017,-0.0732592,-0.195727,0.805356,-0.305199,-0.131502,0.816395,-0.340498,-0.413059,1.17692,-0.0248951
180,1.78832,-0.217034,1.41378,-0.0330258,0.0875884,0.136943,0.0949653,-0.311956,0.943699,0.141378,-0.455889,1.08841,0.239767,-0.744672,0.952774,0.154054,0.171079,0.131997,0.0441664,-0.176351,0.443639,0.124803,-0.178793,0.95792,0.00131769,-0.290912,1.39862,0.137285,-0.0415934,0.0618164,0.023345,-0.655249,0.996109,0.121834,-0.648226,0.946446,0.175938,-0.596559,0.0983694,-0.133859,-0.193843,1.06042,-0.30386,-0.148284,0.723638,-0.372316,-0.536689,0.0495119,-0.0742077,-0.509256,0.493846,-0.148098,-0.179193,0.951089,-0.0620123,-0.275072,1.38607,-0.207917,-0.759155,0.112582,-0.0724106,-0.199446,0.803672,-0.305144,-0.135301,0.814266,-0.340808,-0.414933,1.17642,-0.026763
