Frame#,Time,C7_X,C7_Y,C7_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LELB_X,LELB_Y,LELB_Z,LFIN_X,LFIN_Y,LFIN_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTOE_X,LTOE_Y,LTOE_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RELB_X,RELB_Y,RELB_Z,RFIN_X,RFIN_Y,RFIN_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTOE_X,RTOE_Y,RTOE_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z
11,0.0999091,-0.25055,1.38329,0.0790617,-0.249883,0.08836,0.162205,-0.285008,0.92137,0.23912,-0.279454,0.994574,0.367303,-0.561124,1.03071,0.226524,-0.174129,0.062858,0.118135,-0.454401,0.423365,0.223996,-0.16127,0.926522,0.0936137,-0.276838,1.33759,0.270273,-0.411337,0.0630795,0.0822799,-0.455136,1.01967,0.219726,-0.484076,0.958485,0.242827,0.0143313,0.291826,-0.0278948,-0.327104,0.891726,-0.0778842,-0.358302,1.06653,-0.218887,-0.54169,0.91876,0.00606535,0.0735308,0.341077,0.0429242,-0.378191,0.397057,-0.0469292,-0.171781,0.918887,0.0298576,-0.384978,1.37355,-0.0693824,0.00322166,0.122354,0.0024759,-0.437689,0.950276,-0.0268482,-0.470327,0.899484,-0.0673475,-0.439451,1.12839,0.123947
12,0.1099,-0.249278,1.38177,0.0793734,-0.230465,0.08922,0.162058,-0.284542,0.919257,0.239953,-0.293967,0.992337,0.365598,-0.569768,1.0405,0.217646,-0.154626,0.0636364,0.117899,-0.446051,0.419203,0.224657,-0.160661,0.926991,0.0952227,-0.278535,1.33687,0.271692,-0.391806,0.062706,0.0821323,-0.464697,1.02598,0.214072,-0.495895,0.965451,0.23503,-0.00329001,0.28858,-0.0289932,-0.32494,0.892212,-0.0777184,-0.340825,1.06789,-0.222065,-0.531308,0.914466,-0.00726232,0.0589943,0.336289,0.0401947,-0.393765,0.400305,-0.0446024,-0.170732,0.918286,0.0316367,-0.380228,1.3725,-0.0704884,-0.0200032,0.120021,0.00318584,-0.426171,0.948293,-0.0345693,-0.455549,0.896938,-0.0765645,-0.438704,1.12717,0.122591
13,0.119891,-0.249177,1.38241,0.0812368,-0.211191,0.0900176,0.161882,-0.28423,0.918003,0.240263,-0.30815,0.991909,0.36376,-0.577362,1.05203,0.208658,-0.13489,0.0646607,0.117787,-0.434973,0.415743,0.225572,-0.159967,0.927992,0.0960959,-0.280622,1.33732,0.27278,-0.372174,0.0624386,0.0819982,-0.473071,1.03395,0.208092,-0.50685,0.974266,0.227062,-0.0212873,0.284102,-0.029768,-0.322943,0.893138,-0.0776143,-0.323412,1.0712,-0.225038,-0.51995,0.912632,-0.0198028,0.0443018,0.329717,0.0376449,-0.408742,0.405175,-0.042489,-0.169106,0.918576,0.0323944,-0.375219,1.37267,-0.0717293,-0.0444907,0.116904,0.00414219,-0.414049,0.948463,-0.0418558,-0.440335,0.896644,-0.0851692,-0.438397,1.12743,0.120532
14,0.129882,-0.249429,1.3844,0.0843686,-0.191891,0.0908592,0.161789,-0.284331,0.917953,0.240674,-0.321928,0.993165,0.361673,-0.583964,1.06487,0.199614,-0.115009,0.0658214,0.117802,-0.42217,0.412351,0.225929,-0.159098,0.929222,0.0964607,-0.283147,1.33885,0.273731,-0.352459,0.0622723,0.0818959,-0.480277,1.04317,0.201869,-0.516868,0.984501,0.218974,-0.0395262,0.27861,-0.0304058,-0.32137,0.894638,-0.0774159,-0.306163,1.07613,-0.227691,-0.507902,0.912867,-0.0315479,0.0293976,0.321417,0.0355623,-0.422999,0.411522,-0.0405606,-0.167529,0.919517,0.032381,-0.370138,1.37402,-0.0729829,-0.0700076,0.113021,0.00487636,-0.401525,0.950434,-0.0487326,-0.424904,0.898261,-0.0932129,-0.438521,1.12926,0.117992
15,0.139873,-0.249655,1.38707,0.0873787,-0.17257,0.0917595,0.161493,-0.284256,0.918839,0.241077,-0.335314,0.995991,0.35932,-0.589617,1.07862,0.190551,-0.0953131,0.0669332,0.117782,-0.408739,0.408979,0.225134,-0.157765,0.930669,0.0965032,-0.286204,1.34146,0.274534,-0.332767,0.0621845,0.0817712,-0.486503,1.0533,0.19557,-0.525941,0.995837,0.210893,-0.0579808,0.272063,-0.0310239,-0.32027,0.897164,-0.0770966,-0.289145,1.08259,-0.229842,-0.495408,0.914764,-0.0424867,0.0141202,0.311349,0.0340449,-0.436386,0.419135,-0.0389068,-0.166531,0.920917,0.0321339,-0.364959,1.37657,-0.0741839,-0.0970484,0.10847,0.00572318,-0.388838,0.953998,-0.0553292,-0.4096,0.901623,-0.100895,-0.438983,1.13237,0.115167
16,0.149864,-0.249506,1.39027,0.0892703,-0.152979,0.0929137,0.161435,-0.284323,0.920724,0.241473,-0.348084,1.00032,0.356929,-0.594419,1.09291,0.181548,-0.0755503,0.0682176,0.117768,-0.394585,0.406255,0.223485,-0.156669,0.93239,0.0965817,-0.289565,1.34524,0.275163,-0.313089,0.0621975,0.081548,-0.492179,1.06429,0.189492,-0.534089,1.00796,0.20296,-0.0767231,0.264392,-0.0313752,-0.319674,0.901105,-0.0767663,-0.272476,1.09055,-0.231317,-0.482655,0.917977,-0.0526506,-0.00177137,0.299551,0.0330809,-0.448759,0.427887,-0.0375005,-0.166062,0.9233,0.0319288,-0.359648,1.38027,-0.0753045,-0.125465,0.103594,0.00653583,-0.376188,0.959019,-0.0616702,-0.394619,0.906487,-0.108339,-0.439721,1.1364,0.112205
17,0.159855,-0.248559,1.39385,0.0901139,-0.133751,0.0939916,0.161284,-0.284794,0.923289,0.241783,-0.360264,1.00611,0.354453,-0.598442,1.10746,0.172665,-0.0560157,0.069701,0.117659,-0.379241,0.404886,0.221545,-0.156487,0.934836,0.0971564,-0.293222,1.35009,0.275543,-0.29325,0.0622231,0.0812934,-0.497322,1.07584,0.183575,-0.541322,1.02061,0.195277,-0.0959946,0.255815,-0.03123,-0.319802,0.906193,-0.0764585,-0.256432,1.09988,-0.232166,-0.469796,0.922315,-0.0621096,-0.0183559,0.286211,0.0326162,-0.460058,0.437624,-0.0363708,-0.165525,0.927323,0.0319759,-0.354323,1.38498,-0.0762916,-0.15479,0.0984723,0.00721508,-0.363818,0.96508,-0.0675887,-0.379934,0.912756,-0.115241,-0.440641,1.14105,0.109127
18,0.169845,-0.247203,1.39755,0.0905978,-0.114723,0.0954853,0.161392,-0.285848,0.926349,0.241991,-0.371773,1.01317,0.351937,-0.601791,1.12198,0.163953,-0.0364903,0.0718961,0.117717,-0.363106,0.404954,0.219671,-0.15724,0.938756,0.0982589,-0.297121,1.3559,0.275641,-0.273284,0.0622994,0.0810955,-0.501905,1.08774,0.177829,-0.547729,1.03364,0.187927,-0.11601,0.2462,-0.0306029,-0.319214,0.912486,-0.0760293,-0.241028,1.11034,-0.232418,-0.457205,0.927707,-0.0709399,-0.0358883,0.271475,0.0327732,-0.470187,0.448132,-0.0355588,-0.165253,0.932891,0.0325437,-0.349218,1.39046,-0.0770468,-0.184947,0.0933549,0.00808443,-0.352153,0.971942,-0.0730031,-0.365528,0.92029,-0.121464,-0.441817,1.14634,0.105918
19,0.179836,-0.245913,1.40173,0.091268,-0.0960052,0.0976454,0.161932,-0.287665,0.929879,0.24219,-0.382517,1.02132,0.349424,-0.60459,1.13628,0.155495,-0.0171176,0.0749463,0.118028,-0.346887,0.406161,0.217905,-0.158787,0.944222,0.0997307,-0.30117,1.36254,0.275488,-0.253272,0.0624667,0.0809556,-0.505908,1.09978,0.172265,-0.553412,1.0467,0.180885,-0.13647,0.235818,-0.0298275,-0.318233,0.919622,-0.0753852,-0.226213,1.12168,-0.232091,-0.445085,0.934116,-0.0791951,-0.0545138,0.255423,0.0333849,-0.478952,0.459158,-0.0350744,-0.165583,0.939528,0.0337453,-0.344598,1.39656,-0.0775804,-0.216271,0.0885825,0.00901461,-0.340683,0.979799,-0.0778516,-0.351563,0.928835,-0.127048,-0.443281,1.15241,0.102603
20,0.189827,-0.245362,1.40682,0.0921989,-0.0778412,0.100514,0.162755,-0.290256,0.933795,0.242447,-0.392491,1.03036,0.346967,-0.606849,1.1503,0.147327,0.00184866,0.0790873,0.118632,-0.330763,0.408261,0.216187,-0.160458,0.950995,0.10144,-0.30536,1.36991,0.275132,-0.233279,0.062679,0.0808241,-0.509423,1.11177,0.166859,-0.558489,1.05961,0.174182,-0.157626,0.224878,-0.0289805,-0.319426,0.926696,-0.0737309,-0.212012,1.13359,-0.231269,-0.433484,0.941495,-0.0868889,-0.0746151,0.238465,0.034286,-0.486188,0.470396,-0.0349534,-0.166391,0.946866,0.0355179,-0.340641,1.40321,-0.0780498,-0.248475,0.0842674,0.00971422,-0.329789,0.989037,-0.0822481,-0.338255,0.938137,-0.132082,-0.444998,1.15935,0.0991801
21,0.199818,-0.245934,1.41297,0.0933265,-0.0603742,0.104081,0.163672,-0.293391,0.938184,0.242556,-0.401665,1.04012,0.344611,-0.608739,1.16384,0.139407,0.02025,0.0844912,0.119491,-0.314583,0.41143,0.214534,-0.16228,0.958743,0.103346,-0.309854,1.37797,0.274618,-0.213187,0.0627053,0.0805786,-0.512468,1.12356,0.16155,-0.562748,1.0723,0.16776,-0.179782,0.213371,-0.0281241,-0.325846,0.932296,-0.0701485,-0.198434,1.14584,-0.22993,-0.422228,0.94983,-0.0940389,-0.0961071,0.220932,0.0356156,-0.491942,0.481501,-0.0353103,-0.167446,0.954647,0.0375882,-0.337132,1.41024,-0.0785106,-0.281253,0.0804,0.010535,-0.320711,0.999748,-0.086599,-0.325607,0.947991,-0.136434,-0.446877,1.16707,0.0955465
22,0.209809,-0.24722,1.41994,0.094535,-0.0438606,0.108386,0.164661,-0.296971,0.942977,0.242503,-0.410088,1.05038,0.342381,-0.610137,1.1767,0.131742,0.0378992,0.0911975,0.120514,-0.298439,0.416002,0.213066,-0.164556,0.96714,0.105324,-0.314838,1.3866,0.273958,-0.192993,0.0625274,0.0803012,-0.515027,1.13506,0.156342,-0.566202,1.08467,0.161581,-0.203002,0.201387,-0.0273868,-0.33262,0.938168,-0.0666753,-0.185589,1.15827,-0.228013,-0.411665,0.958838,-0.100762,-0.118914,0.203051,0.0372341,-0.496029,0.492138,-0.036062,-0.168695,0.962738,0.0397655,-0.333935,1.41751,-0.0790051,-0.314504,0.0771969,0.0116415,-0.311624,1.01026,-0.0900394,-0.313632,0.958229,-0.140008,-0.4487,1.17537,0.0917371
23,0.2198,-0.24876,1.42718,0.0957353,-0.0283281,0.113466,0.165785,-0.300894,0.948091,0.24232,-0.417809,1.06098,0.340276,-0.611083,1.18873,0.124274,0.054469,0.0990387,0.121515,-0.282855,0.421788,0.212045,-0.167583,0.975821,0.107284,-0.32031,1.39569,0.273086,-0.17282,0.0624381,0.0803862,-0.517199,1.14621,0.151358,-0.569001,1.09654,0.155631,-0.226808,0.189505,-0.0265321,-0.340903,0.943324,-0.0623831,-0.17378,1.17068,-0.22573,-0.401925,0.968268,-0.107064,-0.143146,0.184938,0.03888,-0.498475,0.502049,-0.0371754,-0.170322,0.971137,0.0418622,-0.331113,1.42495,-0.0795516,-0.348294,0.0750607,0.0134266,-0.302689,1.02058,-0.0926529,-0.302521,0.968799,-0.14288,-0.450379,1.18399,0.0877917
24,0.229791,-0.250315,1.43431,0.0968379,-0.0137597,0.119332,0.166974,-0.304924,0.95352,0.242065,-0.424919,1.0717,0.338318,-0.611823,1.19993,0.116903,0.0698354,0.107958,0.122521,-0.268172,0.428563,0.211491,-0.171017,0.984596,0.109104,-0.325977,1.40508,0.271821,-0.152869,0.0624193,0.0806675,-0.519079,1.15698,0.14688,-0.571252,1.10772,0.149857,-0.251417,0.177967,-0.0253043,-0.34929,0.94829,-0.0579964,-0.163034,1.18293,-0.223117,-0.393025,0.977874,-0.112958,-0.168875,0.166722,0.0403194,-0.499376,0.510968,-0.0386,-0.172424,0.979728,0.0437655,-0.32865,1.4324,-0.080102,-0.382303,0.0741374,0.0156724,-0.294406,1.03094,-0.0947224,-0.292291,0.979385,-0.145056,-0.452023,1.19262,0.0837403
25,0.239782,-0.251809,1.44116,0.0977324,-0.000127766,0.125842,0.168178,-0.308668,0.95937,0.241785,-0.431516,1.0823,0.336497,-0.612314,1.21018,0.109615,0.0840712,0.117869,0.123512,-0.254495,0.435979,0.211176,-0.174714,0.993311,0.110598,-0.331827,1.41454,0.270162,-0.132995,0.0621543,0.08091,-0.520659,1.16735,0.143007,-0.572994,1.11806,0.144245,-0.277036,0.166401,-0.0239043,-0.354156,0.954757,-0.0554005,-0.153304,1.19487,-0.220185,-0.38496,0.987428,-0.11841,-0.195651,0.149132,0.04136,-0.498789,0.518639,-0.040195,-0.174902,0.988353,0.0453491,-0.326504,1.43971,-0.0806116,-0.416276,0.0746324,0.0184312,-0.286917,1.04109,-0.0964318,-0.283021,0.989789,-0.146645,-0.453625,1.20103,0.0797772
26,0.249773,-0.253261,1.44767,0.0983719,0.0125461,0.132709,0.169361,-0.312212,0.965445,0.241358,-0.437731,1.09255,0.334844,-0.612321,1.21931,0.102447,0.0970972,0.128485,0.124515,-0.24185,0.443729,0.210882,-0.17861,1.00188,0.111659,-0.337792,1.42381,0.268128,-0.113132,0.0616475,0.0812642,-0.521797,1.17689,0.13894,-0.574182,1.12743,0.138779,-0.303575,0.155367,-0.0228937,-0.352272,0.964178,-0.0561299,-0.144625,1.20628,-0.216999,-0.377754,0.996746,-0.123216,-0.222733,0.133037,0.0416132,-0.496813,0.524915,-0.0417074,-0.177426,0.996816,0.0466512,-0.324515,1.44667,-0.0810218,-0.449792,0.0766324,0.0220346,-0.28019,1.0507,-0.0977188,-0.274809,0.999702,-0.147631,-0.45485,1.20921,0.0762124
27,0.259764,-0.254743,1.45375,0.0987674,0.0240569,0.139694,0.170543,-0.315646,0.971597,0.24089,-0.443649,1.10237,0.333481,-0.61197,1.22731,0.0954077,0.108759,0.139504,0.125535,-0.23043,0.451538,0.210406,-0.18264,1.01014,0.112152,-0.343762,1.43259,0.265714,-0.0935363,0.0614897,0.08171,-0.522572,1.18542,0.134776,-0.574883,1.13575,0.133515,-0.330674,0.145295,-0.0221847,-0.342616,0.977009,-0.060562,-0.137029,1.21698,-0.213734,-0.371594,1.00559,-0.127511,-0.251174,0.117077,0.0413388,-0.493749,0.529775,-0.04289,-0.180491,1.00502,0.0475947,-0.322901,1.45311,-0.0813089,-0.482504,0.0804446,0.0261852,-0.274672,1.05987,-0.0983571,-0.267706,1.00896,-0.148119,-0.455937,1.21716,0.0729975
28,0.269755,-0.256256,1.45932,0.0989294,0.0345434,0.146783,0.17176,-0.318947,0.977574,0.240429,-0.449231,1.1115,0.332382,-0.611242,1.23415,0.0885435,0.119168,0.151176,0.126598,-0.220276,0.459124,0.209536,-0.186773,1.01795,0.112092,-0.349648,1.44059,0.262949,-0.0750664,0.0613663,0.0819329,-0.522963,1.1928,0.130766,-0.575137,1.14292,0.128474,-0.357895,0.136504,-0.0215364,-0.328138,0.991613,-0.0671838,-0.13049,1.22672,-0.210565,-0.366522,1.01378,-0.131055,-0.280029,0.102242,0.0408519,-0.489965,0.533262,-0.0436377,-0.18381,1.01263,0.0480051,-0.321827,1.45874,-0.0815632,-0.513447,0.0858577,0.0308486,-0.27045,1.06832,-0.0986977,-0.261817,1.01729,-0.14813,-0.457083,1.22472,0.0701596
29,0.279745,-0.257797,1.46427,0.0988605,0.0441648,0.154099,0.172984,-0.322183,0.98313,0.239909,-0.454519,1.11957,0.331383,-0.610101,1.23973,0.0818836,0.128499,0.16349,0.127707,-0.211475,0.466249,0.208256,-0.190964,1.02522,0.111642,-0.355438,1.44763,0.259902,-0.0575223,0.0615917,0.0821324,-0.523052,1.19897,0.127055,-0.57503,1.14886,0.123704,-0.384754,0.129219,-0.0208729,-0.323594,1.00058,-0.0691967,-0.125,1.23517,-0.207703,-0.362681,1.02109,-0.133754,-0.308619,0.089284,0.0401686,-0.485649,0.535483,-0.0440612,-0.187129,1.01954,0.0480089,-0.321117,1.46341,-0.0818197,-0.542539,0.093164,0.035773,-0.267426,1.07569,-0.0987589,-0.257298,1.02437,-0.147625,-0.45831,1.23177,0.0677613
30,0.289736,-0.259368,1.46849,0.0985513,0.0530738,0.161683,0.174187,-0.325439,0.988052,0.239276,-0.459597,1.12633,0.330488,-0.60852,1.24393,0.075481,0.136728,0.176183,0.129085,-0.204197,0.472774,0.206742,-0.195083,1.03177,0.110967,-0.361095,1.45362,0.256673,-0.0408579,0.0623011,0.0824191,-0.522869,1.20386,0.123617,-0.57461,1.15347,0.119219,-0.410744,0.123538,-0.020175,-0.32545,1.0054,-0.0683457,-0.120722,1.2418,-0.205236,-0.360286,1.02719,-0.135778,-0.336363,0.0783623,0.0392704,-0.480871,0.53654,-0.044349,-0.190326,1.02567,0.0478466,-0.32055,1.467,-0.0821327,-0.569338,0.102059,0.0407124,-0.265688,1.08177,-0.0984872,-0.254417,1.02998,-0.146521,-0.459602,1.23811,0.0657332
31,0.299727,-0.261041,1.4719,0.0980225,0.0614082,0.169574,0.175295,-0.328651,0.992211,0.238457,-0.464544,1.13161,0.329744,-0.606536,1.24671,0.0693928,0.14399,0.189091,0.130575,-0.198802,0.478468,0.205253,-0.19892,1.03726,0.110218,-0.366579,1.45857,0.253376,-0.0250795,0.063635,0.0827739,-0.522459,1.20731,0.120497,-0.5739,1.1567,0.115031,-0.43532,0.119558,-0.0195906,-0.32822,1.00865,-0.0673164,-0.117583,1.24619,-0.203353,-0.359315,1.03188,-0.136867,-0.362951,0.0694967,0.0385665,-0.47574,0.536565,-0.0445936,-0.193354,1.03102,0.0476815,-0.320009,1.4694,-0.0825611,-0.593286,0.111724,0.0453042,-0.265397,1.08663,-0.0979982,-0.253158,1.03402,-0.144946,-0.46103,1.24338,0.0636765
