Frame#,Time,C7_X,C7_Y,C7_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LELB_X,LELB_Y,LELB_Z,LFIN_X,LFIN_Y,LFIN_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTOE_X,LTOE_Y,LTOE_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RELB_X,RELB_Y,RELB_Z,RFIN_X,RFIN_Y,RFIN_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTOE_X,RTOE_Y,RTOE_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z
97,0.959138,-0.0986389,1.46308,-0.0619399,-0.0812846,0.202567,0.0919171,-0.18336,0.9967,0.119742,-0.109041,1.09002,0.221511,-0.158466,0.761285,0.228254,-0.0155192,0.215493,0.0222566,-0.347784,0.502713,0.149308,-0.0550206,0.996284,-0.017268,-0.14032,1.44047,0.122695,-0.207102,0.0822418,0.0646896,-0.167362,0.84991,0.174278,-0.105622,0.843865,0.214531,-0.133233,0.0961483,-0.12426,-0.265638,1.10441,-0.320842,-0.418433,0.793363,-0.327472,-0.0562897,0.0614852,-0.067112,-0.234398,0.489238,-0.153182,-0.0624625,0.992916,-0.0805851,-0.20502,1.43938,-0.21796,-0.295101,0.0606344,-0.0663668,-0.375719,0.880282,-0.268111,-0.34754,0.860929,-0.332822,-0.289268,1.2229,-0.0165036
98,0.969129,-0.0979785,1.4631,-0.0627256,-0.096846,0.193539,0.0923482,-0.182207,0.996837,0.119103,-0.103009,1.09,0.220341,-0.148854,0.760688,0.227157,-0.0301632,0.202992,0.0229781,-0.351151,0.50465,0.148262,-0.0539737,0.996119,-0.0173436,-0.138028,1.43995,0.122159,-0.228202,0.0792512,0.0642735,-0.159088,0.849329,0.17344,-0.0970999,0.843946,0.213172,-0.125386,0.096362,-0.124169,-0.270352,1.10564,-0.320844,-0.428515,0.79749,-0.325959,-0.0481881,0.0617234,-0.067225,-0.228289,0.48877,-0.15365,-0.0613573,0.99277,-0.0806347,-0.205601,1.4398,-0.217913,-0.287154,0.060631,-0.0664004,-0.383569,0.883314,-0.266807,-0.35628,0.863495,-0.331794,-0.28835,1.22284,-0.0167005
99,0.97912,-0.0973277,1.46302,-0.063411,-0.11298,0.184361,0.0928674,-0.18116,0.996919,0.118783,-0.0971911,1.0898,0.219118,-0.139518,0.760042,0.225995,-0.0457908,0.189911,0.0236507,-0.354107,0.506288,0.147171,-0.0529108,0.995901,-0.0174455,-0.135857,1.43934,0.121713,-0.249565,0.0766987,0.0646674,-0.151404,0.848623,0.172591,-0.0887532,0.843871,0.211856,-0.117583,0.0967079,-0.124079,-0.274825,1.10673,-0.320709,-0.438259,0.801435,-0.324292,-0.0404555,0.0616648,-0.0671301,-0.222185,0.488329,-0.154075,-0.0603906,0.992585,-0.0807155,-0.206157,1.44009,-0.217802,-0.279233,0.0606428,-0.0664499,-0.391246,0.886317,-0.265421,-0.364837,0.866036,-0.330559,-0.287466,1.22267,-0.0169216
100,0.989111,-0.0966551,1.46282,-0.063999,-0.129455,0.175232,0.0935351,-0.180176,0.99693,0.11872,-0.0915759,1.08956,0.217891,-0.130416,0.759364,0.22476,-0.0620552,0.176901,0.0243063,-0.356564,0.507619,0.146028,-0.0518564,0.995634,-0.0175454,-0.133788,1.43862,0.121368,-0.271277,0.0747015,0.0655651,-0.14364,0.847836,0.171606,-0.0806173,0.843856,0.210564,-0.109632,0.0966802,-0.124171,-0.279127,1.10771,-0.32047,-0.447636,0.805272,-0.322511,-0.0328044,0.0615618,-0.0669525,-0.216121,0.487888,-0.15443,-0.0593668,0.992289,-0.0808273,-0.206699,1.44024,-0.217608,-0.271349,0.0606618,-0.0664566,-0.398716,0.889263,-0.263928,-0.373091,0.868477,-0.329149,-0.286546,1.22242,-0.0170721
101,0.999102,-0.0959484,1.46248,-0.0644799,-0.146264,0.166235,0.0943848,-0.179166,0.996722,0.118562,-0.0862188,1.08926,0.216651,-0.121473,0.75862,0.22347,-0.0790968,0.164078,0.024992,-0.358568,0.508677,0.144819,-0.0508109,0.995314,-0.0176177,-0.131864,1.43779,0.121108,-0.29317,0.073122,0.0668284,-0.135822,0.846981,0.170509,-0.0726659,0.843746,0.209292,-0.101684,0.0966405,-0.124247,-0.28328,1.10861,-0.320127,-0.456651,0.809033,-0.320561,-0.0247025,0.061786,-0.0670459,-0.210209,0.487435,-0.154748,-0.0583806,0.991946,-0.0809165,-0.207208,1.44025,-0.217338,-0.263408,0.0605926,-0.0664419,-0.405999,0.892154,-0.262233,-0.380936,0.870777,-0.327582,-0.285886,1.22211,-0.0170922
102,1.00909,-0.0952872,1.46203,-0.0648453,-0.163507,0.157461,0.0954148,-0.178151,0.996372,0.118237,-0.0810243,1.08887,0.215533,-0.112688,0.757801,0.222109,-0.0969647,0.151493,0.0257828,-0.360094,0.509473,0.143556,-0.0498198,0.994941,-0.0176671,-0.130023,1.43689,0.120923,-0.315101,0.0719015,0.0684165,-0.128185,0.846066,0.169365,-0.0648495,0.843543,0.208032,-0.0938117,0.0967073,-0.124252,-0.287257,1.10942,-0.319678,-0.465285,0.812676,-0.318442,-0.016535,0.062076,-0.0670896,-0.204303,0.486991,-0.154998,-0.0574793,0.991604,-0.080968,-0.207657,1.44016,-0.216993,-0.255301,0.0604468,-0.066552,-0.413057,0.895029,-0.260338,-0.388457,0.872972,-0.325869,-0.285222,1.22173,-0.0169372
103,1.01908,-0.0947054,1.46149,-0.0651185,-0.181152,0.149016,0.0966461,-0.177188,0.995948,0.118005,-0.0761293,1.08841,0.214382,-0.104116,0.756933,0.220682,-0.115145,0.1395,0.0267509,-0.361157,0.50997,0.142234,-0.0488652,0.99453,-0.0177323,-0.128185,1.43592,0.120826,-0.336996,0.0710428,0.0702634,-0.120752,0.84509,0.168215,-0.0571708,0.843288,0.206772,-0.0859899,0.0969368,-0.124163,-0.291066,1.11014,-0.319103,-0.473533,0.816187,-0.316176,-0.00867177,0.0620206,-0.0671507,-0.19818,0.486558,-0.155075,-0.0566379,0.991241,-0.0809734,-0.208015,1.43999,-0.216576,-0.247046,0.060375,-0.0668656,-0.419767,0.89781,-0.258465,-0.395668,0.875069,-0.324,-0.284523,1.22128,-0.0165716
104,1.02908,-0.0941333,1.46088,-0.0652759,-0.199213,0.141,0.0980095,-0.176285,0.995434,0.117874,-0.0714707,1.08787,0.213338,-0.0957557,0.756024,0.219231,-0.133575,0.128173,0.027937,-0.361725,0.510186,0.140818,-0.0479691,0.994052,-0.0177956,-0.126324,1.43492,0.120841,-0.35883,0.0706049,0.0722771,-0.113534,0.844071,0.167075,-0.0498937,0.842976,0.20549,-0.0781529,0.0972392,-0.124016,-0.29466,1.11076,-0.318374,-0.4814,0.819564,-0.313772,-0.000747915,0.062037,-0.0671352,-0.191971,0.486107,-0.155038,-0.0558589,0.990824,-0.0809592,-0.208301,1.43973,-0.216105,-0.238955,0.0603673,-0.0670178,-0.426185,0.90051,-0.256513,-0.402562,0.877068,-0.321953,-0.283828,1.22072,-0.0159963
105,1.03907,-0.0935971,1.46019,-0.0652903,-0.217588,0.133513,0.0994724,-0.175407,0.994809,0.117781,-0.0670937,1.08729,0.212287,-0.0876098,0.755074,0.217774,-0.152915,0.116923,0.0291773,-0.361762,0.510145,0.139441,-0.0471151,0.993479,-0.0178263,-0.124721,1.43382,0.120959,-0.38053,0.0706691,0.0743403,-0.106573,0.843033,0.165923,-0.0428993,0.842644,0.20426,-0.070177,0.0972297,-0.12402,-0.298092,1.1113,-0.317555,-0.488875,0.822789,-0.311204,0.00753188,0.0624209,-0.0670821,-0.186215,0.48561,-0.155099,-0.0551288,0.990335,-0.0809084,-0.208547,1.43937,-0.215577,-0.230983,0.0603587,-0.067046,-0.432286,0.903123,-0.254424,-0.409199,0.878966,-0.319659,-0.283165,1.22004,-0.0152376
106,1.04906,-0.0931295,1.45944,-0.06519,-0.236193,0.12668,0.101026,-0.174555,0.994084,0.117718,-0.0629109,1.08664,0.211398,-0.0796944,0.754092,0.216341,-0.172853,0.10604,0.0306046,-0.361225,0.509803,0.138116,-0.0461958,0.992823,-0.0178357,-0.123364,1.43265,0.121178,-0.40207,0.0713376,0.0764231,-0.0998958,0.841961,0.164841,-0.0361674,0.842286,0.203113,-0.0622689,0.0972776,-0.124024,-0.301375,1.11176,-0.316668,-0.495966,0.825847,-0.30849,0.0156356,0.0627024,-0.0670917,-0.18045,0.485115,-0.155168,-0.0544257,0.989744,-0.0808313,-0.208768,1.4389,-0.214978,-0.223099,0.0603625,-0.0670599,-0.43805,0.905638,-0.252191,-0.415558,0.880717,-0.317169,-0.282512,1.21926,-0.0143367
107,1.05905,-0.092688,1.45864,-0.0649529,-0.254977,0.120578,0.102593,-0.173745,0.993258,0.1177,-0.0590423,1.08595,0.210521,-0.0720126,0.753085,0.21492,-0.192979,0.0961428,0.0322536,-0.360054,0.509073,0.136699,-0.0451984,0.992119,-0.017864,-0.122194,1.43142,0.121471,-0.423426,0.0726934,0.0785473,-0.093546,0.840868,0.163845,-0.0297276,0.841914,0.202065,-0.0544547,0.0974467,-0.124006,-0.304415,1.1121,-0.315685,-0.502653,0.828808,-0.305608,0.0235836,0.0629178,-0.0670116,-0.17465,0.484627,-0.155219,-0.0537769,0.989054,-0.0807986,-0.208977,1.43838,-0.214315,-0.215303,0.0603491,-0.0671115,-0.443486,0.908011,-0.249836,-0.421415,0.882334,-0.314744,-0.281859,1.21835,-0.0133297
108,1.06904,-0.0923127,1.45778,-0.064618,-0.27406,0.115138,0.104003,-0.173035,0.99235,0.117754,-0.0554868,1.0852,0.209633,-0.0645938,0.752021,0.213538,-0.213341,0.0872391,0.0339617,-0.358316,0.507982,0.135215,-0.044417,0.991288,-0.0178983,-0.121184,1.43017,0.12186,-0.444537,0.0748294,0.0806452,-0.0874542,0.839771,0.162877,-0.0235623,0.841569,0.200951,-0.0467082,0.0976313,-0.124003,-0.307213,1.11229,-0.314572,-0.508931,0.831731,-0.30251,0.0314917,0.063173,-0.0667865,-0.16904,0.484174,-0.155251,-0.0532111,0.988298,-0.0807817,-0.209185,1.43778,-0.213596,-0.207443,0.0603102,-0.0671741,-0.448528,0.91024,-0.247359,-0.426947,0.883879,-0.312264,-0.281246,1.21735,-0.0122498
109,1.07903,-0.0920016,1.45684,-0.0642185,-0.293293,0.110415,0.105268,-0.172421,0.99137,0.11795,-0.0522127,1.08438,0.208814,-0.0574391,0.750942,0.21219,-0.234027,0.0792626,0.0354669,-0.356119,0.506648,0.133857,-0.0441589,0.990251,-0.017889,-0.120079,1.42892,0.122343,-0.465333,0.0778357,0.0827545,-0.0815597,0.838619,0.162006,-0.0177352,0.84118,0.199932,-0.0389678,0.0978142,-0.124009,-0.309747,1.11238,-0.313369,-0.51485,0.834417,-0.299294,0.0393733,0.0633895,-0.0666284,-0.163725,0.48366,-0.1553,-0.0527708,0.987459,-0.0807508,-0.209389,1.43711,-0.212809,-0.199512,0.0602901,-0.0671849,-0.453164,0.912316,-0.244761,-0.432177,0.885346,-0.30965,-0.280696,1.21628,-0.0111823
110,1.08902,-0.0917294,1.45583,-0.0637401,-0.312267,0.106713,0.106787,-0.171932,0.990325,0.118287,-0.0492132,1.08351,0.208122,-0.0505951,0.749869,0.210885,-0.25476,0.0724993,0.0368159,-0.353635,0.505091,0.13248,-0.0439375,0.989166,-0.0178816,-0.119112,1.42761,0.122904,-0.485665,0.0817745,0.0848245,-0.0761157,0.837448,0.161305,-0.0121642,0.840743,0.199011,-0.0312301,0.0980098,-0.124016,-0.312078,1.11234,-0.312122,-0.520358,0.83689,-0.295959,0.0476468,0.0639529,-0.0665451,-0.15859,0.483122,-0.155356,-0.0524649,0.986571,-0.0807147,-0.209574,1.43637,-0.211957,-0.1916,0.0603015,-0.0672117,-0.45742,0.914234,-0.242058,-0.437031,0.886727,-0.306929,-0.280211,1.21518,-0.0101181
111,1.09901,-0.0914528,1.45476,-0.0631431,-0.330824,0.104109,0.108471,-0.171592,0.989141,0.118527,-0.0464973,1.08257,0.207513,-0.0441172,0.748767,0.209648,-0.275059,0.0671493,0.0384659,-0.35103,0.503356,0.131027,-0.043664,0.988079,-0.0178793,-0.118327,1.42626,0.12354,-0.505344,0.0866826,0.0867409,-0.0712571,0.836274,0.160792,-0.00698458,0.840263,0.198209,-0.0235979,0.0982229,-0.123998,-0.314188,1.1122,-0.310881,-0.525444,0.839183,-0.292507,0.0554201,0.0641026,-0.0666958,-0.153647,0.482615,-0.155424,-0.0522691,0.985627,-0.080621,-0.209741,1.43556,-0.211023,-0.183749,0.060318,-0.06725,-0.461299,0.915986,-0.239263,-0.441496,0.888006,-0.304165,-0.279807,1.21411,-0.00909232
112,1.109,-0.0912148,1.45361,-0.0624458,-0.348913,0.102679,0.110001,-0.17143,0.987809,0.118745,-0.044065,1.08156,0.20693,-0.038026,0.747623,0.208524,-0.294751,0.0630744,0.0403001,-0.34838,0.50153,0.129624,-0.0434894,0.986959,-0.0178171,-0.117658,1.42486,0.124271,-0.524142,0.092634,0.0883164,-0.0666212,0.835109,0.160313,-0.00210091,0.839731,0.197515,-0.0160036,0.0984955,-0.123983,-0.31602,1.11194,-0.309563,-0.530102,0.841265,-0.288935,0.0629538,0.0641742,-0.066813,-0.148887,0.48211,-0.155513,-0.0521491,0.984661,-0.0804611,-0.209892,1.43469,-0.210023,-0.175997,0.060267,-0.0672938,-0.464813,0.917545,-0.236389,-0.445626,0.889011,-0.301431,-0.279512,1.21306,-0.00813054
113,1.11899,-0.0909984,1.45239,-0.0616435,-0.366264,0.102367,0.11149,-0.171455,0.986408,0.119143,-0.0418309,1.08049,0.206593,-0.0323469,0.746432,0.207511,-0.313428,0.0602576,0.0422484,-0.345766,0.499761,0.128377,-0.0434635,0.985787,-0.0176448,-0.117113,1.4234,0.125076,-0.541767,0.0996698,0.0894752,-0.0622718,0.833907,0.15997,0.00237055,0.839141,0.196953,-0.00843078,0.0988135,-0.124026,-0.317641,1.11154,-0.308171,-0.53433,0.843107,-0.28527,0.0703496,0.0641203,-0.0669445,-0.144331,0.481579,-0.155615,-0.0521184,0.983665,-0.0801868,-0.210041,1.43377,-0.208955,-0.168225,0.0601819,-0.0673899,-0.467951,0.9189,-0.233458,-0.449444,0.889762,-0.298556,-0.279352,1.21198,-0.00721047
114,1.12899,-0.0908099,1.45111,-0.0607538,-0.382613,0.102942,0.112998,-0.171449,0.984889,0.119449,-0.039906,1.0793,0.206292,-0.0270908,0.745202,0.206603,-0.331161,0.0581759,0.0443217,-0.343274,0.498065,0.127264,-0.0435517,0.984615,-0.0173321,-0.11666,1.42188,0.125958,-0.558026,0.107751,0.0900641,-0.0577964,0.832632,0.159688,0.00642822,0.838466,0.196562,-0.000863962,0.0991766,-0.124113,-0.3191,1.11104,-0.306748,-0.538136,0.844698,-0.281544,0.0780677,0.0643625,-0.06688,-0.139992,0.481018,-0.15568,-0.0521755,0.982679,-0.0798373,-0.210181,1.43281,-0.207836,-0.160403,0.0600926,-0.0675312,-0.470726,0.920041,-0.230471,-0.452886,0.890383,-0.29563,-0.279304,1.21083,-0.00634141
115,1.13898,-0.0906741,1.44979,-0.05976,-0.397846,0.104262,0.114439,-0.171492,0.983319,0.119861,-0.0382038,1.07806,0.206186,-0.0222569,0.743918,0.205836,-0.347961,0.0565616,0.046543,-0.3411,0.496389,0.12631,-0.0437585,0.983459,-0.0168429,-0.116304,1.42032,0.126952,-0.572763,0.116617,0.0899584,-0.0535462,0.831346,0.159462,0.0100705,0.837703,0.196321,0.00672937,0.0995015,-0.124155,-0.320432,1.11044,-0.305333,-0.541525,0.846022,-0.277768,0.0861513,0.0649326,-0.0668162,-0.135875,0.480451,-0.155706,-0.0523291,0.981742,-0.0793798,-0.210315,1.4318,-0.206667,-0.152527,0.0600601,-0.0676671,-0.473121,0.92095,-0.227471,-0.455948,0.890869,-0.292718,-0.279338,1.20958,-0.00551113
116,1.14897,-0.0906341,1.44844,-0.0586545,-0.411893,0.10615,0.115811,-0.171949,0.98165,0.120452,-0.0367171,1.07677,0.206299,-0.0178871,0.742567,0.205242,-0.363247,0.0556974,0.0489206,-0.339361,0.494722,0.125565,-0.0440649,0.982339,-0.016166,-0.116074,1.41871,0.128038,-0.58588,0.125874,0.0891538,-0.0502036,0.829974,0.159514,0.0133001,0.836857,0.196257,0.0143018,0.0997957,-0.124212,-0.321592,1.10975,-0.303891,-0.544479,0.847048,-0.273981,0.0939329,0.0653554,-0.0667959,-0.132005,0.47991,-0.15569,-0.0525752,0.98081,-0.0787624,-0.210444,1.43077,-0.205456,-0.144589,0.0600812,-0.0678074,-0.475138,0.921628,-0.224491,-0.458665,0.89117,-0.289803,-0.279431,1.20827,-0.00468227
117,1.15896,-0.090685,1.4471,-0.0574375,-0.424708,0.10831,0.117136,-0.172641,0.979958,0.121147,-0.0355385,1.0754,0.206603,-0.0139923,0.741172,0.204821,-0.3772,0.0552584,0.0514936,-0.337919,0.493084,0.124979,-0.0444396,0.981257,-0.0153198,-0.115968,1.41703,0.129228,-0.597323,0.134994,0.0877856,-0.0474295,0.828535,0.159751,0.0160725,0.835913,0.196411,0.0217646,0.100329,-0.124442,-0.322535,1.10894,-0.302363,-0.547007,0.847782,-0.270223,0.101568,0.0658286,-0.0670481,-0.128357,0.479375,-0.155644,-0.0528997,0.979867,-0.0779571,-0.210591,1.42971,-0.204198,-0.1367,0.0600523,-0.0679453,-0.476791,0.922061,-0.221528,-0.461021,0.8913,-0.286849,-0.279593,1.20694,-0.00383759
118,1.16895,-0.0907946,1.44578,-0.0561285,-0.436195,0.110396,0.118484,-0.173447,0.978281,0.12193,-0.034692,1.07395,0.207111,-0.0106303,0.739722,0.20459,-0.389868,0.0548478,0.054228,-0.33685,0.491506,0.124427,-0.0448645,0.980212,-0.0143181,-0.115972,1.41534,0.130498,-0.607019,0.143427,0.0859675,-0.0446317,0.827116,0.159932,0.0184102,0.834876,0.196786,0.0291214,0.100969,-0.124778,-0.323375,1.10805,-0.300815,-0.549175,0.848264,-0.266488,0.109197,0.0666138,-0.0672884,-0.124943,0.478816,-0.155549,-0.0532555,0.978952,-0.0769874,-0.21076,1.42865,-0.202907,-0.128833,0.060053,-0.068064,-0.478128,0.922264,-0.218525,-0.46298,0.891223,-0.283939,-0.279811,1.20559,-0.0029312
119,1.17894,-0.0909701,1.44446,-0.0547382,-0.445958,0.112057,0.119733,-0.174248,0.97664,0.122769,-0.0341515,1.07242,0.207784,-0.00782492,0.738223,0.204569,-0.401112,0.0539036,0.0568993,-0.336752,0.490095,0.124057,-0.045214,0.979224,-0.0131615,-0.116073,1.41365,0.13186,-0.614739,0.15065,0.083922,-0.041796,0.825701,0.160063,0.0204144,0.833693,0.197391,0.0363709,0.101779,-0.125137,-0.32409,1.1071,-0.299305,-0.550956,0.848518,-0.26278,0.116742,0.067666,-0.0675435,-0.121744,0.478287,-0.155422,-0.0535875,0.978087,-0.0758759,-0.210974,1.4276,-0.201595,-0.120967,0.0601131,-0.0681435,-0.479114,0.922256,-0.215546,-0.464621,0.891017,-0.281059,-0.280092,1.20425,-0.00199003
120,1.18893,-0.0912254,1.44318,-0.0532676,-0.453325,0.113019,0.120658,-0.175061,0.974988,0.123681,-0.0338847,1.07086,0.20862,-0.00556681,0.736685,0.204772,-0.409373,0.0528205,0.059156,-0.337987,0.489166,0.124006,-0.0454904,0.978301,-0.0118463,-0.116316,1.41198,0.133276,-0.620173,0.156194,0.0819658,-0.0403318,0.824082,0.16086,0.0219556,0.832427,0.198246,0.0435205,0.102765,-0.125557,-0.324584,1.1061,-0.297735,-0.552244,0.848466,-0.259103,0.124346,0.0690662,-0.0678412,-0.118802,0.477805,-0.155313,-0.0537955,0.977306,-0.07471,-0.21124,1.42658,-0.200233,-0.113222,0.0600166,-0.0683032,-0.479711,0.922023,-0.212642,-0.465893,0.89066,-0.278232,-0.28045,1.20295,-0.000992333
121,1.19892,-0.0915964,1.44194,-0.0517704,-0.457917,0.113086,0.121078,-0.175829,0.973363,0.124667,-0.033924,1.0693,0.209611,-0.00389482,0.735124,0.205232,-0.414027,0.0518889,0.060621,-0.340535,0.488889,0.12438,-0.045749,0.977414,-0.0104601,-0.116642,1.41037,0.134752,-0.623313,0.159309,0.0802196,-0.0395271,0.822439,0.161862,0.0229361,0.831187,0.199176,0.0506058,0.103814,-0.126079,-0.324862,1.10506,-0.296085,-0.553096,0.848189,-0.255508,0.13199,0.0708326,-0.0680631,-0.116134,0.477373,-0.155224,-0.0538978,0.976563,-0.0735275,-0.211557,1.42562,-0.198835,-0.105471,0.0598773,-0.0684579,-0.47992,0.921592,-0.209795,-0.466754,0.890102,-0.275473,-0.280901,1.20164,4.55687e-05
122,1.20891,-0.0920148,1.44078,-0.0502222,-0.460189,0.112138,0.121035,-0.176276,0.971881,0.125714,-0.034285,1.06773,0.210774,-0.00279994,0.733576,0.20598,-0.41599,0.0508172,0.0608505,-0.343904,0.488928,0.125093,-0.0460474,0.976514,-0.00904301,-0.117075,1.40885,0.136285,-0.624779,0.159676,0.0788293,-0.0392285,0.820788,0.163214,0.0234029,0.829898,0.200344,0.0575597,0.105025,-0.126659,-0.32504,1.10403,-0.294477,-0.553464,0.847701,-0.251972,0.139503,0.0727137,-0.0683308,-0.113754,0.476946,-0.155169,-0.0542315,0.975688,-0.0721156,-0.211945,1.42473,-0.197378,-0.0976433,0.059739,-0.0685847,-0.479759,0.920957,-0.206992,-0.467206,0.889401,-0.272769,-0.281452,1.20037,0.0011243
123,1.2189,-0.0925473,1.4397,-0.0486401,-0.460694,0.110397,0.12066,-0.176594,0.970605,0.126858,-0.0349731,1.06618,0.212094,-0.00228901,0.732064,0.206979,-0.415865,0.0496954,0.0600511,-0.347597,0.488898,0.125924,-0.0464899,0.975587,-0.00768443,-0.117572,1.40744,0.137865,-0.625212,0.157563,0.0777125,-0.0392065,0.819245,0.164582,0.023394,0.828562,0.201757,0.0644274,0.106353,-0.127296,-0.324998,1.10299,-0.292862,-0.553337,0.847021,-0.248484,0.146877,0.0746468,-0.0688334,-0.111657,0.476494,-0.155103,-0.0546423,0.9748,-0.0707357,-0.212475,1.42391,-0.195871,-0.0897269,0.0596142,-0.0687306,-0.479239,0.920103,-0.204218,-0.467285,0.888576,-0.270131,-0.282089,1.19913,0.00224189
124,1.2289,-0.0932023,1.43873,-0.0470124,-0.459666,0.108202,0.120019,-0.177033,0.969575,0.128102,-0.0360068,1.06468,0.213573,-0.00238572,0.730608,0.208242,-0.413957,0.0485807,0.0587521,-0.351185,0.488672,0.126781,-0.0471142,0.97459,-0.00640494,-0.118135,1.40615,0.139502,-0.624652,0.153627,0.0765478,-0.0395691,0.817747,0.165994,0.0229273,0.827249,0.203381,0.0712245,0.107737,-0.127979,-0.32482,1.10195,-0.291317,-0.552801,0.84604,-0.245085,0.154065,0.0767255,-0.0694246,-0.10985,0.476005,-0.154984,-0.0551852,0.973881,-0.0693963,-0.213149,1.42315,-0.194266,-0.0815595,0.0594412,-0.0691019,-0.47834,0.919054,-0.201559,-0.466965,0.887625,-0.267578,-0.282825,1.19794,0.00338811
125,1.23889,-0.0939445,1.43787,-0.045322,-0.457228,0.105737,0.119252,-0.177759,0.968793,0.129477,-0.0373673,1.06324,0.215162,-0.00304947,0.729232,0.209784,-0.410117,0.0477678,0.0575963,-0.35438,0.488188,0.127599,-0.0479601,0.973524,-0.00518085,-0.118708,1.40499,0.141184,-0.622825,0.14843,0.074856,-0.0403175,0.816341,0.167461,0.0220076,0.825947,0.205242,0.0779229,0.109258,-0.128589,-0.324417,1.10087,-0.289757,-0.551856,0.844812,-0.241754,0.161035,0.0791025,-0.0698876,-0.108224,0.475508,-0.154815,-0.0559397,0.972931,-0.0680343,-0.213982,1.42245,-0.192544,-0.0734186,0.0592228,-0.0693769,-0.477067,0.917821,-0.199002,-0.466228,0.886526,-0.265129,-0.283662,1.19684,0.00462731
126,1.24888,-0.0947748,1.4371,-0.0435693,-0.453593,0.103208,0.118403,-0.178804,0.96821,0.130934,-0.0389979,1.06187,0.216923,-0.00435611,0.727914,0.211603,-0.404454,0.0475019,0.0568179,-0.357168,0.487493,0.128277,-0.0489708,0.972411,-0.00390322,-0.119346,1.40394,0.142911,-0.619782,0.142407,0.0723227,-0.0415159,0.815021,0.169005,0.0205705,0.82464,0.207264,0.0844602,0.110947,-0.12908,-0.323918,1.0998,-0.288303,-0.550479,0.843318,-0.238611,0.168034,0.0819317,-0.070187,-0.106752,0.475072,-0.154601,-0.0569026,0.97199,-0.066641,-0.21496,1.42179,-0.190696,-0.0653272,0.0590051,-0.0695021,-0.475454,0.916403,-0.196546,-0.465141,0.885258,-0.262816,-0.28457,1.19586,0.00598415
127,1.25887,-0.0955845,1.43641,-0.0417145,-0.449148,0.100788,0.117494,-0.180309,0.967751,0.132471,-0.0408555,1.0606,0.218838,-0.00628645,0.726685,0.213662,-0.397891,0.047886,0.0563136,-0.359578,0.486746,0.128775,-0.0502264,0.971299,-0.00246801,-0.120089,1.40297,0.144708,-0.616043,0.135959,0.0691503,-0.0434332,0.813743,0.170941,0.0186004,0.823421,0.209309,0.0907814,0.112833,-0.129462,-0.323248,1.09876,-0.286817,-0.548694,0.841568,-0.235724,0.174948,0.0850527,-0.0703781,-0.105493,0.474716,-0.15434,-0.058038,0.971086,-0.0651306,-0.215989,1.42113,-0.188706,-0.0572457,0.0587938,-0.0695506,-0.473517,0.914776,-0.194234,-0.463721,0.883839,-0.260678,-0.28553,1.19504,0.00745965
128,1.26886,-0.0963838,1.43574,-0.0397447,-0.444238,0.098735,0.116545,-0.182329,0.967408,0.134071,-0.0429356,1.05942,0.220851,-0.00879846,0.72555,0.215933,-0.391617,0.0484895,0.0559311,-0.3616,0.48597,0.129176,-0.0517661,0.970229,-0.00077194,-0.120897,1.40208,0.146606,-0.612042,0.129606,0.0656025,-0.0457991,0.812543,0.173059,0.0162002,0.822256,0.211572,0.0969077,0.114936,-0.129756,-0.322385,1.09778,-0.285206,-0.546504,0.839625,-0.23295,0.181559,0.0882653,-0.0705644,-0.104459,0.474437,-0.154026,-0.0593451,0.970222,-0.0633982,-0.216984,1.4205,-0.18661,-0.0491111,0.0585893,-0.0695835,-0.471263,0.912965,-0.192092,-0.461953,0.882313,-0.25874,-0.286556,1.19444,0.00912429
129,1.27885,-0.0971557,1.43511,-0.0376604,-0.439749,0.0970363,0.115719,-0.184914,0.967157,0.135705,-0.0452082,1.05833,0.222965,-0.0119224,0.724463,0.21841,-0.385563,0.0493388,0.0558406,-0.363134,0.485034,0.129558,-0.0536237,0.96922,0.0013578,-0.121765,1.40126,0.148595,-0.607973,0.123503,0.0618695,-0.0486149,0.811421,0.175209,0.0133248,0.821102,0.213883,0.10285,0.117181,-0.129978,-0.321348,1.09686,-0.283518,-0.543874,0.837435,-0.230371,0.188155,0.0918545,-0.0706193,-0.103712,0.474181,-0.153681,-0.0608621,0.969434,-0.0613327,-0.21786,1.41997,-0.184462,-0.0410059,0.0584406,-0.0695217,-0.468718,0.911037,-0.19011,-0.459842,0.880717,-0.256998,-0.287659,1.19405,0.0109739
