Time,C7_X,C7_Y,C7_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LELB_X,LELB_Y,LELB_Z,LFIN_X,LFIN_Y,LFIN_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTOE_X,LTOE_Y,LTOE_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RELB_X,RELB_Y,RELB_Z,RFIN_X,RFIN_Y,RFIN_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTOE_X,RTOE_Y,RTOE_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z
0.0,0.9461453,1.4908517,0.1741553,1.0078749,0.0837817,0.1736676,1.0892462,0.9855017,0.1275564,1.1399156,1.2037717,-0.1005739,1.4050634,1.0010917,0.0216984,0.9463096,0.0392317,0.1783696,1.0439842,0.5226017,0.1277014,0.9093357,1.0319817,0.0869152,1.0625108,1.4877717,0.0702482,1.1208581,0.0512517,0.2544556,1.3378683,1.0597417,-0.0060823,1.3319051,1.0427517,-0.0429132,0.890102,0.1008517,0.3503483,0.9764407,0.9968917,0.3236116,0.8846096,1.1552217,0.4208087,1.0179898,0.8389717,0.5220975,0.859445,0.0567317,0.2942567,0.9342116,0.5419117,0.3612403,0.8569327,1.0395617,0.1844577,0.9640377,1.4704317,0.3346876,1.0137822,0.0582017,0.4119824,0.9930412,0.9262917,0.4949834,0.9524782,0.9213017,0.5058267,1.0502526,1.4310917,0.2156507
0.00999071,0.9462013396930912,1.4909713989756266,0.17447183852502685,1.0077283520645397,0.08344730599390195,0.1740691764139904,1.089027534490244,0.9855282176978302,0.1277968023741742,1.1399980397136529,1.2035748692893766,-0.10039098185164419,1.4052073607734403,1.001425837647678,0.021563422950515953,0.9461187538781938,0.03900720507669659,0.17882661932786842,1.0439640685539067,0.5223229225453669,0.12805970234837702,0.9088863419597555,1.0313726936401497,0.0871317730466817,1.062994743443496,1.4874061187597512,0.0707613230801103,1.1205945308440708,0.05086978247952234,0.25499102135163065,1.3376624312059338,1.0595206462457898,-0.0058989049412410425,1.3317917694012313,1.0425943883066904,-0.0427996680054222,0.8898657149867129,0.1007093623117349,0.350776969584793,0.9762817208851243,0.9968841148810519,0.3237738892957945,0.8846857124900688,1.1549884372229497,0.42124864956792557,1.0178804503354555,0.8389767957872826,0.5229682471663551,0.859390943780303,0.056552203938537285,0.29469633611197277,0.9339513395274818,0.5417032247884898,0.36148253122793333,0.8565151650019389,1.0388624282966452,0.18470734194219834,0.9648455666272293,1.4697893072938375,0.3348161482465267,1.0136817009001386,0.05811991304396289,0.41254497503549237,0.9930963101759661,0.9259708823981521,0.4951374305565131,0.9525501684169124,0.9210921684449429,0.5061373286506677,1.0499624003661678,1.4306321620313902,0.2158827149060748
0.0199814,0.9462465840063897,1.490983403800817,0.17453754195341856,1.007809844394575,0.08347223467849217,0.17393745942484876,1.089059328580638,0.9857964664905109,0.12788627121360058,1.1400874155638638,1.2036140685491905,-0.10041211150123147,1.4058307240732772,1.0020450363748534,0.02102813196718054,0.946223466807218,0.03908459347737961,0.17871424375537495,1.0440658070384692,0.5223812423106243,0.12800808473369263,0.9088112884273986,1.0311821917266384,0.08714766683933209,1.0633873465491555,1.4873188687863041,0.07113620401700788,1.1206315996274925,0.05088145855192518,0.25496436059930483,1.337784533448221,1.0597157023994086,-0.00600531367653472,1.3318908318779787,1.0428214063003032,-0.04293219733885192,0.8897378200616841,0.10067799965768474,0.3504552829877729,0.9763188961792519,0.9971134750037126,0.32379704702843026,0.8847966129656895,1.1548128644571813,0.42139435801628516,1.0181297951216417,0.839024853300572,0.5236029698784973,0.8592174958224156,0.05654006840601223,0.2944519521210139,0.9340823236234898,0.5416211190795982,0.36113577335516506,0.8563988531448896,1.0386174271795154,0.18470770776767928,0.9649607301113533,1.4695813305927747,0.33489984827489855,1.0136995001647262,0.05802090796015841,0.41201155600102063,0.9933373145732814,0.9258935586408221,0.4954126245570896,0.9527622744037008,0.9209902022956437,0.5063809170369635,1.049963898541083,1.430529029355056,0.21602138387098183
0.0299721,0.9462286259209041,1.4908821794192038,0.17459491320021098,1.007947877263655,0.08357149355993815,0.17368088126967207,1.08925424414792,0.9861275263069502,0.12800680197765968,1.1400765534596986,1.2036167363509565,-0.10044232682606276,1.4065922116663856,1.002727043674346,0.02045762841323561,0.9464122302398728,0.039200302521768746,0.17844040469090391,1.0442560448914853,0.522498040496423,0.12789128827603138,0.908936917281833,1.0310420113576326,0.08714683361044177,1.0637147970789553,1.4872708777073522,0.07149858099591552,1.1207369144204344,0.05099884578977308,0.2548138510749517,1.3380393916088338,1.060053688142062,-0.0061563098215647065,1.3320566240038756,1.043137226451388,-0.04306989140048235,0.8897010831833633,0.10066682005080119,0.34991517778990167,0.9764811429880126,0.9974080222154892,0.32384470733435816,0.8850406489856192,1.1545817591020686,0.4215545772941448,1.0184378121555984,0.8388311033253782,0.5240381001339856,0.8589972836393984,0.05659540407391399,0.2940111704797574,0.93448930737027,0.5415461750007103,0.36068363346330945,0.8564532056265802,1.0384480084645171,0.1846667559347485,0.9647321106986216,1.4694910595365263,0.3350173783860452,1.0138012262844522,0.057806769636243475,0.4110801308576074,0.9936708974475212,0.9257437319961802,0.49579097372239594,0.9530734378675514,0.9208402046242723,0.506754265464194,1.0500472769708402,1.4304909197893825,0.21614009753707547
0.0399629,0.9460972214588644,1.4906700989950292,0.1748601804971589,1.0079877417704102,0.08348923380021948,0.17366745994173732,1.0895239749796979,0.9863601406429423,0.1283172127376899,1.1398641200910906,1.203340225781632,-0.10030690521962782,1.4071621905994283,1.0032679751081208,0.020194955598044035,0.9464935832547543,0.03911931568590551,0.1783729850947445,1.0445022524600065,0.5224238676375392,0.12801861224140298,0.9090964339364136,1.0306229420701047,0.08729108606936581,1.0639907415983956,1.4870494979350812,0.0719539144443421,1.1207001596982191,0.050960903613252326,0.25493456551086385,1.3382326472670938,1.060283341973602,-0.0061218888510666016,1.3321433218129501,1.0432722506846799,-0.042987866822427105,0.88974228282098,0.10059582468941317,0.3496396301139603,0.976694932763162,0.9976109398419937,0.32405866944479567,0.8855036059589343,1.1541954664485012,0.42200399724129145,1.0185379143944862,0.8381530641757852,0.5243144093866274,0.8588021169826455,0.056628627240025924,0.2938168463698409,0.9350594705003095,0.5413732446839905,0.36056079544156655,0.8565505053974164,1.0380143792432404,0.1847686843832763,0.9644830178292642,1.4692301243656058,0.335236419889088,1.013958600042009,0.05739497107475967,0.4103887404577664,0.9940110853164925,0.9252417156885281,0.4962518431145858,0.9534444394773554,0.9205037164909706,0.5074273606002665,1.0500153604268077,1.430256202013954,0.21630283119855162
0.0499536,0.9458275877883978,1.49044255068282,0.17524061961168388,1.0079721368183232,0.08331226300086891,0.17379005808270695,1.0897687880812168,0.9865407017198469,0.12870377830712165,1.1394175023323694,1.202893647047966,-0.1000691053647529,1.4073478968321613,1.0036798523038444,0.020323818395374154,0.946511757037899,0.03894225214625822,0.1784090252015436,1.0447817496939293,0.5222522338752061,0.12828264129132766,0.9092032808843565,1.0300540298667467,0.08748192032936378,1.0640813682826469,1.4867527884878424,0.07236921168033666,1.1205705806032344,0.05082217706128709,0.25521411656804077,1.3381799954055118,1.060411075430575,-0.005850910260356705,1.3320032120043501,1.0432617269436917,-0.042649536962663846,0.8898953280257219,0.10051191908433688,0.34953600341530583,0.9768579497736802,0.9977410595251874,0.3243239853200046,0.8861235000604707,1.1537139049545113,0.4226167718699357,1.0185566105984996,0.8372455529001449,0.5245236899883966,0.8586942102603514,0.05667130866736084,0.29378552452174644,0.9357084053348557,0.5411625068999194,0.36062675065281485,0.8565964201122428,1.0374340940804743,0.18491832298592364,0.964235712423076,1.4688433846602469,0.33549533063505366,1.0142149390673265,0.05688396925946201,0.40987071402182246,0.9943581845744133,0.9245348022391848,0.4967436551589296,0.9538578859380455,0.9200438228208796,0.5082548403848055,1.0498196174838503,1.429913057438367,0.21646284734226087
0.0599443,0.9454222430197445,1.4903059694450396,0.17552052716003075,1.0080293826833926,0.08327543939114214,0.17374339941142117,1.0898898222942746,0.9867970430748619,0.12894249306192693,1.1387637642665125,1.2025317522043113,-0.09989000060134437,1.4071015226665142,1.0040690285296865,0.020750897444222226,0.9466100895654715,0.03891278019001386,0.17825583577200016,1.0450761769614723,0.522222425248942,0.12839161968212173,0.9092152063953424,1.0296695241387035,0.08752952727961702,1.0638272060674836,1.486593905195046,0.07255046481286564,1.120517526949349,0.05077749673099228,0.2553183402485362,1.3377681976160727,1.0605571918233723,-0.0054114708020942025,1.3315434571558615,1.0432737944245978,-0.0421407369057544,0.890199873238338,0.1004986710749297,0.34926804252078153,0.976876222541198,0.9978848452312392,0.3244351327580863,0.8867797908923427,1.1532534980100806,0.4231165763559036,1.0188221397003014,0.8365597729163862,0.5248052019355595,0.85870641464338,0.05679454534689833,0.2936110899964803,0.9363686473571692,0.5410320333537568,0.3604979938191054,0.8565267531790756,1.0370261147535482,0.184923597639103,0.9638509106147035,1.4685263153573973,0.33570087886485533,1.014629093789537,0.05642019233265974,0.409142522079278,0.9947858343998435,0.9239549460151983,0.49724220246028056,0.9543383531493296,0.9196102015912739,0.5089893765376711,1.0495046093348455,1.429696276904709,0.2165517139502657
0.069935,0.9449277753403401,1.4901688002719014,0.17579542252137273,1.0081169882792214,0.08331478030556226,0.17366478219947978,1.0898235615806227,0.9870428965396923,0.12907777108195465,1.1379910645332165,1.2021773721416964,-0.09970329711196294,1.4066006942764966,1.0043571277444152,0.021348203130085716,0.9467157428512728,0.038973719447893004,0.17808567544343346,1.0453590367944614,0.5222649841759192,0.1284004201522341,0.9090608590064841,1.0294327847237346,0.0875564088218521,1.0633517780981414,1.4864387746247427,0.07268023076656778,1.12051595234477,0.05076278455011606,0.2553452317124647,1.3371435984252764,1.0606275032414152,-0.004883982198301786,1.3308968171891427,1.0432155130414948,-0.04154782205368409,0.8905950536995143,0.10045608346195907,0.349020835405162,0.9767661124993462,0.9979431955687156,0.32449275562575186,0.8875017636033447,1.1527422095880748,0.42366603923840956,1.0194455881295346,0.8360376865405892,0.5253525300164488,0.8587779529487609,0.05691206936400683,0.2934644925352143,0.9369663487977637,0.5409014280840219,0.3603139903517081,0.8563133056767148,1.0367260462198884,0.18493176597037006,0.9633259127424272,1.4682112011688273,0.3359695859656899,1.015135172122614,0.055871756273851346,0.40838413214629193,0.9954356505781748,0.9234619846776693,0.49791202460480805,0.9550205184530751,0.9191747752723043,0.5097948017314378,1.0491023552403431,1.4295179851014275,0.2167019257542437
0.0799257,0.9444148662578001,1.489985910778727,0.17613624835183725,1.0081855812907972,0.0833491695138648,0.17366662492618729,1.0896309330644023,0.9872123872546484,0.12920383127180557,1.1371751672957895,1.2017628490713026,-0.09945612000317795,1.4059064128193743,1.0044217127869897,0.02209788466295725,0.9467709705540812,0.03903973866878846,0.1780255563978583,1.0456186234496294,0.5222984196265965,0.1284187797909348,0.908789506449024,1.0292588665484392,0.0876844327558572,1.062831466622475,1.4862052037077929,0.07288833325396929,1.1205175668229688,0.05072646783293978,0.2554034814038779,1.3363804735238078,1.0605122021746567,-0.0042661248007262445,1.3301330471966557,1.0429834660145663,-0.04087530782754133,0.8909955212041814,0.10030920926806078,0.34892692762649297,0.9766282879225501,0.9978736048143353,0.3246130205384935,0.8883055024870189,1.1521562808696455,0.42435320925860254,1.020324069163246,0.8355336593806031,0.5261165822284257,0.8588378643386158,0.05693797224462512,0.29346946946869956,0.9374053260823815,0.5407062062702863,0.360177259494405,0.8560311246478159,1.036451769344975,0.18507531066256516,0.9627418849092116,1.4678499806841863,0.33635504111597625,1.0156607440235417,0.05519539433609315,0.4077296486194037,0.9962974652119414,0.9229605646793677,0.49874849854269765,0.9558978016120744,0.9186947498605494,0.5107099816278594,1.0486675498658873,1.4293166101806718,0.21697605916517326
0.0899164,0.9439640881227562,1.489856876602033,0.17645323547211086,1.0082420233761327,0.08339095976014874,0.17365068246033644,1.0895410926161397,0.987354030228125,0.1293781224756699,1.1363449947314836,1.2013634077497763,-0.09920512401642367,1.4048272038044058,1.0041616220490897,0.023152494364476594,0.946823329403454,0.03910363437240585,0.1779524174032957,1.0458723174796325,0.522344722765177,0.1284999874549014,0.9086370813426001,1.0291358716377144,0.08790799681632576,1.0623980844688787,1.4860235912073159,0.07307365856771143,1.1205152896297876,0.05073557693333409,0.25544649695562704,1.3353489946117512,1.0601730694311695,-0.003432382848588413,1.329143593195693,1.0425691640280204,-0.04000931835493607,0.8913257770780797,0.10009481432957379,0.34884541940699976,0.9766442998142159,0.9977900752029257,0.3248104393069154,0.889131877172426,1.151615020019823,0.4249853552172641,1.0211420813503325,0.834983138997718,0.52668632184291,0.8588431356037906,0.05686046719038489,0.29349571290216997,0.9375811475138326,0.5404872726527097,0.359948552268034,0.8558921406836995,1.0362432096920737,0.1853280639972162,0.9622414447616988,1.4675253832693094,0.3367319838644227,1.0161765876892306,0.05457483065494749,0.40702796342967623,0.9971233081368047,0.9224275390963818,0.4994338421872486,0.9567265922061637,0.9181822341229657,0.51144221419681,1.0482862071322256,1.429194276067662,0.21725064739505592
