Frame#,Time,C7_X,C7_Y,C7_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LELB_X,LELB_Y,LELB_Z,LFIN_X,LFIN_Y,LFIN_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTOE_X,LTOE_Y,LTOE_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RELB_X,RELB_Y,RELB_Z,RFIN_X,RFIN_Y,RFIN_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTOE_X,RTOE_Y,RTOE_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z
11,0.0997519,-0.186648,1.46661,0.0251557,-0.188981,0.0953737,0.223733,-0.277727,0.992428,0.192428,-0.206145,1.12803,0.346634,-0.252022,0.803483,0.40507,-0.120207,0.0616747,0.166108,-0.268863,0.478904,0.217894,-0.134931,1.01453,0.0705748,-0.257872,1.44779,0.202747,-0.360442,0.0644114,0.183924,-0.258066,0.882098,0.337133,-0.197501,0.882946,0.378619,-0.183474,0.0996211,-0.168386,-0.267174,0.98708,-0.123933,-0.198087,1.12479,-0.268577,-0.204046,0.781344,-0.336618,-0.118741,0.0600019,-0.0983242,-0.249156,0.500265,-0.147656,-0.131492,1.0075,0.00706427,-0.261992,1.44261,-0.15218,-0.349079,0.0622752,-0.153374,-0.222647,0.869672,-0.264285,-0.169493,0.87191,-0.315128,-0.386347,1.22591,0.0365819
12,0.109727,-0.185841,1.4665,0.0247091,-0.188962,0.095356,0.223743,-0.276858,0.992499,0.192201,-0.20753,1.12705,0.345053,-0.261,0.802918,0.398805,-0.120188,0.0616621,0.166112,-0.268545,0.47891,0.217862,-0.134444,1.01447,0.0703524,-0.257354,1.44794,0.202383,-0.360422,0.064422,0.18393,-0.26378,0.882425,0.331664,-0.203801,0.881321,0.373927,-0.183434,0.0996025,-0.168423,-0.266822,0.987108,-0.124098,-0.201095,1.12304,-0.267447,-0.213603,0.778963,-0.330857,-0.118746,0.059985,-0.0983285,-0.249213,0.500204,-0.147874,-0.130974,1.00745,0.00682357,-0.261525,1.44251,-0.152725,-0.349063,0.06228,-0.153393,-0.229094,0.868458,-0.259289,-0.177105,0.869214,-0.311244,-0.385947,1.22609,0.0363214
13,0.119702,-0.185046,1.46637,0.0242706,-0.188945,0.0953506,0.223759,-0.276216,0.992531,0.192012,-0.208976,1.12611,0.343496,-0.270292,0.802721,0.392314,-0.120161,0.0616395,0.166117,-0.268256,0.478925,0.217906,-0.133918,1.01441,0.070156,-0.256844,1.4481,0.202031,-0.360392,0.0644345,0.183933,-0.269581,0.882976,0.325854,-0.210276,0.879792,0.369055,-0.183391,0.0995522,-0.16854,-0.266406,0.98714,-0.124268,-0.204214,1.12135,-0.266238,-0.223504,0.776833,-0.3247,-0.118735,0.0600164,-0.0983329,-0.249465,0.500144,-0.148157,-0.130434,1.00736,0.00658694,-0.261095,1.44248,-0.153248,-0.349051,0.0622852,-0.153413,-0.235756,0.867409,-0.253988,-0.184962,0.866637,-0.307099,-0.385554,1.22623,0.0359098
14,0.129677,-0.184239,1.46625,0.0238508,-0.18892,0.0953389,0.223782,-0.275669,0.992588,0.191836,-0.210438,1.1252,0.341992,-0.279903,0.802963,0.385492,-0.120131,0.0616142,0.166127,-0.267969,0.478922,0.217974,-0.133344,1.01432,0.0699749,-0.256334,1.44825,0.20171,-0.360373,0.0644564,0.183945,-0.275357,0.883728,0.319751,-0.217087,0.878144,0.364254,-0.183381,0.0995403,-0.168578,-0.265925,0.98717,-0.124436,-0.207431,1.11974,-0.265,-0.233889,0.774946,-0.318121,-0.118719,0.0600357,-0.0983171,-0.249917,0.500101,-0.1485,-0.129883,1.00721,0.00638202,-0.260569,1.44244,-0.153701,-0.349038,0.0622953,-0.153422,-0.24263,0.866612,-0.248514,-0.193103,0.864194,-0.302721,-0.385133,1.22633,0.0354026
15,0.139653,-0.183459,1.46612,0.0234812,-0.188895,0.095303,0.223801,-0.275041,0.992642,0.191652,-0.211886,1.12428,0.340494,-0.289848,0.803675,0.377944,-0.120114,0.0615783,0.166139,-0.267675,0.47894,0.217976,-0.132737,1.01424,0.0697797,-0.255854,1.44837,0.201421,-0.360349,0.0644788,0.183959,-0.281115,0.884701,0.313453,-0.224194,0.876715,0.359231,-0.183375,0.0995731,-0.168536,-0.265374,0.9872,-0.12457,-0.210659,1.1182,-0.263718,-0.244681,0.773364,-0.311231,-0.118707,0.0600352,-0.0983057,-0.250575,0.500077,-0.148895,-0.129227,1.00701,0.00621331,-0.25999,1.44238,-0.154115,-0.349027,0.0623073,-0.153425,-0.24963,0.866003,-0.242848,-0.2015,0.861901,-0.298087,-0.384632,1.2264,0.0348199
16,0.149628,-0.182669,1.46599,0.0231156,-0.188873,0.0952719,0.223825,-0.274269,0.992685,0.191471,-0.213322,1.12338,0.338984,-0.299923,0.804659,0.370085,-0.120106,0.0615318,0.166145,-0.267478,0.478956,0.218056,-0.132048,1.01414,0.0695632,-0.255422,1.44846,0.201143,-0.360317,0.0644988,0.183967,-0.286948,0.885969,0.307117,-0.23149,0.875641,0.353911,-0.183373,0.0995979,-0.168575,-0.264784,0.9872,-0.124664,-0.213862,1.11671,-0.262391,-0.255809,0.772133,-0.304084,-0.118709,0.0600366,-0.0983163,-0.251515,0.500037,-0.149322,-0.128431,1.0068,0.00603684,-0.259436,1.44226,-0.154519,-0.34902,0.0623148,-0.153424,-0.256736,0.865595,-0.236986,-0.210095,0.859785,-0.293293,-0.384073,1.22644,0.0341708
17,0.159603,-0.181908,1.46586,0.0227741,-0.188846,0.0952529,0.223848,-0.273376,0.992715,0.19129,-0.214738,1.12245,0.337461,-0.310082,0.80589,0.362121,-0.120093,0.0614899,0.166147,-0.267429,0.478952,0.218227,-0.131268,1.01401,0.0693545,-0.255047,1.44852,0.200852,-0.360287,0.0645262,0.183967,-0.292999,0.88751,0.300443,-0.238953,0.874824,0.348329,-0.18337,0.0995967,-0.168671,-0.264097,0.987184,-0.124734,-0.217022,1.11523,-0.261036,-0.267298,0.771183,-0.296705,-0.118709,0.0600342,-0.0983226,-0.252775,0.499958,-0.14978,-0.127675,1.00664,0.00578572,-0.258898,1.44216,-0.154926,-0.349003,0.0623267,-0.153418,-0.263904,0.865401,-0.230994,-0.218862,0.857834,-0.288319,-0.383463,1.22641,0.0334974
18,0.169578,-0.181198,1.46572,0.0224773,-0.188819,0.0952341,0.223871,-0.272452,0.99276,0.191127,-0.216159,1.12148,0.335908,-0.320357,0.807537,0.353847,-0.120072,0.061456,0.166148,-0.267574,0.478914,0.218454,-0.130416,1.01383,0.0691471,-0.254782,1.44856,0.200583,-0.360245,0.0645597,0.183972,-0.299181,0.889289,0.29377,-0.246574,0.874207,0.342694,-0.183354,0.0995916,-0.168665,-0.263307,0.98715,-0.12481,-0.220162,1.1138,-0.259709,-0.27901,0.77061,-0.289273,-0.11871,0.0600145,-0.0983199,-0.254392,0.499926,-0.150541,-0.126765,1.00639,0.00560184,-0.258399,1.44207,-0.155337,-0.348976,0.0623459,-0.153423,-0.27116,0.865499,-0.225013,-0.227847,0.85602,-0.283044,-0.382803,1.22635,0.0328359
19,0.179553,-0.180516,1.46558,0.0221732,-0.18879,0.0952166,0.223889,-0.271474,0.992802,0.191033,-0.217591,1.12046,0.334325,-0.330652,0.809577,0.345377,-0.120028,0.0614189,0.166148,-0.268003,0.478869,0.21872,-0.12949,1.01362,0.0689002,-0.254619,1.44858,0.200364,-0.360194,0.0646021,0.183972,-0.30525,0.891272,0.287406,-0.254358,0.873799,0.337039,-0.183297,0.0994871,-0.168685,-0.262415,0.987074,-0.124863,-0.223313,1.11239,-0.258429,-0.290825,0.770503,-0.281729,-0.118698,0.0600211,-0.0983223,-0.2564,0.499898,-0.151455,-0.125717,1.00606,0.0054716,-0.257856,1.44185,-0.155667,-0.348957,0.0623702,-0.153418,-0.278503,0.86583,-0.218969,-0.237053,0.854348,-0.277499,-0.382107,1.22623,0.0322209
20,0.189529,-0.179892,1.46544,0.0218372,-0.188756,0.0951986,0.223893,-0.270352,0.99284,0.190976,-0.219092,1.11941,0.332735,-0.340879,0.811919,0.336826,-0.119967,0.0613811,0.166146,-0.268823,0.478867,0.219045,-0.128401,1.01338,0.0686583,-0.254323,1.44856,0.200071,-0.360136,0.0646493,0.18397,-0.31137,0.893479,0.281063,-0.26229,0.873642,0.331291,-0.18325,0.0993849,-0.16865,-0.261361,0.986935,-0.124888,-0.226552,1.11094,-0.257194,-0.302756,0.770805,-0.27402,-0.118691,0.0600274,-0.0983343,-0.258892,0.499849,-0.152525,-0.124624,1.00576,0.00528658,-0.257332,1.44151,-0.155965,-0.348941,0.0624113,-0.153389,-0.285837,0.866256,-0.212888,-0.246213,0.852896,-0.272088,-0.38136,1.22604,0.0316751
