Frame#,Time,C7_X,C7_Y,C7_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LELB_X,LELB_Y,LELB_Z,LFIN_X,LFIN_Y,LFIN_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTOE_X,LTOE_Y,LTOE_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RELB_X,RELB_Y,RELB_Z,RFIN_X,RFIN_Y,RFIN_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTOE_X,RTOE_Y,RTOE_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z
131,1.29881,-0.0602385,1.45218,-0.0206415,0.0671051,0.268819,0.115454,-0.161762,0.986855,0.152533,-0.152821,1.08482,0.253071,-0.264472,0.772315,0.251005,0.116257,0.308348,0.0465398,-0.277924,0.477488,0.165707,-0.0310331,0.997474,0.0165747,-0.113639,1.43698,0.160225,0.00615599,0.100708,0.0807096,-0.248083,0.858081,0.192878,-0.197242,0.842196,0.243553,-0.159457,0.0944532,-0.0842968,-0.189097,0.984524,-0.16131,-0.205795,1.08865,-0.257965,-0.324739,0.762914,-0.24997,-0.0838244,0.0605707,-0.0280418,-0.252142,0.491197,-0.117123,-0.0353727,0.994798,-0.0473621,-0.149934,1.43374,-0.185439,-0.321143,0.0621581,-0.020795,-0.295306,0.856702,-0.191712,-0.263257,0.837603,-0.254379,-0.266984,1.22604,0.0140341
132,1.3088,-0.0596121,1.45484,-0.0211865,0.0512987,0.263576,0.115762,-0.161226,0.991238,0.15136,-0.142945,1.08705,0.252402,-0.239457,0.769782,0.255263,0.101814,0.299559,0.0457891,-0.287071,0.483854,0.165054,-0.0294055,1.00082,0.0169052,-0.11243,1.43946,0.159573,-0.0176342,0.0978737,0.0843008,-0.230885,0.856166,0.196068,-0.176026,0.842744,0.243989,-0.146421,0.0947852,-0.0839606,-0.186364,0.985739,-0.16212,-0.213686,1.09298,-0.255957,-0.344903,0.772334,-0.239806,-0.0705972,0.0608912,-0.027902,-0.240226,0.491096,-0.116764,-0.0336159,0.997078,-0.0469288,-0.149831,1.4371,-0.185426,-0.308066,0.0621771,-0.0207012,-0.30943,0.865312,-0.183627,-0.280238,0.84423,-0.247102,-0.265164,1.22878,0.0147581
133,1.31879,-0.0589935,1.45711,-0.0217256,0.0350849,0.257233,0.116159,-0.160637,0.995161,0.150083,-0.133137,1.08916,0.251962,-0.214639,0.767807,0.25902,0.087106,0.289423,0.045394,-0.295593,0.489863,0.164522,-0.0282993,1.00327,0.0173806,-0.111378,1.44158,0.158942,-0.0426671,0.0949432,0.0874831,-0.21356,0.854488,0.19953,-0.155212,0.843771,0.244696,-0.133486,0.0951231,-0.0835704,-0.183539,0.986689,-0.162892,-0.221221,1.09728,-0.254151,-0.36462,0.782416,-0.229452,-0.0572405,0.0611351,-0.0278596,-0.2284,0.491052,-0.116399,-0.0322416,0.999057,-0.0462864,-0.149832,1.4401,-0.185398,-0.294948,0.0621834,-0.0205965,-0.323347,0.874313,-0.17561,-0.296799,0.85124,-0.239699,-0.263745,1.2311,0.0150861
134,1.32878,-0.0584362,1.45897,-0.0223022,0.0183226,0.249736,0.11661,-0.160043,0.998532,0.148842,-0.123365,1.09107,0.251687,-0.190304,0.766368,0.262434,0.0720058,0.278024,0.0454811,-0.303656,0.495437,0.163923,-0.0267235,1.00507,0.0180529,-0.110445,1.44326,0.15837,-0.0689938,0.0921625,0.0902092,-0.19591,0.85314,0.203226,-0.134972,0.84522,0.245767,-0.120544,0.0955384,-0.0832171,-0.180788,0.987322,-0.163622,-0.228307,1.10134,-0.252458,-0.383733,0.793179,-0.218905,-0.0437224,0.0615692,-0.0277606,-0.216837,0.490942,-0.116063,-0.0307947,1.00071,-0.0455191,-0.149902,1.44271,-0.185349,-0.281814,0.0621434,-0.0205994,-0.336814,0.883672,-0.167705,-0.313057,0.858456,-0.232278,-0.262809,1.23301,0.0150091
135,1.33877,-0.0579251,1.46042,-0.0228837,0.000724243,0.241193,0.117218,-0.159613,1.00121,0.147861,-0.113657,1.09274,0.25156,-0.166627,0.765284,0.26555,0.056339,0.265517,0.0461283,-0.311259,0.500499,0.163215,-0.0244483,1.00644,0.0189309,-0.10964,1.44448,0.15783,-0.0962664,0.0895549,0.092521,-0.178056,0.851976,0.206909,-0.115402,0.847024,0.24717,-0.10756,0.0956746,-0.0830804,-0.178061,0.987634,-0.164286,-0.235017,1.1051,-0.25095,-0.402264,0.80437,-0.208321,-0.0305406,0.0617744,-0.0277876,-0.205539,0.490713,-0.115773,-0.0290592,1.00213,-0.0446294,-0.15003,1.44488,-0.185261,-0.26873,0.0620484,-0.0207745,-0.349866,0.893327,-0.159927,-0.328934,0.865975,-0.224765,-0.262136,1.2345,0.0145142
136,1.34876,-0.0574165,1.46146,-0.0234456,-0.0178658,0.231724,0.118064,-0.159208,1.00317,0.147054,-0.104085,1.09418,0.251665,-0.14363,0.764521,0.268364,0.0399749,0.252138,0.0472775,-0.317992,0.505155,0.162682,-0.0224924,1.00735,0.0198628,-0.108937,1.44521,0.157348,-0.123919,0.0866751,0.0940696,-0.160198,0.850925,0.21048,-0.0964259,0.848802,0.249082,-0.0946534,0.0957838,-0.082989,-0.175353,0.987639,-0.16487,-0.241429,1.10853,-0.249666,-0.420192,0.815887,-0.197765,-0.017631,0.0618342,-0.0277764,-0.194448,0.490393,-0.115576,-0.0271493,1.00324,-0.0436744,-0.150204,1.44658,-0.185144,-0.25579,0.062035,-0.0208141,-0.362565,0.903192,-0.152295,-0.344328,0.873727,-0.217193,-0.26146,1.23552,0.0136425
137,1.35875,-0.0568904,1.46208,-0.0239692,-0.0372724,0.221559,0.119198,-0.158729,1.0044,0.146409,-0.0947775,1.09538,0.251989,-0.121415,0.76416,0.27102,0.0227405,0.238036,0.048941,-0.323923,0.509409,0.162147,-0.0209676,1.00794,0.0207269,-0.108277,1.44545,0.156957,-0.151987,0.0835682,0.0947891,-0.142316,0.850014,0.213759,-0.0779976,0.850544,0.251425,-0.0818056,0.0959658,-0.0828775,-0.172719,0.987336,-0.165379,-0.247502,1.11155,-0.248536,-0.437398,0.827677,-0.187294,-0.00490408,0.0617249,-0.027646,-0.183544,0.489951,-0.115506,-0.02552,1.00397,-0.0427332,-0.150403,1.44779,-0.185034,-0.242833,0.0620618,-0.0207598,-0.374874,0.91321,-0.144837,-0.359183,0.881595,-0.209624,-0.260768,1.23604,0.0125321
138,1.36874,-0.0563801,1.46228,-0.0244309,-0.0575253,0.210842,0.120575,-0.157702,1.005,0.145935,-0.0858216,1.09629,0.252429,-0.0999254,0.764076,0.273422,0.00445985,0.223336,0.0510178,-0.329344,0.51307,0.161589,-0.0196169,1.00825,0.0214825,-0.107614,1.4452,0.156658,-0.180338,0.0803957,0.0950877,-0.124205,0.849258,0.21647,-0.0601777,0.852322,0.254053,-0.0689318,0.0961151,-0.0827735,-0.170185,0.986762,-0.165815,-0.253259,1.11413,-0.247534,-0.453784,0.839697,-0.176943,0.00775804,0.0615343,-0.0274149,-0.172769,0.489356,-0.115551,-0.0234601,1.00437,-0.0418416,-0.150628,1.44847,-0.184931,-0.229887,0.0620494,-0.0206964,-0.386721,0.923328,-0.137605,-0.373575,0.889582,-0.202083,-0.260444,1.23603,0.0113518
139,1.37873,-0.0559833,1.46203,-0.0248369,-0.078697,0.199696,0.122095,-0.156357,1.00502,0.14566,-0.0772256,1.09695,0.252975,-0.0791819,0.764076,0.275624,-0.0150198,0.208038,0.0533821,-0.334266,0.516065,0.161009,-0.0182472,1.00821,0.0221209,-0.106877,1.44447,0.156441,-0.209555,0.0776628,0.0951053,-0.10683,0.848608,0.219147,-0.0430519,0.854227,0.256742,-0.0559968,0.0962383,-0.0826674,-0.167672,0.986049,-0.166109,-0.258849,1.11627,-0.246631,-0.469347,0.851936,-0.166738,0.0207439,0.0616708,-0.0274377,-0.162144,0.488603,-0.115697,-0.0215815,1.00436,-0.041062,-0.150863,1.44867,-0.184844,-0.216947,0.0620311,-0.0206914,-0.398033,0.933457,-0.130629,-0.38744,0.897646,-0.194577,-0.260085,1.23552,0.0101786
140,1.38872,-0.0556645,1.46141,-0.0251922,-0.100742,0.188289,0.123725,-0.154819,1.00446,0.145563,-0.0688351,1.09735,0.253864,-0.0593846,0.764294,0.277837,-0.0358927,0.192226,0.055965,-0.338643,0.518399,0.160398,-0.0168352,1.00768,0.0225857,-0.106086,1.44329,0.156289,-0.239259,0.0755101,0.0950428,-0.0893196,0.848085,0.221532,-0.0263674,0.856187,0.259752,-0.0430869,0.0963715,-0.0825378,-0.16531,0.985103,-0.166167,-0.264403,1.11795,-0.245818,-0.484184,0.86446,-0.156761,0.0336378,0.061743,-0.0274013,-0.151641,0.487734,-0.115902,-0.0200506,1.00379,-0.0404428,-0.151128,1.44839,-0.184791,-0.20392,0.0621775,-0.0209096,-0.408622,0.943384,-0.124046,-0.40074,0.905727,-0.187178,-0.259624,1.23452,0.00908859
