Frame#,Time,C7_X,C7_Y,C7_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LELB_X,LELB_Y,LELB_Z,LFIN_X,LFIN_Y,LFIN_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTOE_X,LTOE_Y,LTOE_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RELB_X,RELB_Y,RELB_Z,RFIN_X,RFIN_Y,RFIN_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTOE_X,RTOE_Y,RTOE_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z
245,2.43511,-0.188044,0.869987,0.00179471,-0.18573,0.0946586,0.211744,-0.060241,0.45478,0.182265,-0.527054,0.620417,0.261577,-0.62178,0.765849,0.0410462,-0.118757,0.0614155,0.150116,-0.405855,0.414229,0.281143,0.0592965,0.465376,0.0577606,-0.282582,0.84942,0.175303,-0.355753,0.0669656,0.187004,-0.590701,0.67534,0.0340571,-0.658877,0.686255,0.0619606,-0.17973,0.0990817,-0.189906,-0.501134,0.609012,-0.260683,-0.628023,0.772287,-0.0514066,-0.11652,0.0590066,-0.115846,-0.373885,0.423513,-0.264272,0.058706,0.460988,0.00318673,-0.296514,0.834689,-0.159291,-0.342036,0.0634963,-0.177508,-0.589359,0.686401,-0.0407459,-0.656369,0.68413,-0.07158,-0.321296,0.594854,0.0206397
246,2.44509,-0.187932,0.869716,0.00179117,-0.185697,0.0946462,0.211798,-0.0600669,0.454487,0.182053,-0.527323,0.620271,0.261249,-0.621597,0.765781,0.0405952,-0.11875,0.0613906,0.150127,-0.405777,0.414305,0.281306,0.0593413,0.465006,0.0574602,-0.282598,0.84912,0.17524,-0.355729,0.0669716,0.186976,-0.591111,0.675505,0.0336829,-0.658899,0.686311,0.0615507,-0.179783,0.0990989,-0.189897,-0.500941,0.608942,-0.261089,-0.627782,0.772269,-0.0518545,-0.116529,0.0590521,-0.115838,-0.373982,0.423425,-0.264372,0.0587361,0.460646,0.00287272,-0.296306,0.834476,-0.159401,-0.342049,0.0634379,-0.177499,-0.589271,0.686479,-0.0412477,-0.656269,0.684181,-0.0721231,-0.321238,0.59453,0.020382
247,2.45507,-0.18782,0.869467,0.00177836,-0.185663,0.0946231,0.21184,-0.0598693,0.454226,0.181847,-0.527577,0.620096,0.260913,-0.621434,0.765703,0.0401618,-0.118732,0.0613601,0.150148,-0.405561,0.414415,0.28138,0.0594272,0.464689,0.0571457,-0.28264,0.848826,0.17518,-0.355707,0.0669868,0.186966,-0.592157,0.675873,0.0333118,-0.658938,0.686336,0.0611517,-0.179859,0.0991062,-0.189849,-0.500771,0.608873,-0.261529,-0.62757,0.772229,-0.0523087,-0.116603,0.0590461,-0.115806,-0.374053,0.423346,-0.264473,0.0588108,0.460333,0.00252984,-0.296119,0.834269,-0.159494,-0.342086,0.0633733,-0.177488,-0.589192,0.686525,-0.0417252,-0.656177,0.6842,-0.072642,-0.321156,0.594219,0.0201501
248,2.46505,-0.187706,0.869242,0.00175523,-0.185623,0.094584,0.211894,-0.0596586,0.454052,0.181674,-0.52778,0.619903,0.260563,-0.621379,0.765658,0.0398059,-0.118741,0.061299,0.150177,-0.405279,0.414549,0.281378,0.059588,0.464455,0.0568301,-0.282697,0.848552,0.175114,-0.3557,0.0670133,0.186966,-0.592558,0.675918,0.0329398,-0.658992,0.686343,0.0607614,-0.179933,0.0991125,-0.18979,-0.500631,0.60883,-0.261972,-0.6274,0.77217,-0.0527513,-0.116667,0.0590336,-0.115763,-0.3741,0.423278,-0.264554,0.0589105,0.460066,0.0021941,-0.295981,0.834081,-0.159571,-0.342125,0.0633276,-0.17747,-0.589122,0.686526,-0.0421773,-0.656094,0.684174,-0.0731355,-0.321036,0.593962,0.0199736
249,2.47503,-0.1876,0.869043,0.00172837,-0.185582,0.0945553,0.211972,-0.0594096,0.45395,0.181533,-0.527936,0.619704,0.260214,-0.621347,0.765595,0.0394433,-0.118719,0.0612689,0.150209,-0.405073,0.414659,0.281369,0.0597903,0.464302,0.0565381,-0.282745,0.848302,0.175042,-0.355699,0.067045,0.186955,-0.592547,0.675751,0.0325499,-0.65906,0.686315,0.0603783,-0.179986,0.0991139,-0.189747,-0.500512,0.608822,-0.262381,-0.627272,0.772088,-0.0531614,-0.116685,0.0590628,-0.115723,-0.374132,0.423232,-0.264619,0.0590229,0.459861,0.00187222,-0.295883,0.833924,-0.159644,-0.342157,0.0632836,-0.177463,-0.589093,0.686494,-0.0425863,-0.656053,0.684116,-0.0735858,-0.320913,0.593737,0.0198485
250,2.48501,-0.187516,0.868911,0.00167626,-0.185545,0.0945231,0.212048,-0.0591333,0.45391,0.181388,-0.528051,0.619494,0.259863,-0.621332,0.765503,0.0390765,-0.118497,0.0614311,0.150235,-0.405072,0.414699,0.281397,0.0599824,0.464213,0.0562647,-0.282776,0.848087,0.174971,-0.355691,0.067061,0.186936,-0.592562,0.675554,0.0320838,-0.659116,0.68623,0.0600069,-0.18003,0.0991247,-0.18973,-0.500404,0.608832,-0.262755,-0.627216,0.771978,-0.0535513,-0.116712,0.0591061,-0.1157,-0.374132,0.423202,-0.264658,0.0591568,0.459739,0.00158036,-0.295819,0.833803,-0.159726,-0.342169,0.0632456,-0.177454,-0.589098,0.686417,-0.04296,-0.656046,0.684012,-0.0740008,-0.320803,0.593534,0.0197688
251,2.49499,-0.187451,0.868849,0.00162061,-0.18549,0.0944961,0.212126,-0.0588369,0.453934,0.181236,-0.528122,0.619262,0.259516,-0.621351,0.76539,0.0387418,-0.117992,0.0618896,0.150247,-0.404845,0.414847,0.2814,0.0601235,0.464184,0.0560089,-0.282805,0.847926,0.174905,-0.355681,0.0670873,0.186917,-0.592646,0.675351,0.0315829,-0.659149,0.686101,0.0596394,-0.180068,0.0991281,-0.189701,-0.500327,0.608852,-0.263105,-0.627217,0.771843,-0.0539061,-0.116729,0.0591162,-0.115696,-0.374088,0.423188,-0.264684,0.0592962,0.459708,0.00131235,-0.295784,0.83373,-0.159814,-0.342173,0.0632197,-0.177464,-0.58914,0.686309,-0.0432969,-0.656076,0.683877,-0.0743791,-0.320703,0.593362,0.019702
252,2.50497,-0.187423,0.868847,0.00156506,-0.185415,0.0944739,0.21221,-0.0585412,0.454017,0.181051,-0.528144,0.61902,0.259166,-0.621395,0.765259,0.0384522,-0.117773,0.0620619,0.150273,-0.40429,0.415113,0.281322,0.0602679,0.46425,0.0557768,-0.282836,0.847828,0.174846,-0.355656,0.0671167,0.186899,-0.592735,0.675142,0.0310957,-0.65917,0.685958,0.0592861,-0.180075,0.0991295,-0.189688,-0.500277,0.608895,-0.263438,-0.627261,0.7717,-0.0542094,-0.11673,0.0590935,-0.115676,-0.374029,0.423186,-0.264704,0.0594582,0.4598,0.00105182,-0.295779,0.833726,-0.1599,-0.342168,0.0632093,-0.17748,-0.589181,0.68621,-0.0435578,-0.656104,0.683752,-0.0746812,-0.320611,0.593245,0.0196433
253,2.51495,-0.187433,0.868908,0.00150988,-0.18532,0.0944397,0.212339,-0.0582598,0.454191,0.180854,-0.528118,0.618799,0.258828,-0.62147,0.765118,0.0382151,-0.117744,0.0620405,0.150296,-0.403619,0.415369,0.281177,0.0604524,0.46443,0.055573,-0.282867,0.847804,0.174787,-0.355633,0.0671401,0.186887,-0.592851,0.674911,0.0306928,-0.659226,0.685798,0.0590119,-0.180053,0.0991142,-0.189696,-0.500249,0.60897,-0.263741,-0.627348,0.771571,-0.0544733,-0.116722,0.0590636,-0.115669,-0.373968,0.423196,-0.264701,0.0596635,0.460019,0.000810546,-0.295794,0.83378,-0.159973,-0.342152,0.0632042,-0.177486,-0.589218,0.686132,-0.0437534,-0.656129,0.683646,-0.0749181,-0.32053,0.593216,0.019585
254,2.52493,-0.187459,0.869065,0.00145553,-0.185191,0.0944143,0.212524,-0.0579571,0.454472,0.180668,-0.528039,0.61861,0.258513,-0.621574,0.764959,0.038033,-0.117704,0.0620284,0.150305,-0.403112,0.4156,0.281195,0.0606757,0.464716,0.0553822,-0.282895,0.847867,0.174728,-0.355615,0.0671683,0.186878,-0.592957,0.674662,0.0303306,-0.659278,0.685622,0.0587775,-0.180031,0.0990914,-0.189699,-0.50022,0.609084,-0.263995,-0.627464,0.771468,-0.0546781,-0.116712,0.0590416,-0.115693,-0.373895,0.423229,-0.264685,0.0598756,0.460348,0.000612623,-0.295828,0.833891,-0.16004,-0.342139,0.0632033,-0.177482,-0.589279,0.686055,-0.0439344,-0.656178,0.683543,-0.0751405,-0.320463,0.593274,0.019532
255,2.53491,-0.187493,0.869326,0.00139924,-0.185125,0.0943967,0.212602,-0.0576264,0.454835,0.180515,-0.527916,0.618457,0.258229,-0.621692,0.764802,0.0379016,-0.117644,0.0620225,0.150322,-0.402716,0.415801,0.281338,0.0609221,0.465109,0.0552008,-0.282922,0.848006,0.174684,-0.355579,0.0672145,0.186871,-0.593054,0.674402,0.0299949,-0.659322,0.685435,0.0585702,-0.180016,0.0990864,-0.189706,-0.500182,0.609245,-0.264213,-0.627603,0.771379,-0.0548315,-0.1167,0.0590057,-0.115704,-0.373812,0.423284,-0.264661,0.0601256,0.460802,0.000435206,-0.295873,0.834075,-0.160112,-0.342139,0.0632117,-0.177465,-0.589364,0.68597,-0.0440967,-0.65625,0.683431,-0.0753441,-0.320387,0.593418,0.0194676
256,2.54489,-0.187569,0.869645,0.00134711,-0.185112,0.0943758,0.212572,-0.0573021,0.455256,0.180365,-0.527751,0.618342,0.25798,-0.621809,0.764655,0.0378009,-0.117737,0.0618383,0.150349,-0.402342,0.415968,0.281551,0.0612115,0.465627,0.0550152,-0.282959,0.848227,0.174655,-0.355523,0.0672666,0.186873,-0.593157,0.674153,0.0297146,-0.65937,0.685258,0.0584187,-0.180008,0.0990902,-0.1897,-0.500114,0.609444,-0.264396,-0.627744,0.771294,-0.0549525,-0.116686,0.0589995,-0.115711,-0.373733,0.423338,-0.264608,0.060404,0.461358,0.000247023,-0.29592,0.83434,-0.160169,-0.342128,0.0632125,-0.17746,-0.589451,0.685903,-0.0442382,-0.656324,0.683338,-0.0755269,-0.320292,0.593638,0.0193931
257,2.55487,-0.187686,0.869996,0.00128438,-0.185063,0.0943518,0.212592,-0.0570132,0.45575,0.180196,-0.527525,0.618272,0.257779,-0.621926,0.764524,0.0377348,-0.118057,0.0614101,0.150397,-0.401935,0.41612,0.281807,0.0615341,0.466264,0.0548278,-0.28299,0.848525,0.174629,-0.35547,0.0673219,0.186886,-0.593256,0.673932,0.0294981,-0.659413,0.685109,0.0583309,-0.180012,0.0990851,-0.189689,-0.500005,0.609672,-0.264546,-0.627886,0.771211,-0.0550447,-0.116677,0.0590091,-0.115709,-0.373658,0.423403,-0.264528,0.06071,0.461995,6.41093e-05,-0.295973,0.834681,-0.16021,-0.342123,0.0632052,-0.177453,-0.589521,0.685849,-0.0443492,-0.656382,0.683257,-0.0756792,-0.320196,0.593912,0.0193155
258,2.56485,-0.18784,0.87041,0.00123368,-0.184998,0.0943361,0.212663,-0.0567323,0.456344,0.180048,-0.527252,0.618257,0.257632,-0.622037,0.764423,0.0377048,-0.118185,0.0612181,0.150427,-0.40152,0.416266,0.282116,0.0618459,0.466981,0.0546599,-0.282994,0.848899,0.174617,-0.355416,0.0673645,0.186902,-0.593337,0.673741,0.0293387,-0.659439,0.68499,0.0583002,-0.180034,0.0990902,-0.189669,-0.499842,0.609918,-0.26465,-0.628024,0.771136,-0.0551098,-0.116676,0.0590253,-0.115712,-0.373592,0.423505,-0.264425,0.0610088,0.462693,-0.000104967,-0.296049,0.835103,-0.160234,-0.34213,0.0631947,-0.177434,-0.589556,0.685779,-0.0444132,-0.656404,0.68316,-0.0757846,-0.320117,0.594248,0.0192268
259,2.57483,-0.187818,0.871061,0.00122473,-0.184927,0.0943192,0.212747,-0.0564729,0.457075,0.179963,-0.52696,0.618306,0.257538,-0.622141,0.764361,0.0377177,-0.118176,0.0611911,0.15043,-0.401128,0.416413,0.282431,0.0621201,0.467784,0.0545044,-0.282995,0.849344,0.174607,-0.355372,0.0674074,0.186913,-0.593399,0.673577,0.0292443,-0.659446,0.684899,0.0583345,-0.180062,0.0991172,-0.189653,-0.499623,0.610177,-0.264704,-0.628134,0.771062,-0.0551472,-0.116692,0.059025,-0.115699,-0.37352,0.423644,-0.264273,0.0613247,0.4635,-0.00027552,-0.296138,0.835635,-0.160257,-0.342159,0.0631882,-0.177418,-0.589552,0.685694,-0.0444375,-0.656388,0.683048,-0.0758502,-0.320048,0.594678,0.019129
260,2.58481,-0.187884,0.871757,0.00120324,-0.184867,0.0942935,0.212805,-0.0562077,0.4579,0.179925,-0.526654,0.618426,0.257504,-0.622234,0.764338,0.0377643,-0.118163,0.061175,0.150443,-0.400772,0.416559,0.282695,0.0623642,0.468676,0.0543315,-0.283008,0.849875,0.17461,-0.355338,0.0674655,0.186923,-0.593425,0.673442,0.029203,-0.659417,0.684836,0.0584218,-0.180082,0.0991473,-0.189632,-0.49935,0.610467,-0.264712,-0.628224,0.770984,-0.0551809,-0.116719,0.0590049,-0.115686,-0.373447,0.423785,-0.264088,0.0616553,0.46444,-0.000471349,-0.296207,0.836271,-0.16028,-0.342173,0.0631666,-0.17739,-0.589498,0.685598,-0.0444184,-0.656322,0.682926,-0.0758724,-0.319957,0.595216,0.0190454
261,2.59479,-0.188091,0.872417,0.00117064,-0.184824,0.0942848,0.212841,-0.055897,0.458735,0.179737,-0.526334,0.6186,0.257529,-0.622297,0.764338,0.0378269,-0.118205,0.0611115,0.150451,-0.400411,0.416715,0.282919,0.0626731,0.469709,0.0541912,-0.283038,0.850466,0.174612,-0.355308,0.0675237,0.18694,-0.593418,0.673336,0.0292006,-0.659355,0.684803,0.0585482,-0.180091,0.0991745,-0.189593,-0.499018,0.610798,-0.264691,-0.628284,0.770898,-0.0552064,-0.116731,0.0589896,-0.11567,-0.373366,0.423897,-0.26386,0.0619714,0.465486,-0.000666125,-0.296263,0.836993,-0.160306,-0.342181,0.0631499,-0.177341,-0.58938,0.685489,-0.0443573,-0.656191,0.68279,-0.0758527,-0.319826,0.59584,0.0189696
262,2.60477,-0.188236,0.873205,0.00116469,-0.184793,0.0942824,0.212859,-0.0556071,0.459674,0.179566,-0.526002,0.618827,0.257615,-0.622328,0.76436,0.0379083,-0.118222,0.0610765,0.150437,-0.400032,0.416886,0.283088,0.0629641,0.470887,0.0540659,-0.283078,0.851111,0.17461,-0.355281,0.067556,0.186942,-0.59339,0.673245,0.0292205,-0.659273,0.684784,0.0586968,-0.180074,0.0991773,-0.189567,-0.498642,0.611166,-0.26467,-0.628282,0.770817,-0.0552045,-0.116702,0.0589756,-0.115657,-0.37327,0.424009,-0.263587,0.0622938,0.46663,-0.00083592,-0.296332,0.837791,-0.160328,-0.342184,0.0631689,-0.177292,-0.58921,0.685371,-0.0442493,-0.656009,0.682645,-0.075786,-0.319676,0.596543,0.0188977
263,2.61475,-0.188298,0.874143,0.00117404,-0.184772,0.0942679,0.212859,-0.0553226,0.460733,0.17946,-0.525674,0.619123,0.257751,-0.622302,0.764387,0.0380007,-0.118216,0.0610606,0.150432,-0.399714,0.417083,0.28321,0.0632478,0.472172,0.0539331,-0.283156,0.851816,0.174602,-0.355269,0.0675781,0.186947,-0.593332,0.673166,0.0292602,-0.65916,0.684778,0.0588652,-0.18005,0.099155,-0.189558,-0.498268,0.611539,-0.26467,-0.628219,0.770756,-0.0551684,-0.116672,0.058958,-0.115683,-0.373166,0.424157,-0.263285,0.0626067,0.467882,-0.000996811,-0.296395,0.838647,-0.160353,-0.342176,0.0632086,-0.177258,-0.58899,0.685257,-0.0441078,-0.655776,0.682504,-0.0756859,-0.31952,0.597316,0.0188141
264,2.62473,-0.188271,0.875221,0.00119142,-0.184766,0.0942562,0.212849,-0.0550073,0.461916,0.179379,-0.525362,0.619465,0.257896,-0.622206,0.764417,0.0380992,-0.118206,0.061048,0.150428,-0.399603,0.417288,0.283389,0.0635816,0.473563,0.0538398,-0.28328,0.852582,0.17458,-0.355268,0.0675892,0.186958,-0.593231,0.673105,0.0293033,-0.659003,0.684789,0.0590369,-0.180029,0.0991336,-0.189555,-0.497893,0.611903,-0.264679,-0.628097,0.770715,-0.0551142,-0.116639,0.0589395,-0.115715,-0.373045,0.424349,-0.262962,0.0629284,0.469233,-0.00111888,-0.296463,0.839563,-0.160382,-0.342157,0.0632573,-0.177249,-0.588729,0.685168,-0.0439591,-0.655502,0.682389,-0.0755785,-0.31939,0.59816,0.018704
265,2.63471,-0.188376,0.876285,0.00118882,-0.184756,0.0942661,0.212829,-0.0546863,0.463175,0.179289,-0.525039,0.619844,0.258071,-0.622057,0.76445,0.0382011,-0.118201,0.0610369,0.150427,-0.399406,0.417496,0.283408,0.0639303,0.475073,0.0537684,-0.283433,0.853415,0.174559,-0.35526,0.0676007,0.186975,-0.593102,0.673068,0.0293591,-0.658819,0.684824,0.0592215,-0.179979,0.0991247,-0.189551,-0.497508,0.612266,-0.264693,-0.627932,0.770693,-0.0550507,-0.116614,0.0589039,-0.115737,-0.372916,0.424571,-0.262619,0.0632611,0.470693,-0.0011896,-0.296571,0.840502,-0.160417,-0.342135,0.0633125,-0.177249,-0.58844,0.685113,-0.0438237,-0.655202,0.682306,-0.0754844,-0.319264,0.599066,0.0185745
266,2.64469,-0.188633,0.877339,0.00117001,-0.184743,0.0942719,0.2128,-0.0543469,0.464488,0.179202,-0.524688,0.620269,0.258268,-0.621891,0.764497,0.0383227,-0.118202,0.0610224,0.150417,-0.399133,0.417695,0.283335,0.0643036,0.476679,0.0537223,-0.283601,0.854321,0.174553,-0.355248,0.0676176,0.186981,-0.592955,0.673047,0.0294275,-0.658617,0.684876,0.0594186,-0.179917,0.0991222,-0.189556,-0.497108,0.612652,-0.264722,-0.627741,0.770698,-0.054985,-0.116572,0.0588715,-0.115776,-0.372768,0.424806,-0.262274,0.0636167,0.472254,-0.00125905,-0.296708,0.841453,-0.160446,-0.342121,0.0633786,-0.177258,-0.588131,0.685076,-0.0437114,-0.65488,0.682243,-0.0754134,-0.319122,0.599986,0.0183971
