Frame#,Time,C7_X,C7_Y,C7_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LELB_X,LELB_Y,LELB_Z,LFIN_X,LFIN_Y,LFIN_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTOE_X,LTOE_Y,LTOE_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RELB_X,RELB_Y,RELB_Z,RFIN_X,RFIN_Y,RFIN_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTOE_X,RTOE_Y,RTOE_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z
274,2.72746,-0.110596,1.47361,-0.00625989,0.227314,0.22354,0.0902377,-0.185332,1.0005,0.147698,-0.300784,1.14447,0.249096,-0.464135,1.32289,0.0443566,0.286402,0.277577,0.0411489,-0.0885096,0.474316,0.128492,-0.0620167,1.03548,0.00913431,-0.174127,1.45973,0.165642,0.180831,0.0756942,0.00408768,-0.383108,1.25881,0.0641811,-0.446071,1.22382,0.0728542,-0.379712,0.110848,-0.102765,-0.208207,1.00172,-0.156991,-0.00187773,1.23668,-0.301798,-0.26026,1.01595,-0.254805,-0.32454,0.046048,-0.0403451,-0.338434,0.522446,-0.124307,-0.0656184,1.02969,-0.0533878,-0.189284,1.46366,-0.171712,-0.532969,0.153844,-0.0440313,-0.168082,1.08208,-0.225233,-0.154,1.03011,-0.272743,-0.317902,1.25002,-0.000640162
275,2.73745,-0.110768,1.4682,-0.00826889,0.229925,0.229554,0.091508,-0.186964,0.995839,0.147598,-0.296683,1.13846,0.249778,-0.463239,1.31275,0.0434011,0.28358,0.287209,0.0429792,-0.0958061,0.467922,0.130468,-0.0627302,1.02949,0.00982959,-0.174213,1.455,0.164479,0.189475,0.0746749,0.00573561,-0.381307,1.24986,0.0637795,-0.443777,1.21425,0.0732605,-0.368716,0.10577,-0.100962,-0.208099,0.995888,-0.157899,-0.00667226,1.22618,-0.303778,-0.270442,1.01349,-0.253881,-0.310313,0.0461859,-0.0385176,-0.339846,0.518167,-0.123089,-0.0664257,1.02395,-0.0528363,-0.189137,1.45809,-0.17355,-0.522915,0.141743,-0.0390922,-0.176251,1.07712,-0.225121,-0.163931,1.0245,-0.272273,-0.319258,1.24541,-0.0021538
276,2.74744,-0.110811,1.46183,-0.0103066,0.231063,0.234803,0.092867,-0.188447,0.990221,0.147523,-0.291779,1.13155,0.250732,-0.462938,1.3,0.0427305,0.279529,0.295202,0.0441458,-0.103818,0.460763,0.132686,-0.0633279,1.02214,0.0106137,-0.174229,1.44954,0.163131,0.198179,0.0746647,0.00751824,-0.379619,1.239,0.0636893,-0.441364,1.20229,0.0740672,-0.355819,0.100519,-0.0986668,-0.207937,0.989513,-0.158907,-0.0123519,1.21427,-0.305937,-0.281519,1.01052,-0.252486,-0.294593,0.0471331,-0.0366042,-0.340251,0.512516,-0.122871,-0.0667304,1.01649,-0.0520959,-0.189037,1.45156,-0.175289,-0.512376,0.126899,-0.0340301,-0.185089,1.07139,-0.224881,-0.174865,1.01801,-0.271497,-0.320284,1.2395,-0.00357708
277,2.75743,-0.110676,1.45468,-0.0123317,0.230833,0.239575,0.0942013,-0.189773,0.983652,0.147553,-0.286105,1.12379,0.251914,-0.463095,1.28475,0.042386,0.275431,0.301863,0.0445812,-0.112425,0.452892,0.135096,-0.0636755,1.01367,0.0114642,-0.174235,1.44333,0.161572,0.204907,0.07689,0.0100372,-0.378094,1.22633,0.0640148,-0.438698,1.18818,0.0753586,-0.344045,0.0963055,-0.0964339,-0.207315,0.982935,-0.159916,-0.0188781,1.20115,-0.308222,-0.293456,1.00717,-0.25076,-0.279649,0.0487037,-0.0350481,-0.34027,0.505941,-0.12309,-0.0665452,1.00777,-0.0511611,-0.189004,1.44405,-0.177048,-0.502362,0.111238,-0.0301523,-0.19497,1.0651,-0.224388,-0.186748,1.01085,-0.270397,-0.321012,1.23246,-0.00494951
278,2.76742,-0.110228,1.44702,-0.0142784,0.229536,0.244588,0.0955469,-0.190935,0.976154,0.147837,-0.279689,1.11529,0.253295,-0.46356,1.26715,0.0424427,0.271512,0.307808,0.0445607,-0.121431,0.444551,0.137452,-0.0634634,1.00439,0.0123392,-0.174116,1.43635,0.159906,0.207897,0.0804749,0.0136112,-0.376614,1.21187,0.0647444,-0.435769,1.17203,0.0771759,-0.333118,0.0938596,-0.0947543,-0.206249,0.976241,-0.161015,-0.0261988,1.18696,-0.310535,-0.306155,1.00362,-0.24873,-0.265021,0.0512864,-0.0339936,-0.341145,0.499253,-0.123477,-0.0656021,0.998406,-0.0502237,-0.189191,1.43574,-0.179027,-0.49284,0.0954406,-0.0281463,-0.205664,1.05837,-0.22359,-0.199473,1.00325,-0.269097,-0.321262,1.22447,-0.00632654
279,2.77741,-0.109251,1.43929,-0.0160904,0.226814,0.249827,0.0969726,-0.191774,0.967834,0.148506,-0.272481,1.10621,0.254824,-0.46427,1.24735,0.042977,0.267193,0.313202,0.0445431,-0.130828,0.436033,0.139297,-0.0624656,0.994482,0.0131628,-0.173616,1.42903,0.158463,0.206651,0.0846954,0.017658,-0.375055,1.19575,0.0659061,-0.432535,1.15411,0.0796424,-0.320824,0.0926062,-0.0936442,-0.204452,0.969438,-0.162258,-0.0342456,1.17183,-0.312817,-0.319483,1.00006,-0.246307,-0.248898,0.0544834,-0.0335932,-0.34446,0.494112,-0.124357,-0.0635384,0.988755,-0.049684,-0.189467,1.42688,-0.181353,-0.482526,0.0811886,-0.0279214,-0.217064,1.05142,-0.22244,-0.213031,0.995419,-0.267399,-0.321064,1.21561,-0.00725125
280,2.7874,-0.107786,1.43182,-0.0180096,0.222087,0.254765,0.0984161,-0.192112,0.958945,0.149593,-0.264419,1.09675,0.256406,-0.46499,1.2256,0.0441704,0.261764,0.317882,0.0448987,-0.140919,0.427782,0.140403,-0.0604473,0.983855,0.0140578,-0.172469,1.4219,0.157764,0.202204,0.0886969,0.0220248,-0.373382,1.17815,0.0675987,-0.428988,1.13462,0.0828636,-0.306361,0.0921959,-0.0932855,-0.201784,0.962776,-0.163359,-0.0429706,1.15594,-0.315088,-0.333359,0.996708,-0.243255,-0.231517,0.0569802,-0.0337231,-0.350896,0.492448,-0.125583,-0.0603278,0.978551,-0.0494163,-0.189662,1.41783,-0.18409,-0.468779,0.071226,-0.0280147,-0.229036,1.04443,-0.220874,-0.227367,0.987632,-0.265093,-0.320536,1.20612,-0.00755721
281,2.79739,-0.106236,1.42486,-0.0204617,0.215192,0.259171,0.0998733,-0.191626,0.949865,0.151034,-0.255411,1.08709,0.257952,-0.46556,1.20207,0.0462982,0.254937,0.321799,0.0455408,-0.152132,0.420426,0.141092,-0.0574529,0.972174,0.0157171,-0.170603,1.41489,0.157964,0.195013,0.092414,0.0261125,-0.371378,1.15931,0.069774,-0.424911,1.11387,0.0869053,-0.289671,0.0924703,-0.0930191,-0.198415,0.957146,-0.163832,-0.0524176,1.13946,-0.31734,-0.347754,0.993759,-0.239481,-0.213824,0.0579198,-0.0342377,-0.35844,0.493681,-0.126774,-0.0563553,0.967565,-0.0480525,-0.189508,1.40893,-0.187099,-0.451359,0.0663084,-0.0275748,-0.241332,1.0374,-0.218781,-0.242442,0.98,-0.262163,-0.319732,1.19618,-0.00755059
282,2.80738,-0.105238,1.41886,-0.0235323,0.206247,0.262867,0.101178,-0.190062,0.941058,0.152696,-0.245402,1.07755,0.259471,-0.465692,1.17696,0.0496297,0.246804,0.324838,0.046356,-0.16495,0.414714,0.141866,-0.0536752,0.959844,0.0192339,-0.168244,1.40773,0.158487,0.185422,0.0956804,0.0297162,-0.368819,1.13951,0.0723965,-0.419808,1.09219,0.0917673,-0.27162,0.0929872,-0.092602,-0.193857,0.952931,-0.163683,-0.0628905,1.12264,-0.319322,-0.362645,0.991465,-0.235047,-0.195247,0.0586312,-0.0343699,-0.364025,0.494117,-0.12868,-0.0519315,0.9568,-0.0440724,-0.188845,1.40026,-0.190176,-0.432332,0.0641451,-0.0273246,-0.254054,1.03084,-0.215987,-0.258253,0.972685,-0.258445,-0.318424,1.18606,-0.00716385
283,2.81737,-0.105315,1.41433,-0.0265972,0.1957,0.265781,0.102427,-0.18759,0.933147,0.154267,-0.234451,1.06857,0.26098,-0.464874,1.15054,0.0543625,0.237569,0.326897,0.047203,-0.179199,0.410462,0.142792,-0.0492664,0.948744,0.0245525,-0.166241,1.40082,0.15864,0.17363,0.0983245,0.0330536,-0.36547,1.11902,0.075605,-0.413307,1.06988,0.0974274,-0.253219,0.0932251,-0.0921168,-0.189192,0.949011,-0.1631,-0.0748401,1.10592,-0.320588,-0.377935,0.990204,-0.229788,-0.176207,0.0593017,-0.0343868,-0.366203,0.490683,-0.131649,-0.0475859,0.947493,-0.0387457,-0.187605,1.39176,-0.193123,-0.414045,0.0623947,-0.0271145,-0.267412,1.02516,-0.212607,-0.274703,0.96642,-0.253775,-0.316469,1.17644,-0.00635745
