Frame#,Time,C7_X,C7_Y,C7_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LELB_X,LELB_Y,LELB_Z,LFIN_X,LFIN_Y,LFIN_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTOE_X,LTOE_Y,LTOE_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RELB_X,RELB_Y,RELB_Z,RFIN_X,RFIN_Y,RFIN_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTOE_X,RTOE_Y,RTOE_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z
11,0.0997596,-0.222666,1.43641,0.00384438,-0.253478,0.0929859,0.228114,-0.299346,0.966142,0.177962,-0.357071,1.07149,0.282044,-0.540643,0.812936,0.185083,-0.18189,0.0603563,0.172593,-0.39324,0.465552,0.237848,-0.161818,0.984591,0.052548,-0.297066,1.42006,0.183815,-0.422316,0.0656621,0.179607,-0.476778,0.889999,0.162457,-0.456932,0.851975,0.221888,-0.26091,0.0995212,-0.20538,-0.348496,1.0745,-0.257076,-0.509513,0.777252,-0.18132,-0.191107,0.0594537,-0.136536,-0.38276,0.491116,-0.203299,-0.158633,0.978023,-0.0106407,-0.308215,1.41528,-0.171435,-0.424552,0.0624929,-0.179763,-0.455039,0.871195,-0.149372,-0.435474,0.834789,-0.210265,-0.421368,1.19782,0.0174651
12,0.109736,-0.222961,1.43426,0.00378249,-0.253425,0.0929943,0.228148,-0.297986,0.964075,0.178392,-0.359149,1.06948,0.281974,-0.545868,0.814735,0.181349,-0.181872,0.060349,0.172581,-0.395762,0.464473,0.239323,-0.160454,0.982623,0.0532657,-0.29706,1.41772,0.183708,-0.422288,0.0657093,0.179671,-0.480463,0.890916,0.160014,-0.461816,0.851959,0.219271,-0.260942,0.0995201,-0.205431,-0.35089,1.07252,-0.256852,-0.516132,0.778745,-0.177674,-0.191123,0.0594413,-0.136518,-0.38506,0.490332,-0.204816,-0.157407,0.976117,-0.00982543,-0.308715,1.413,-0.171339,-0.424524,0.0624894,-0.179817,-0.459585,0.871726,-0.146722,-0.441192,0.834479,-0.207496,-0.420958,1.19526,0.0175279
13,0.119712,-0.223347,1.43207,0.00373657,-0.253408,0.0929926,0.22822,-0.296567,0.961927,0.178909,-0.361197,1.0675,0.281951,-0.550923,0.816655,0.177532,-0.181857,0.0603334,0.172582,-0.398222,0.463409,0.240749,-0.15914,0.980604,0.0540129,-0.297267,1.41534,0.183642,-0.422245,0.0657421,0.179728,-0.484059,0.891914,0.157534,-0.466598,0.852076,0.216677,-0.260957,0.0995209,-0.205489,-0.353283,1.07055,-0.256699,-0.522762,0.780402,-0.173958,-0.191129,0.0594375,-0.136504,-0.387277,0.48945,-0.206304,-0.155972,0.97411,-0.0089551,-0.309272,1.41068,-0.171263,-0.424472,0.0625138,-0.179879,-0.464178,0.872431,-0.144183,-0.447125,0.834334,-0.204815,-0.420583,1.19259,0.0175781
14,0.129688,-0.223831,1.42986,0.00368133,-0.25346,0.0929896,0.228376,-0.295094,0.959706,0.179626,-0.363187,1.06549,0.281969,-0.555827,0.818707,0.173676,-0.181844,0.0603368,0.172585,-0.400727,0.462379,0.242117,-0.157783,0.978517,0.0547608,-0.297665,1.41295,0.183605,-0.422213,0.0657688,0.179786,-0.487597,0.892988,0.155062,-0.471348,0.85231,0.214102,-0.260959,0.0995219,-0.205552,-0.355663,1.06856,-0.256609,-0.52936,0.782242,-0.170155,-0.191123,0.0594395,-0.136509,-0.38945,0.488507,-0.207729,-0.154512,0.972043,-0.00819253,-0.309912,1.40832,-0.171217,-0.424417,0.0625597,-0.179934,-0.468794,0.873334,-0.141737,-0.452896,0.83431,-0.20197,-0.420296,1.18982,0.0176131
15,0.139663,-0.224378,1.4276,0.0036185,-0.253555,0.0929902,0.228539,-0.293951,0.957475,0.180135,-0.365063,1.06344,0.28202,-0.560717,0.820953,0.169877,-0.181843,0.0603601,0.172588,-0.403302,0.46137,0.243442,-0.156294,0.976398,0.0554617,-0.298218,1.41057,0.183564,-0.422208,0.0658059,0.179838,-0.491015,0.894111,0.152604,-0.476051,0.852676,0.211517,-0.260967,0.0995213,-0.205598,-0.358028,1.06651,-0.256613,-0.535925,0.784269,-0.166293,-0.191102,0.0594402,-0.136505,-0.391642,0.487529,-0.209019,-0.1531,0.969867,-0.0075068,-0.310652,1.40588,-0.171183,-0.424365,0.0625865,-0.179971,-0.473443,0.874347,-0.13905,-0.458452,0.834353,-0.198891,-0.420076,1.18699,0.0176823
16,0.149639,-0.224945,1.42524,0.00357315,-0.253573,0.0930141,0.228488,-0.292811,0.955211,0.180428,-0.366824,1.06132,0.282136,-0.5655,0.823365,0.166078,-0.181854,0.06038,0.172581,-0.405923,0.460327,0.244733,-0.154764,0.974228,0.0561382,-0.298874,1.40817,0.18352,-0.422244,0.065886,0.17985,-0.494231,0.895238,0.150226,-0.480709,0.853102,0.208889,-0.260972,0.0995027,-0.205646,-0.360303,1.06437,-0.256608,-0.542424,0.786494,-0.162367,-0.191078,0.0594263,-0.136487,-0.39387,0.486547,-0.21016,-0.151706,0.967538,-0.00684104,-0.311512,1.40335,-0.17114,-0.424318,0.0625987,-0.179999,-0.477863,0.875342,-0.136339,-0.464128,0.83449,-0.195794,-0.41988,1.18408,0.0177748
17,0.159615,-0.225494,1.42279,0.00354615,-0.253606,0.0930382,0.228441,-0.291512,0.952854,0.180614,-0.368475,1.05913,0.282338,-0.570167,0.825918,0.162289,-0.181867,0.060415,0.172556,-0.408649,0.459245,0.246001,-0.153445,0.971945,0.056751,-0.299612,1.4057,0.183476,-0.422298,0.0660289,0.179815,-0.497314,0.896445,0.148122,-0.485364,0.853532,0.206295,-0.260962,0.0994756,-0.205702,-0.362499,1.06213,-0.256593,-0.548866,0.788992,-0.158311,-0.191068,0.0593884,-0.136491,-0.396093,0.485574,-0.211172,-0.150293,0.96508,-0.00622476,-0.312414,1.40069,-0.171063,-0.424267,0.0626101,-0.180027,-0.482609,0.876654,-0.133508,-0.469946,0.834808,-0.192624,-0.419675,1.18106,0.0178683
18,0.169591,-0.226006,1.42022,0.00350785,-0.253675,0.0930563,0.22844,-0.290218,0.950371,0.180885,-0.3701,1.05685,0.282625,-0.574757,0.828582,0.158465,-0.181897,0.0604425,0.172537,-0.411444,0.458119,0.247219,-0.15193,0.969601,0.0573297,-0.300438,1.40317,0.183425,-0.422319,0.0660496,0.179828,-0.50047,0.897879,0.145971,-0.490028,0.853969,0.203738,-0.260951,0.0994496,-0.205756,-0.364741,1.05981,-0.256692,-0.555334,0.79186,-0.154126,-0.191067,0.0593623,-0.136505,-0.398287,0.484587,-0.212125,-0.148796,0.962543,-0.00569325,-0.31334,1.3979,-0.170972,-0.424209,0.0626288,-0.180049,-0.487459,0.878223,-0.130756,-0.475722,0.835229,-0.189372,-0.419407,1.17789,0.0179297
19,0.179567,-0.226558,1.41756,0.00348019,-0.253752,0.0930656,0.22844,-0.288935,0.947782,0.181252,-0.37174,1.0545,0.282961,-0.579269,0.831336,0.154539,-0.181929,0.060444,0.172517,-0.414196,0.456942,0.248335,-0.150507,0.967109,0.0578216,-0.301318,1.40054,0.18338,-0.422301,0.0659447,0.179886,-0.503819,0.899602,0.143679,-0.494529,0.854589,0.200991,-0.26095,0.0994286,-0.205784,-0.367088,1.05742,-0.256971,-0.561964,0.794992,-0.150029,-0.191055,0.0593409,-0.136515,-0.400501,0.483559,-0.213077,-0.14733,0.959928,-0.00519415,-0.31429,1.39499,-0.170869,-0.424157,0.0626482,-0.180082,-0.492177,0.879836,-0.128011,-0.481455,0.8357,-0.186088,-0.419101,1.17456,0.0179893
20,0.189543,-0.227165,1.41484,0.00346204,-0.253805,0.0930651,0.228433,-0.287593,0.945147,0.181671,-0.373413,1.05212,0.283341,-0.583671,0.834214,0.150684,-0.181932,0.0604283,0.172493,-0.416794,0.455738,0.249321,-0.148696,0.964631,0.0583919,-0.30219,1.39784,0.183356,-0.422292,0.0658865,0.179923,-0.50735,0.9016,0.141243,-0.49885,0.855314,0.198095,-0.260966,0.0993995,-0.205799,-0.369464,1.0549,-0.25732,-0.568527,0.798313,-0.145914,-0.191063,0.0593181,-0.136518,-0.402757,0.482515,-0.214032,-0.1459,0.957233,-0.00467625,-0.315276,1.39196,-0.170759,-0.424119,0.0626558,-0.180111,-0.49656,0.881403,-0.125274,-0.487185,0.836229,-0.182789,-0.418781,1.1711,0.0180763
21,0.199519,-0.227768,1.41211,0.00346994,-0.253828,0.0930582,0.228411,-0.286212,0.942452,0.182126,-0.37514,1.04968,0.283729,-0.588042,0.837187,0.147019,-0.181914,0.0604024,0.172477,-0.41916,0.454488,0.250204,-0.147096,0.962069,0.0589641,-0.303074,1.39504,0.18337,-0.422283,0.0658957,0.179951,-0.510776,0.903518,0.139017,-0.503074,0.856028,0.195214,-0.260974,0.0993786,-0.205825,-0.371712,1.05226,-0.257579,-0.574998,0.801845,-0.1417,-0.19107,0.0593025,-0.136524,-0.404958,0.481488,-0.214932,-0.14448,0.954513,-0.00417135,-0.316252,1.38882,-0.170625,-0.424075,0.0626717,-0.180143,-0.500922,0.883125,-0.122585,-0.492959,0.83687,-0.179307,-0.418409,1.16754,0.0181605
22,0.209495,-0.228425,1.40937,0.00350568,-0.253843,0.0930499,0.228392,-0.284773,0.939678,0.182598,-0.37694,1.04718,0.284122,-0.592374,0.840246,0.143447,-0.1819,0.0603804,0.172462,-0.421352,0.45322,0.251059,-0.145649,0.959431,0.0595414,-0.303959,1.39217,0.18342,-0.422265,0.0659262,0.179985,-0.514067,0.905336,0.136917,-0.507274,0.856748,0.192401,-0.260963,0.0993792,-0.205842,-0.373886,1.0496,-0.257691,-0.581396,0.805549,-0.137448,-0.191048,0.059301,-0.136505,-0.407098,0.480475,-0.215785,-0.143025,0.951795,-0.00366798,-0.31721,1.38562,-0.170466,-0.424009,0.0627008,-0.180174,-0.505421,0.885099,-0.119873,-0.498826,0.837722,-0.175794,-0.417994,1.16387,0.0181997
23,0.219471,-0.229213,1.4066,0.00358299,-0.25387,0.0930313,0.22841,-0.283263,0.936858,0.18309,-0.378835,1.04463,0.284529,-0.596655,0.84335,0.139929,-0.181894,0.0603817,0.17244,-0.423448,0.452009,0.251938,-0.144148,0.956759,0.0600874,-0.304837,1.38924,0.18351,-0.422231,0.0659503,0.180028,-0.517248,0.907102,0.134881,-0.511524,0.857537,0.189574,-0.260955,0.0994046,-0.205852,-0.376247,1.04691,-0.257905,-0.587714,0.809373,-0.13319,-0.191051,0.0593056,-0.136508,-0.409298,0.479479,-0.216631,-0.141524,0.949054,-0.00317683,-0.318203,1.38242,-0.17034,-0.423947,0.0627373,-0.180198,-0.509994,0.887289,-0.117088,-0.504706,0.838751,-0.172322,-0.417551,1.16016,0.0182349
24,0.229447,-0.230063,1.40375,0.00366881,-0.253896,0.0930076,0.228487,-0.281712,0.934041,0.183553,-0.380796,1.04204,0.284888,-0.600858,0.846491,0.136477,-0.181888,0.0604092,0.172408,-0.425545,0.450895,0.252842,-0.142616,0.954049,0.0605855,-0.305742,1.38627,0.183607,-0.422212,0.0659646,0.180085,-0.520292,0.908738,0.132941,-0.5158,0.858413,0.186782,-0.260968,0.099445,-0.205853,-0.378846,1.04423,-0.258279,-0.593934,0.813314,-0.12896,-0.191074,0.059327,-0.136501,-0.411561,0.478509,-0.217428,-0.140007,0.946273,-0.00271742,-0.319151,1.37916,-0.17021,-0.423903,0.0627643,-0.180212,-0.514415,0.889481,-0.114425,-0.510562,0.839904,-0.16892,-0.417099,1.15649,0.0183014
25,0.239423,-0.230901,1.40077,0.00374517,-0.253895,0.0929996,0.228632,-0.280143,0.931193,0.183966,-0.382834,1.03946,0.285215,-0.604964,0.849654,0.133104,-0.1819,0.0604511,0.172394,-0.427726,0.449855,0.25377,-0.14109,0.951308,0.061032,-0.306681,1.38325,0.183663,-0.422202,0.0659729,0.18013,-0.523172,0.910132,0.131081,-0.520095,0.859343,0.18406,-0.260998,0.0994705,-0.20583,-0.381522,1.04158,-0.258576,-0.60014,0.817445,-0.124818,-0.191103,0.0593323,-0.136495,-0.41381,0.477511,-0.218137,-0.138477,0.94344,-0.00227802,-0.320046,1.37582,-0.170077,-0.423887,0.0627799,-0.180211,-0.518609,0.891568,-0.112107,-0.516405,0.841242,-0.165587,-0.416671,1.15282,0.0183771
26,0.249399,-0.231705,1.39768,0.00379412,-0.253939,0.0930245,0.22868,-0.278585,0.928251,0.184343,-0.384989,1.03691,0.285544,-0.609008,0.852804,0.129782,-0.181924,0.0604945,0.172384,-0.429995,0.448788,0.254764,-0.139601,0.94849,0.0614593,-0.307621,1.38018,0.183658,-0.422209,0.0659782,0.180166,-0.526292,0.911826,0.129134,-0.524412,0.860279,0.181431,-0.261033,0.0994844,-0.205781,-0.384043,1.03894,-0.258577,-0.60623,0.821685,-0.120718,-0.191108,0.0593216,-0.136481,-0.415984,0.476468,-0.218702,-0.136964,0.940529,-0.0018175,-0.320946,1.37241,-0.169908,-0.423861,0.0627846,-0.180201,-0.522938,0.893824,-0.10973,-0.522403,0.842756,-0.162244,-0.41625,1.14911,0.0185006
27,0.259375,-0.232388,1.39445,0.00383945,-0.254011,0.0930587,0.228681,-0.277045,0.925195,0.184676,-0.387243,1.03434,0.285905,-0.612989,0.855949,0.126535,-0.181964,0.0605389,0.172377,-0.432311,0.447654,0.255842,-0.138188,0.945577,0.0618083,-0.308553,1.377,0.183635,-0.422221,0.0659959,0.180208,-0.52919,0.913212,0.127319,-0.52873,0.861193,0.178911,-0.261059,0.0994971,-0.205732,-0.38648,1.03623,-0.258388,-0.612167,0.82599,-0.116667,-0.1911,0.0593101,-0.136449,-0.418131,0.47541,-0.219167,-0.135486,0.937551,-0.00139188,-0.321814,1.3689,-0.169704,-0.423818,0.0627931,-0.180185,-0.527334,0.896206,-0.107262,-0.528446,0.844328,-0.159031,-0.415904,1.14533,0.0186771
28,0.269351,-0.232998,1.39106,0.00390279,-0.254107,0.0930925,0.22868,-0.27553,0.922025,0.184939,-0.389552,1.03166,0.286225,-0.616834,0.859086,0.123439,-0.182031,0.0606024,0.172358,-0.434704,0.446507,0.25698,-0.136743,0.942604,0.0621556,-0.309489,1.37371,0.183633,-0.422244,0.0660174,0.180247,-0.532211,0.914731,0.125448,-0.533024,0.862067,0.176476,-0.261069,0.0994959,-0.205702,-0.389002,1.03346,-0.258282,-0.617941,0.830362,-0.112718,-0.191092,0.0593106,-0.136427,-0.420248,0.474312,-0.219632,-0.134051,0.934493,-0.000982575,-0.322668,1.36528,-0.169486,-0.423778,0.0628083,-0.180175,-0.531672,0.898608,-0.10477,-0.53421,0.845869,-0.155757,-0.415652,1.14143,0.0189066
29,0.279327,-0.233673,1.38748,0.00402225,-0.254199,0.0931288,0.22866,-0.274044,0.918701,0.185184,-0.391905,1.02887,0.286558,-0.620563,0.862134,0.120542,-0.18214,0.0606591,0.172347,-0.437114,0.445312,0.258087,-0.135301,0.939535,0.0625245,-0.310415,1.37026,0.18366,-0.422272,0.0660191,0.180278,-0.53503,0.916039,0.123596,-0.537286,0.862838,0.174103,-0.261103,0.0995085,-0.205692,-0.391663,1.03063,-0.258325,-0.623601,0.834784,-0.108886,-0.1911,0.0593027,-0.136422,-0.422371,0.473151,-0.220178,-0.132642,0.931373,-0.00055408,-0.323482,1.36154,-0.169222,-0.42376,0.0628009,-0.180161,-0.535898,0.900951,-0.102347,-0.539772,0.847395,-0.152461,-0.415462,1.13739,0.0191931
30,0.289303,-0.234343,1.38378,0.00420499,-0.254255,0.0931676,0.228598,-0.272571,0.915217,0.185466,-0.394262,1.02595,0.286855,-0.624258,0.86498,0.117726,-0.182158,0.0606834,0.172318,-0.439475,0.444048,0.25913,-0.133906,0.936365,0.0629184,-0.311335,1.36666,0.183719,-0.422292,0.0659931,0.180306,-0.5378,0.917009,0.121949,-0.541491,0.863453,0.171779,-0.261158,0.0995115,-0.205679,-0.394314,1.02768,-0.258355,-0.629169,0.839205,-0.105196,-0.191114,0.0592996,-0.13641,-0.424482,0.471971,-0.220766,-0.131226,0.928176,-7.91595e-05,-0.324273,1.35768,-0.168922,-0.423742,0.0627889,-0.180146,-0.540083,0.903231,-0.100009,-0.545401,0.848996,-0.149274,-0.415367,1.13321,0.0195127
31,0.299279,-0.235025,1.37998,0.00446144,-0.254282,0.0931843,0.228533,-0.271087,0.911569,0.185817,-0.396753,1.02291,0.287201,-0.627936,0.86761,0.115025,-0.182181,0.0606797,0.172294,-0.441708,0.442714,0.260138,-0.132533,0.933071,0.063389,-0.312267,1.3629,0.183822,-0.422294,0.0659759,0.180341,-0.540571,0.917709,0.120433,-0.545647,0.863891,0.169503,-0.261168,0.0994528,-0.205628,-0.396986,1.02464,-0.258371,-0.634651,0.84359,-0.101639,-0.191127,0.0593056,-0.136379,-0.426607,0.470793,-0.221379,-0.129784,0.924873,0.000402842,-0.325067,1.35368,-0.16861,-0.423713,0.0627727,-0.180133,-0.544242,0.905465,-0.0977228,-0.551013,0.850612,-0.146057,-0.415365,1.12889,0.0198545
32,0.309255,-0.235761,1.3761,0.00472988,-0.254345,0.0931557,0.228605,-0.269561,0.907773,0.186182,-0.399283,1.01965,0.287507,-0.631589,0.870028,0.112492,-0.182144,0.0606529,0.172269,-0.44386,0.441283,0.26113,-0.131072,0.929644,0.0638699,-0.313229,1.359,0.184003,-0.422269,0.0659675,0.180376,-0.543465,0.918485,0.118886,-0.549779,0.864127,0.167334,-0.261109,0.0993214,-0.205536,-0.399797,1.02147,-0.258457,-0.64003,0.847892,-0.0981717,-0.191154,0.0593233,-0.136357,-0.428781,0.469638,-0.222059,-0.128354,0.921426,0.000886954,-0.325842,1.34959,-0.168287,-0.423666,0.0627712,-0.180129,-0.54836,0.90763,-0.0954929,-0.556494,0.852169,-0.142918,-0.415424,1.12444,0.0202295
