Time,C7_X,C7_Y,C7_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LELB_X,LELB_Y,LELB_Z,LFIN_X,LFIN_Y,LFIN_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTOE_X,LTOE_Y,LTOE_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RELB_X,RELB_Y,RELB_Z,RFIN_X,RFIN_Y,RFIN_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTOE_X,RTOE_Y,RTOE_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z
0.0,2.5451503056679843,1.477208503847359,0.5380707950011926,2.861954703923596,0.14055864722817976,0.7668697583924502,2.7792345957502147,1.000682734394187,0.5344157762073672,2.726080471033032,1.1078190283959548,0.4084791465234124,2.914126879206301,0.8976494639730829,0.6355120626379618,2.7970972855372733,0.10546472867556618,0.7881216884939128,2.8715218344691826,0.5693029820864036,0.6481560554861331,2.585176291367032,1.0043673221986549,0.534494004594172,2.671854885559316,1.450740234391169,0.40205182335402906,2.980344556682156,0.10667325301912474,0.8382040861933171,2.866562961687372,0.9581422282086874,0.5794914675480227,2.8623647046752914,0.933261937872604,0.5461213823153009,2.8278039253592446,0.14918252338857385,0.7624046605852605,2.652939183279985,1.1437918715140942,0.7785612599000059,2.9041860788913145,0.8823404061554222,0.7736382798067449,2.781565754363244,0.1098568737230639,0.7133788606500427,2.802456522323681,0.5863772806164131,0.8267545176335962,2.553745255527938,1.0248410019556062,0.6401830172970858,2.577163343583576,1.4695768748397475,0.7133637326721534,2.9672466706963876,0.10700071812319199,0.7759064295539266,2.846023362856322,0.9592503857478144,0.7743765815814905,2.816704705053538,0.9417117319132216,0.8007769358596698,2.666842536937765,1.4404463783957748,0.5734527968546619
0.00999063,2.545492451651231,1.477497198584152,0.5387159515045085,2.8627062740911855,0.13968301838137953,0.7659693515389895,2.780233479203401,1.0005803271806404,0.5345910163338217,2.7257736957661898,1.1086633906470493,0.4094617971863157,2.9137717587162055,0.895111982997201,0.6333719876963039,2.7977204962395903,0.10558797186876306,0.7888827432874268,2.872714519487426,0.5694588243239118,0.6476000876530694,2.586251712771034,1.004898289206782,0.5353771443215098,2.6711231842376235,1.4512580624044948,0.4020006657568008,2.9813132386308623,0.10678919818147858,0.8374699277320031,2.8663277484070595,0.9565579119956027,0.5782260339907129,2.861816317370876,0.9320706227960822,0.5446120386973841,2.827919180549208,0.14915112538024594,0.7623781375661681,2.6533395674650815,1.1447523749215116,0.7794759620563823,2.9039432168274395,0.8826679330417339,0.7738573793448825,2.7817003665534723,0.10982890024793152,0.7133665857282853,2.802718493615132,0.586372518137656,0.8266030461530361,2.5552902970898326,1.0256528084747185,0.6410888912619604,2.5784330340370647,1.4705707925716343,0.7136702625261458,2.967294124303258,0.10698172510864155,0.7759598001937226,2.845972724094171,0.9597275143699049,0.7746021389649566,2.8167565404634956,0.942307358514303,0.8011862833785393,2.6673018322487416,1.4410713969079156,0.573638887987981
0.0199813,2.5459899340018137,1.4777128235212027,0.5393637319615907,2.862853339767486,0.13905942626964893,0.7651598805115158,2.7814732377793603,1.000482081539714,0.5350461449128657,2.725618599642905,1.1093663964320335,0.41054082891262705,2.9133893380527756,0.8921395036277305,0.6311033198280505,2.7978679300357783,0.10549982332036281,0.7891026030953694,2.8741159157989955,0.5693407003627737,0.6468500252438354,2.5875265932603306,1.005151673623696,0.5362782373191609,2.670650140662131,1.4516549067447861,0.4020563383693364,2.9817189339146766,0.10694235295329038,0.8366520712706732,2.866134506207605,0.9546502306774516,0.5769223541045098,2.8613142312393167,0.9306227315190043,0.5430204844141607,2.8280528924488983,0.14920025595553232,0.7623661911970651,2.6536068133411055,1.145513962762021,0.7804032564527845,2.9033589833289932,0.8825942522899499,0.77375127424292,2.7818027064600432,0.10989395456543803,0.7133853689177516,2.8031926406827794,0.5863884400835382,0.8267172524374937,2.5568480743576587,1.0262347620619001,0.6419688725318065,2.5797641284479336,1.4714302265729153,0.714000912074857,2.9673673131733302,0.10700832753879291,0.775993981533551,2.8456540947317537,0.9598570435257596,0.7746053577866395,2.8165688143949987,0.9426008035169862,0.8014235002242629,2.6678762958766464,1.4415153657315805,0.5739206888668507
0.0299719,2.546598698738187,1.477810060632985,0.5399652500484868,2.8624934934599984,0.13877704954480707,0.7645964479309998,2.782837583280395,1.0004233139188508,0.5357866378007308,2.7257927562428237,1.1099639264049306,0.4117616075192879,2.913387170127841,0.8891497005532414,0.6289295969932243,2.797642580540642,0.10524862001536249,0.7889291011487573,2.8755768574481353,0.569036289719746,0.6460301133028188,2.5888975660174482,1.0053195926546936,0.5374282776623719,2.670390670645891,1.4519429945792584,0.4021420007772423,2.981698957626014,0.10718763490876265,0.8358341044361437,2.8663324838871413,0.9527349889006631,0.5757422109386974,2.8611953191260806,0.9291730168405881,0.541550547634978,2.8281652722470216,0.14927040369607583,0.7623582830799568,2.6538552104775524,1.1461350508609291,0.7813754690770448,2.9026054215282584,0.8822516205632999,0.7735033749429296,2.7818335964351877,0.10999225098967881,0.7134170647135963,2.8037044308591534,0.5863629551654813,0.8271316929894804,2.5584661677604617,1.0267639194520493,0.6430993444906509,2.5812385373328945,1.4721841949177927,0.7143176924642303,2.967418786037768,0.10702724640462735,0.7759873396547747,2.8451948908741853,0.959724020898126,0.7745524954247841,2.816255373355346,0.9426563386575973,0.8016304312410554,2.66857206047786,1.4418698849841336,0.5742088900650185
0.0399625,2.5472136030709804,1.4777989767161521,0.5404824342243172,2.8620258320076344,0.13871273711517165,0.7642968857606006,2.784158941758415,1.0003522884764524,0.5365767870867016,2.7263401738970097,1.1105084455617813,0.41307497876714877,2.9140637304333668,0.8866888068102612,0.6270837848562171,2.797429670969253,0.10493109592409411,0.7888672832623467,2.8768888657179303,0.5687200145922774,0.6454487229745838,2.590224870937825,1.0055548932765983,0.5389265455212698,2.6701477877735855,1.452133122543165,0.4021140502831447,2.9817398011273655,0.1076420157601352,0.8349721268760754,2.8671222065572337,0.9512095001569386,0.5748352777675647,2.8616519774170484,0.9280414440335555,0.5404041772290724,2.828223872225621,0.14929254556166563,0.7623398145469173,2.6542069709189238,1.146712363362291,0.7823617764248977,2.9019078555492928,0.8818417787465813,0.7733859007841554,2.781796990883256,0.11004058566100791,0.7134420858642045,2.804079527866857,0.5862550633538178,0.8277676211001179,2.5602193315694177,1.0273950755656636,0.6446257825110389,2.5829655012728647,1.4729079706515529,0.7145590543096543,2.967424248751382,0.10701184236757158,0.7759528879281231,2.8447622567904594,0.9594849126247346,0.7746108252892765,2.8159623352432965,0.9426074566605778,0.8019439980143117,2.6693405872801903,1.44223418162583,0.5743300659626005
0.0499531,2.547763188964895,1.4776741369690367,0.5409561075404046,2.8615452068547502,0.1387177647514369,0.7640504719485773,2.7853655765994523,1.0002555018250798,0.5371939838908453,2.7270404921474074,1.11091537025455,0.41457700438589573,2.915250167305926,0.8846842741837889,0.6256537541406761,2.79728341179046,0.10454480290842683,0.7888827747626626,2.878119579151768,0.5684189667807271,0.644906079705741,2.5914343292398514,1.0057745609428377,0.5405187868639953,2.6697537565092526,1.4521454876960287,0.40195245233080024,2.9818608042692096,0.10843986211349779,0.8340565630795244,2.8683264024524346,0.9499868652196543,0.5742758329488854,2.8624694561139905,0.9271313488389779,0.5396735153104771,2.8282550345039295,0.14927978208358544,0.7623050358244039,2.654651822463137,1.147235200839268,0.7833619678754163,2.9013865243299337,0.8814661530917814,0.7734586999274181,2.781733667188618,0.11004552604665044,0.7134692217364486,2.804523893952861,0.5861078092029391,0.8284682143337059,2.5620131776138146,1.0280056125744474,0.6462915919095406,2.584766832913571,1.4735664502554315,0.7147580728905036,2.967407942829581,0.10698992928846449,0.775898012392482,2.8444654826953064,0.9592488913842249,0.7748192434959248,2.8157897802888368,0.9425440985177009,0.8023807957405642,2.670094999345097,1.4425524615931582,0.5743314367238765
0.0599438,2.548248684036974,1.4774840986705178,0.5414678999682951,2.8610256808707857,0.138658543274507,0.7636762284837608,2.7864064828893698,1.0001393062301935,0.5375745992143454,2.727687635362933,1.1111639074684898,0.4162488514598095,2.916561266658134,0.8827925452955928,0.6244567876767204,2.7971266011563505,0.10408940318442644,0.7888662060228745,2.8792371750996915,0.5680693949770536,0.6440929520009073,2.5924727539537393,1.0059289354460517,0.5420248457515798,2.669187426096414,1.451983635735784,0.40175079382463574,2.9819582282299812,0.10944876604867167,0.8330216351697979,2.8696151749967487,0.9488074706893209,0.5739255362167708,2.8632991209988057,0.9262152719005153,0.5392096773632848,2.8282801761512375,0.14926024238935212,0.762249622123345,2.65506456739175,1.1476576129943592,0.784371576463944,2.900889110766909,0.8810521432441436,0.773566543918545,2.7816750209236325,0.11003701333831781,0.7134834638172857,2.8051374486412777,0.5859634636197518,0.8291331346304674,2.5637151556132163,1.028506124963051,0.6479006051426591,2.5865272248788798,1.4741351656443298,0.7150088639188815,2.9673853779783887,0.10697930429709354,0.775845606248807,2.84417197645972,0.9589649886405179,0.7750588674213469,2.8156101605944786,0.9424137672717027,0.8028232308471664,2.670795510039885,1.4427910836864095,0.5743419280233079
0.0699344,2.548755633445225,1.4773462853270214,0.5421091574413299,2.8603967838488056,0.13844257523882791,0.7631094045580805,2.787246153734288,1.0000260717117642,0.5378511499940781,2.728186253442413,1.111356421002452,0.4178840520422747,2.917486410353856,0.8805446501491443,0.6230511233980219,2.7968332340739512,0.10359838406434002,0.7887638762291403,2.880030354472875,0.5675501589824891,0.6427477443721052,2.5933106367638206,1.0060741185230113,0.5434475784849252,2.668614061944522,1.451786612523391,0.40169274506845964,2.9819247058209117,0.11021448761858058,0.8317446805972641,2.8705901711479047,0.9473611530411188,0.5734273661712598,2.8637603010039108,0.9250463020942208,0.5386183844789918,2.8282958248520296,0.14925269141312464,0.7621720536185362,2.6552456120419494,1.1479292757345234,0.7853633345204774,2.900019354311505,0.8803780179254813,0.7733573859312063,2.781628066126086,0.11004122007277685,0.7134403561892657,2.8057622601110035,0.5858352427799786,0.829754753975749,2.5652061655380205,1.028929557052331,0.6494343625880517,2.5882851916037346,1.474632903807249,0.7154322663238465,2.967348477437618,0.10697356183098888,0.7758354213377202,2.843523243858228,0.9584308171334567,0.775057383609425,2.8150852121343806,0.9420306042954432,0.8030267853019357,2.671477004409963,1.4429883305578342,0.5745119662240227
0.079925,2.5493538787520547,1.4773189769190642,0.5427609477132511,2.85987427164192,0.13811698192464786,0.7624313050468888,2.7879852786468216,0.9999436241884915,0.5380799462359145,2.7286348603765163,1.111616741752812,0.4193021158666837,2.9178142295047915,0.878050408209188,0.6215239982014585,2.796586694489007,0.1031427479257627,0.7885849292324683,2.880532783744836,0.5669421366249134,0.6411043074293774,2.59405081465036,1.0062487004496006,0.5446991066452613,2.6682224775175154,1.4517086209245824,0.4017251910508921,2.9819353995799855,0.11058895310161919,0.8303511389667858,2.8711312894973875,0.9457535049421416,0.5727970175872822,2.8637867021060055,0.9237418499197663,0.5378890521853131,2.828275060097301,0.1492123810700448,0.7621022287110758,2.655374367708335,1.1481183935551118,0.786228311768612,2.899177229969355,0.8797071047320029,0.7727361111438772,2.7815791133950256,0.1099904279528348,0.7133843170169261,2.8060941599924463,0.5856866107796499,0.830304672060142,2.566532447123683,1.0293427151183683,0.650778558180727,2.590017118738238,1.4750715311049154,0.7158902124893287,2.9672982837342836,0.10700044770129423,0.7758593337107028,2.842869499137606,0.9578716880421061,0.7747175479337235,2.8145828030532365,0.9415976699658468,0.8029011828582826,2.6721996855163885,1.443190007599586,0.5747520734321191
0.0899157,2.550034185720025,1.4774104090104527,0.5432534787091988,2.8597487219020823,0.13780799760295273,0.7618043517011716,2.788740035070699,0.9999337526007287,0.5383136438420847,2.7291754355324653,1.1120115035030196,0.4204288906376065,2.917662840305325,0.8756439301020431,0.620114434290039,2.7966656601393876,0.10280647598785714,0.7883924060549893,2.880913367573333,0.566423964816323,0.639584617619594,2.594805787123715,1.0064783617952142,0.5457280004425924,2.6680892865947268,1.4518218073066682,0.40171459548248223,2.98224138859214,0.11067745956599696,0.8291062442986874,2.8713686236991696,0.9442362859511617,0.5721776072518665,2.863548925379907,0.922534525147672,0.5371587631939114,2.8281938792819403,0.1490954572965361,0.7620752219682138,2.655704002247365,1.1483458347092563,0.7868687859778732,2.898955758121816,0.8794625371714213,0.7716947453885615,2.7815073926558975,0.10982551300772915,0.7133802260658083,2.8059063308603434,0.5854831792492399,0.830773188142854,2.5677781282748935,1.0298052149116068,0.651864107676552,2.591645224140472,1.4754850174933356,0.7161903168811005,2.967237427634507,0.10707544824883064,0.7758828260882664,2.842727102395889,0.9576566381968376,0.7740160893577284,2.8146301000756306,0.9414460908128053,0.8024151893692872,2.6729672189214075,1.4434367066111444,0.5749065111493066
