Time,C7_X,C7_Y,C7_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LELB_X,LELB_Y,LELB_Z,LFIN_X,LFIN_Y,LFIN_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTOE_X,LTOE_Y,LTOE_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RELB_X,RELB_Y,RELB_Z,RFIN_X,RFIN_Y,RFIN_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTOE_X,RTOE_Y,RTOE_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z
0.0,2.6287157,1.4653925,0.7470677,2.8913486,0.1321125,1.033387,2.7694852,0.9801925,0.7305741,2.6488226,1.0533125,0.6708216,2.8226714,0.7721225,0.8121772,2.8262063,0.0981225,1.0565024,2.8721059,0.5529325,0.8707576,2.5710996,0.9726125,0.7332207,2.6921284,1.3843525,0.5866359,3.0051506,0.1117525,1.1169622,2.7854387,0.8503925,0.7728139,2.7490295,0.8331425,0.7608123,2.8899284,0.1567925,0.9763311,2.7011293,1.0187025,0.949475,2.6634587,1.1038925,0.9802148,2.8983264,0.8847225,0.8085174,2.8400281,0.1157225,0.9318112,2.8562481,0.5949825,1.0319481,2.5404899,0.9967525,0.8396567,2.7071572,1.4374825,0.9084376,3.0290605,0.1145625,0.9796521,2.8420152,0.9485325,0.8522574,2.8235976,0.9203225,0.8780063,2.733336,1.3898125,0.7621447
0.00999079,2.6289169847849494,1.4659729087469022,0.7467619212164448,2.8913176477682585,0.13161846425398008,1.0329348891409535,2.7694733104901035,0.9809722581864946,0.7312763841269557,2.649411011010283,1.0534497296695318,0.6705989822490909,2.8216719424786434,0.7707583318739718,0.8109325614900554,2.8260978297702524,0.09791372649561464,1.0563839880913501,2.871634863328629,0.5526639083680587,0.8701255897817153,2.5711190721597634,0.9724562288347293,0.7333804620439065,2.6933831826738217,1.3842503438945146,0.5871377712052295,3.0051308268674624,0.11170307779276344,1.116794442566832,2.785281301865271,0.8500853036083807,0.7726759412582389,2.749229115537234,0.8329693684045562,0.7595290208449184,2.889262135868565,0.15655433311291744,0.9766111888828953,2.700366990456865,1.018438132232893,0.9501322294036403,2.663702320563038,1.1036033726627499,0.9798526137801107,2.899308553757725,0.8853467866633962,0.8088591797610246,2.8397263950147447,0.1154986427909523,0.9317723022938024,2.855593337077951,0.5946354997809045,1.0325419310882682,2.5402646958534194,0.9960454319558938,0.8398487914868377,2.708113555811083,1.4366317279186347,0.9075956244690445,3.0288298242378966,0.11459487794088669,0.9797054727894972,2.841647301410709,0.9482388675931632,0.851507053696808,2.823241603804727,0.919787555295155,0.877025431419399,2.7326650392556227,1.389448903502026,0.7623515399561362
0.0199816,2.6298456606558274,1.4661478708251374,0.746887817096248,2.891039609045577,0.13092295937042667,1.0339659533138958,2.7695093113553613,0.9797042328886179,0.7304510301973299,2.6500512241461283,1.053415278922236,0.669715705925661,2.820555976676316,0.7707242079503129,0.81249326438041,2.8262616390539135,0.0964250201253252,1.0575391543765589,2.8698869320787703,0.5513372093455009,0.870829411560909,2.57109943876595,0.9714668534516566,0.7324089568560576,2.6947414544245287,1.3843688545053723,0.5875832302687024,3.0056397592714257,0.11190253564499944,1.1169558356714087,2.784799180398109,0.8502394729595929,0.773841851647993,2.7490537974274427,0.833085289566438,0.7599282658082007,2.889307792472232,0.15659413775475078,0.9765788827840873,2.7004763841876516,1.018904892452711,0.9488750599084786,2.6638181169252206,1.1043785655805192,0.9794218878773953,2.898904359943857,0.8845326207822032,0.8100325351998816,2.839788346125209,0.11545290221756778,0.9317492363841534,2.854962394289394,0.5946524709724725,1.031773602122767,2.5402439182428975,0.9958499881587711,0.8386428487330225,2.7090857092059912,1.4368337593196703,0.9070237004429494,3.0289531987946616,0.11468265434762492,0.9797404412073105,2.840940441177588,0.9477463957499127,0.8516380917769569,2.8224138585757315,0.9195070284865521,0.8773171827781404,2.732946687558375,1.388939924079066,0.7625649509746422
0.0299724,2.630795989110197,1.4659541239286031,0.7473398224177703,2.8907943462282444,0.13040815758276017,1.0354587490718863,2.769232372364241,0.9778397298294115,0.7293118627759684,2.650565800029597,1.0532617241366626,0.6686748187989324,2.819762549097332,0.7711374488522554,0.814511055893648,2.8266231809305453,0.09476520955812183,1.0589766168098769,2.867571608544009,0.5497991680600476,0.8718049421953583,2.5707468756011953,0.9705362282016169,0.7311644036899305,2.695762196964781,1.384587522779874,0.5881488238757117,3.0063170776753516,0.11229031860581212,1.1173149545918193,2.784380748582649,0.8504441894156662,0.7750149507703659,2.7488349725131247,0.8332028781677441,0.7606843888599267,2.8895255571548177,0.15671102218606833,0.976478039612557,2.700352010222133,1.0192344717035624,0.9473144108387963,2.664160814782717,1.1054211676061942,0.9790183101153856,2.898186966696591,0.8834109599782194,0.8109430633650073,2.8399345736412003,0.11551769158084232,0.9317230951104009,2.8541978685779883,0.5947737281843041,1.0307467449175325,2.5398995312792234,0.9959328858959431,0.837131495099566,2.7096616448813533,1.437561668066614,0.9069850514439627,3.029112918312511,0.11474292267264234,0.9798004666862193,2.8404713175657292,0.9473687897229062,0.8518443984523029,2.821821596546515,0.9194712292064171,0.8778142086090671,2.7336316102433353,1.388486999837169,0.762970096147883
0.0399632,2.631130035268013,1.4654560688755705,0.7479751936525827,2.8908229561512964,0.13044211642821654,1.0364922944298,2.7683119683328608,0.976747117441929,0.7289774497284407,2.6507972012786785,1.0530583806113996,0.6679306808241106,2.819679991069733,0.7712197247420699,0.8148655751892521,2.8270983830353136,0.09397906365299123,1.0598176587926387,2.8653161028014877,0.5488436071871705,0.8720934069199157,2.569790229911631,0.9704894592099479,0.730456733517511,2.6960845826521562,1.384801541858723,0.5889611004924384,3.0068392524436707,0.11280531269621658,1.1177350194100766,2.784379062718495,0.8503608463424188,0.7750354210665151,2.7488832684511575,0.8330935514919436,0.7605917832193797,2.889432069696377,0.15671873740330758,0.9765257027398135,2.699004261763347,1.0186448655211624,0.9469334836417691,2.6650266314584266,1.1059965600020079,0.9787542720018996,2.898131381972654,0.8830139111291655,0.8106415932292393,2.8399157546128513,0.11562062510760987,0.9316793759633135,2.8531642697518884,0.5947550434765213,1.0304534918729176,2.53875469217116,0.9960748781659482,0.8363448958927692,2.7094935464221996,1.4383021367635627,0.9076599163144735,3.0290284866569106,0.11470000835644584,0.9799209178488982,2.840743119361678,0.9473822152255894,0.8514261135730204,2.8220931335466033,0.9196600788543402,0.8775824128995225,2.73419751655617,1.3882742473701932,0.7636982936162118
0.049954,2.631006884151831,1.4650432772732243,0.7482141481667378,2.8909108440637983,0.131227002440978,1.0373265410984722,2.7667738158869972,0.9768198338286372,0.7294465994150827,2.6508218137272785,1.0530713328178996,0.6673653421365847,2.820100515575616,0.7714193936676773,0.8141153757599833,2.8274911965087735,0.09435835791585072,1.06050677278059,2.8627803132893153,0.5486420394991555,0.8719744237233803,2.5682248567124257,0.9713670410867369,0.7305282598962949,2.6962903835348992,1.385090687701237,0.5895588425848376,3.007315216049971,0.11337982829696056,1.1180162973094887,2.7847315687406176,0.8504997121017087,0.7743522752236901,2.7492648140604623,0.8332199688001586,0.7598559515166148,2.8892075964488737,0.15660316748432224,0.9766236982912639,2.6968055583156754,1.017368593816879,0.9477141436389989,2.666023994317214,1.1061023726500494,0.978938541881614,2.8985589400171134,0.8832115734325771,0.8098861551183077,2.8398358959639007,0.11563290835004057,0.9316553558215158,2.8519837298085866,0.5945339019086483,1.0305752780673725,2.5369343506300246,0.996221731948054,0.8365790356392439,2.7089882257063764,1.438701834371263,0.9082530592114836,3.028856813742525,0.11456324756147022,0.9800420280382006,2.8413949389717175,0.9476215703940569,0.8509324535582414,2.8229291325965744,0.9199314014381641,0.8772540965126718,2.7344400302953322,1.388282186082009,0.7642478887118511
0.0599448,2.6310101917069457,1.4650411288250138,0.7476017714569567,2.8907089968273976,0.13278840142571466,1.0386698000730807,2.7647934066285416,0.9776217390075528,0.7300311296849372,2.650906547787237,1.0534559393657965,0.6665880313452411,2.820532660474394,0.7724110282240142,0.8139616021195673,2.827614658454783,0.09563930105963937,1.061834482461644,2.8593969482855104,0.5489747779282678,0.8722290825819359,2.566169271626817,0.972777995744998,0.7311442311042962,2.697243729419413,1.3855235555050123,0.5894536737692205,3.007974204699526,0.1139409547671824,1.1180297911672046,2.785163019561092,0.8514051225673336,0.7740561996494255,2.749876180121221,0.8340256331222372,0.7592831155399099,2.889275683891414,0.15640894717946974,0.9765404222055091,2.694723157674193,1.0159912789354812,0.9487666211101318,2.6666646254067414,1.1060705652639873,0.9797789368714503,2.898788724839556,0.883194985307645,0.8099485888221386,2.8399348079775266,0.11540072497318031,0.9316577700311154,2.8508696774859272,0.5941485064501155,1.0303016201156576,2.5348614651538544,0.9964664860944689,0.8375457822523094,2.708851649679281,1.4386145693681818,0.9079023627740455,3.028910441667405,0.11439737048235148,0.980079469242659,2.841800848590516,0.9476528567910872,0.8512438842747717,2.823678828394682,0.9200359883996204,0.8779080498724626,2.734508740864909,1.3883505266044425,0.7640829200962463
0.0699355,2.6313504799727174,1.464673977689026,0.7473204111061367,2.890516579496473,0.13486810567796292,1.0399537170339157,2.762222923421482,0.9779292361553733,0.7302034970529079,2.651472024316743,1.053414034867042,0.6656039043191064,2.8208982509909966,0.7725900424026073,0.8137184120607514,2.827612364679358,0.09728311957370804,1.0625383497163428,2.856200587060709,0.5496659391724297,0.8724247755673618,2.5635453744805283,0.9746348435749304,0.7316322023566824,2.6984864544571407,1.3856456099194896,0.5895789177766649,3.008404737917325,0.11441185142974897,1.1180952050129283,2.78562603646818,0.8515539008987798,0.7736267228023539,2.750570044244488,0.8340832254378691,0.7584186466811016,2.889307639952042,0.1559703425829828,0.9763313800034791,2.6925622002562015,1.0138799591146705,0.9496119024224832,2.6678610684229422,1.1056739090832703,0.980568118692701,2.8991252587675866,0.882461081065562,0.8097188143222881,2.8400766848508137,0.11481988661334784,0.9314376941364687,2.849728942062235,0.5935698753523831,1.0302610260280722,2.532586845150378,0.9970566500925202,0.8385215609941313,2.7090230760584677,1.4383119434076863,0.9080115958987868,3.0289870679389126,0.11426839514368368,0.9800986579487756,2.842518224064681,0.9471168069102439,0.851319347437582,2.82469447218236,0.9196179768522512,0.878338487099501,2.7351390927615395,1.3882824006624053,0.7641768723216299
0.0799263,2.632060935135482,1.4637308860120755,0.7478913159355179,2.890563597965196,0.13692306060629425,1.0407351414490698,2.7591479557398775,0.9773152797071442,0.7298081515352032,2.6526979454294355,1.0526825548344148,0.6644539473789195,2.821087392325157,0.7713862136307019,0.8131176976307106,2.8276839752611647,0.09869106614255121,1.0620619644878266,2.8535189166614137,0.550276768644335,0.8721757202190241,2.5604722732246077,0.9764460454104291,0.7315852928562762,2.6997697157109415,1.385313185996442,0.5904684115979347,3.008496650821651,0.11471313873376571,1.1184243370925602,2.7860499406782004,0.8504135223770455,0.7729291427226129,2.7512817424052063,0.8329095222410876,0.7570950240002853,2.8890588893585303,0.15528907791930663,0.9761374318470372,2.6900421955677225,1.0109930660944964,0.9499942082713764,2.6700232122808085,1.1050710760888993,0.981000183945672,2.89960920595508,0.8810470670444441,0.8086659157733906,2.8401420475157644,0.1139811384462559,0.9309451894713426,2.84838267660618,0.5928568585579714,1.0308806161803452,2.5300714110224582,0.997696211824867,0.8389782131628173,2.709396135547019,1.438045130591195,0.9089746060983215,3.0289412530694855,0.1142392534793765,0.9801682373983427,2.843668723511992,0.9460538059917445,0.8506472249647197,2.826046679547567,0.9187119947193775,0.8779741218464645,2.73630564185533,1.3878500077834157,0.764999716088975
0.0899171,2.633032107793748,1.4632492508438106,0.7482468987292513,2.8907120314145542,0.1381583894638306,1.041277378452525,2.756145678395398,0.9768283929210202,0.7292045301548841,2.654291444054247,1.052178240745993,0.6630914655724771,2.8208306177048206,0.7706714370573192,0.813374027437277,2.8279634010985,0.09933765390436587,1.0616891040741954,2.8500722732919836,0.5500299667523575,0.8716769820446995,2.5574591158683124,0.9770952964934155,0.7311796021842186,2.7015970250555825,1.3850721476070476,0.5914952875860923,3.0088131267719023,0.11478190202284526,1.1188895856169814,2.7862598206073397,0.8497423543886821,0.7729694294511218,2.752080841957795,0.8321663394185458,0.7560470509207753,2.8887127455647232,0.15467956398487978,0.976089667671528,2.6872358239426815,1.0086046853859731,0.9498677097995679,2.6722754558340664,1.105172137044416,0.9817121679006121,2.8995602448946776,0.8796752227033399,0.8080419197519436,2.8401878006094834,0.11321908748136333,0.9305145388375473,2.846660196156718,0.5922047418824878,1.031666924279666,2.5273204805829135,0.9973080374191143,0.8388763087044027,2.7100759047942224,1.4378743644432341,0.908882885925087,3.0289131113930803,0.1143497714431953,0.9802955057678382,2.8443167266656473,0.9450698104895577,0.8502528713791196,2.8270371333394784,0.9179702136224076,0.8780649354096745,2.736679369961558,1.3868475838994827,0.7656901170541118
